"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell","unassigned.activated.T.cell","unassigned.resting.T.cell"
"SEPHS2",0.923725348881066,0.900804413517168,0.632111564175836,0.452645469130131,0.421523573656161,0.575010666976104
"GPBAR1",0.00308197488867798,0,0.00111541594343743,0,0,0
"ZNF784",0.0212346058864889,0.0111279084336802,0.0352115123525731,0.0292458122933817,0.028786910207648,0.0354794532329113
"C14orf119",0.506823437846837,0.631684590449564,0.708002133598213,0.650538140570211,0.274877684928704,0.418009186650182
"CCR8",0.00171792262181553,0.0127248148049564,0.00156690055641277,0,0,0
"LINC00652",0.000435417953957903,0,0,0,0,0
"BBS10",0.027215343696467,0.00636373443674421,0.0366562232442167,0.00925151019068489,0.0121905559317887,0
"FIZ1",0.0538352905723989,0.0302124165247807,0.0398580921464774,0.0486549710669713,0.0225207614106155,0.0338402760995401
"PUF60",0.760347061608585,1.0284755819349,0.671122205990187,0.715711479298553,0.39789049513122,0.230806907018026
"SSC5D",0.000387625923700904,0,0.0004905398639067,0.0219861108657212,0,0
"DCTPP1",0.988028382684322,1.15201820981547,0.293996056016239,0.260022848670246,0.435132684469883,0.104622061188157
"ZNF771",0.0704240845930646,0.0767948585371989,0.0764335005715869,0.118355127803066,0.0516771140851473,0.109437001718057
"PPP1R14BP3",0.0502167847331765,0.0973978946643248,0.0205834991392167,0,0.00923315573927438,0.0352426563297306
"AC140134.1",0,0,0.000562061863145728,0,0,0
"TSHZ1",0.064825722310022,0.0644583719813691,0.107241867006808,0.118327048786899,0.0895985117249211,0.0370757558324315
"PSTK",0.0318407135181547,0.0300489114562818,0.0392115339167651,0.0921414811708774,0.013378074624862,0.0351394575995368
"SOCS4",0.124451364493232,0.106923945331219,0.0584795963639083,0.0709460283580579,0.092842549168172,0.031024458172085
"ZADH2",0.0839977256334035,0.0994614105685493,0.151191287383862,0.183098068014223,0.0119283351211337,0.0592428843180339
"AC093909.1",0.00411327183246613,0,0.00232036842935268,0,0,0
"AC079741.1",0.000528226219247342,0,0.000509181694648434,0.0274891128316957,0,0
"ZNF48",0.176862106591867,0.205617250119886,0.163779913467625,0.168198645463464,0.107082197210465,0.140629976719349
"C3orf80",0.000442021041820312,0,0,0,0,0
"TMEM150B",0.000843678411939389,0,0.002922248018199,0,0,0
"C10orf91",0.00827642113719734,0.0093328013296021,0.00386562118644657,0.0101116965388694,0,0
"ANKRD18A",0.00494253589290715,0,0.00588870877804963,0,0,0
"TMEM86B",0.0103447641204589,0.0222053749410636,0.0148387380625712,0.0217508600469221,0,0.0385629722663948
"OR3A1",0.0011843163339958,0,0.000899404957555402,0,0,0
"SEPT1",0.692733799422617,0.822451347533655,1.01709916870455,0.856949206681279,0.359865733461037,0.490388414881251
"TRNAU1AP",0.301602833506217,0.371311260421923,0.312597189457163,0.344937306398537,0.188965444749742,0.41676149067578
"EXOC3",0.359386133819069,0.323651060295814,0.180866408205104,0.129986352390713,0.149728915037541,0.183771816459862
"C12orf40",0.000344268444428361,0,0.00108731775984414,0,0,0
"CSNK1A1L",0.00246893578502611,0.00575211633093738,0.00187897285421391,0,0.0110066405954123,0
"ACTA2-AS1",0.00125382183483537,0.00575436225167881,0.000544810152125323,0,0,0
"LYNX1",0.000516958635595827,0,0.000532205065508475,0,0,0
"RPS12P23",0.207659451698081,0.205636103800238,0.230257471640786,0.154035450422276,0.115063272354675,0.0359686838613974
"MED14",0.0516304210894804,0.0387205997807386,0.0566479568181188,0.0393116878487213,0.0420221456860571,0.035851882384704
"FAHD1",0.101198303572675,0.10376068694884,0.121396616016371,0.0742390734410425,0.0741365497462307,0.13291808935973
"HMGB1P14",0.000518738935256604,0,0.000503287251027806,0,0,0
"TDRP",0,0,0.000492232850287808,0,0,0
"RCC1",0.264966955988504,0.224269276657955,0.178616214978105,0.145103688825641,0.166590067818554,0.112906425922841
"MYLPF",0.0174282009009005,0.0138268355543285,0.022950662451348,0.0307283234177974,0.0114033123132595,0.0322232976690069
"F2",0.00187930974900377,0.0119738636406824,0.000855457693383075,0,0,0
"FO393411.1",0.32961983230808,0.25307116145095,0.300581660406522,0.149730505301938,0.205994029454577,0.104851260915533
"TPT1P10",0.00110935836281029,0,0.0027374480975264,0,0,0
"PRKRA",0.536929299784698,0.557041865742339,0.373646438890311,0.414848087126749,0.275225912765123,0.1650432938928
"HERC2P3",0.0104436432542838,0,0.0161409834514315,0.0551073188670197,0.0100572280936624,0.0309167939263421
"NACAP2",0.00133083077648392,0.00569004950470198,0.00244625150889292,0.00782997845209133,0.0119283351211337,0
"ZNRF2",0.0227825028436327,0.0441243909991807,0.0404084184180493,0.0797318261966371,0.0228368542531191,0.0359686838613974
"RRH",0.000376172810504699,0,0,0,0,0
"ZNF816",0.0336638001916026,0.0427711125200123,0.0648824966293404,0.0634108607531988,0.00963876386098254,0.132103881320438
"FGD6",0.0016447910084254,0,0.00196844012304761,0,0,0
"ADGRD2",0.000804116722462947,0,0.00197053624057341,0,0,0
"LINC01869",0.00401319205991535,0,0.00113380638019613,0,0,0.033611705711296
"AL049610.1",0.000359569083560597,0,0,0,0,0
"PLD5",0.000926123769878188,0,0.000460125981778398,0,0,0
"OAZ2",0.373602843953286,0.457319060665967,0.411351552931801,0.479022805453741,0.221356230759555,0.37083913184501
"PNPLA1",0.000280868960994816,0.00616475241778065,0,0,0,0
"CCDC43",0.185580993182885,0.160900340204345,0.139063802866385,0.159206259320354,0.133391859128535,0.165544179108766
"KCTD4",0.000484307914453503,0,0,0,0,0
"MEIOC",0.00872025098399452,0.0216190628845896,0.00555568942423167,0.00995181387628031,0,0
"FZD2",0.00033864459631752,0,0.00100863891384233,0,0,0
"TIGD2",0.0133086312958535,0.0148793786874934,0.0145784185744118,0,0,0.0305992869643478
"HCLS1",1.21689179483477,1.42750258915486,1.21232063991913,1.37028439281977,0.94383864587694,0.778465253812773
"MTURN",0.0232795146897406,0.0160615807572262,0.0368430604820309,0.0605409730944717,0.0104634761810303,0
"ZNF609",0.202714969676053,0.212355056216726,0.130433874366165,0.0810428209472121,0.223239221070942,0.101869757111008
"PAK2",0.70814455562853,0.847329367049122,0.538472164124027,0.532297261974268,0.478779841658151,0.367241644644522
"CCDC66",0.392376039587898,0.457080845052868,0.522488058667848,0.539795608548393,0.339033129472812,0.76217398127994
"EMC3-AS1",0.237079750652816,0.17401729862043,0.218706286900762,0.197552726979841,0.169844200736598,0.215382938986426
"ATP5EP2",1.52507210646826,2.09199716610536,1.26645968639511,1.86854256175415,0.820120066486898,0.624631742099384
"MCFD2",0.246016785026865,0.276286722559025,0.211602288171805,0.208255127856606,0.131321696363328,0.244645026353028
"OR10AA1P",0.000344732080944733,0,0,0,0,0
"LINC00304",0.000331102792944622,0,0,0,0,0
"HARBI1",0.0562078793401644,0.0955739783531671,0.0780529380738288,0.155395774116293,0.0456047771379888,0.033611705711296
"C11orf71",0.0725522212813855,0.0724804303903119,0.0945243453693533,0.0966479255442034,0.0710962736705664,0.0323985868746096
"TPRXL",0,0,0,0.011030179715296,0,0
"GAS1",0.00438217752445597,0.0118202675674041,0.0027688498618542,0,0,0
"ARHGAP45",0.694505926920551,0.706175136965004,1.28422129729698,1.16760895754162,0.491003379267008,0.877585544242515
"AC022148.1",0,0,0.000511372679177074,0,0,0
"ZNF571",0.036183069591596,0.0327039562636592,0.0445530111106976,0.0206977540289449,0.0194748841494404,0
"GLIPR1L2",0.00449542819416039,0.00469991265619554,0.0162610496895603,0,0,0.0337379386833122
"MIGA1",0.121156200824208,0.131421419324485,0.13604947637761,0.223490273743345,0.168545479259332,0.136877500259124
"KCNE1",0.00289227016543973,0,0.000931797034736873,0,0,0
"NRIP1",0.0452662022708694,0.0735756925490709,0.0409295122126589,0.0327969684935453,0.062838108585812,0
"RNF182",0,0,0.000526843614306586,0,0,0
"C9orf139",0.00107018162480175,0.00670510065156731,0.00193913969500311,0,0,0
"TSPYL5",0.00957878749651881,0,0.00271501183688551,0,0,0
"FUT7",0.0405745362463034,0.113562078280963,0.0525406299859866,0.041924576313175,0.022976075513211,0.074520426827508
"HIST1H2AC",0.0113282631686393,0.0251016674431726,0.0687139087173714,0.0404872503894114,0.0227625799311165,0.0349158252681698
"AC068775.1",0.00115514925646828,0.0061609496857597,0.00240236590469795,0,0.0120636102565438,0
"SRP9P1",0.000332967945639354,0,0.000528177006848748,0,0,0
"SKIDA1",0.0018320668135667,0,0.00147802318590156,0,0,0
"HIST1H2BC",0.00486999675199188,0.00984896292916904,0.00576721867700031,0.0175847728350009,0,0
"ZBTB12BP",0,0,0.000511415144135391,0,0,0
"MB21D2",0.0497386043376111,0.0541791082757999,0.0239025867682347,0,0.00888022095212646,0
"SSTR2",0.0165688489749307,0.00706102856916123,0.0209592590803864,0.00971127741518076,0.0554571792359497,0
"ZNF594",0.0263070497279933,0.0120289250377386,0.0354922481562602,0.0413178832907426,0,0
"PCGF5",0.403266636038657,0.408578517711739,0.231282348539876,0.345636949901692,0.37596897801534,0.161304823987119
"SLC47A2",0.00203410344382089,0.00765940602384092,0.00264527404504916,0,0,0
"PRF1",0.0614433266381,1.4612915646631,0.0693854169330854,0.762865178766306,0.0784166361156263,0.139088347151473
"RPL21P8",0.0103820603002201,0.013138722752993,0.0101064010359894,0,0.0213407717253032,0
"YOD1",0.0253707183744737,0,0.0158659375232199,0.0313471283829003,0,0
"EXOC5P1",0.000389231271623873,0,0,0,0,0
"TMEM64",0.185214439763668,0.28977433323417,0.0454588484013456,0.107657241542437,0.0809858380262211,0
"LINC02363",0.00116112323863363,0,0.000545727724078177,0,0,0
"SHISA2",0.000785262257264246,0,0.00109783577239853,0,0,0
"S1PR5",0.000397924153671043,0,0.000402464966723944,0.0566478451790168,0.0105974026994362,0
"SMG1P3",0.0297335236255851,0.0407742235297164,0.0141634595090303,0,0.043282631031364,0
"GPR157",0.018005944312887,0.0402880845016706,0.0201573287529209,0.050791841501381,0.0209107286712139,0.0403785061191868
"PIPSL",0.0152170392657618,0.0173947168548754,0.00950287221253722,0.0295495380435074,0,0
"WDFY3-AS2",0,0,0.000502408212092684,0,0,0
"SLC36A4",0.175588797482462,0.165297390359928,0.175459483323962,0.132745770683066,0.164117610355493,0.0721534802033021
"ZDHHC20",0.0966594606724422,0.125939856674591,0.106276606870019,0.140351501124644,0.0644681169715945,0.102611419316885
"ANKRD30B",0.00093173237095949,0,0,0,0,0
"ZFP3",0.0187236338680902,0.00566677045644881,0.0126408892950375,0,0.00979175395912741,0
"ARSJ",0.00499788889340782,0,0.000496595874540452,0,0,0
"MAP3K15",0.00195746904876753,0.00665964158494233,0.00156944427175679,0,0,0
"PPA1",2.13371467137821,1.85289690175464,1.55205912221854,0.872769134783605,1.3162820022192,1.25662258509043
"PSMG4",0.444089506995978,0.427551106006239,0.33214076866453,0.358584531566553,0.299394540839578,0.337167973990913
"BHLHE22",0.000506058479416071,0,0,0,0,0
"MAP6D1",0.000420647213952454,0,0,0,0,0
"CSNK1G2-AS1",0,0.00477879020804366,0.000509978270066017,0,0,0
"ZNF443",0.0218994797601921,0.00613783682146037,0.0289955494107156,0.0523273868170398,0.00923315573927438,0
"PDIA3P1",0.0136672503367153,0.0106030551917491,0.0155260468887604,0.0262610410389147,0,0
"LINC01555",0,0,0.000472330046200502,0,0,0
"CXCR2",0,0,0.000448410836295567,0,0,0
"GREM2",0.00219046274052367,0.00533098624984571,0.00680972396701887,0.00956553534457558,0.0118109829868306,0
"SSR4",2.22695288301321,2.56616834636958,2.05350716517962,2.0368331921728,1.69720833783665,1.56386762481552
"CAPS2",0.00154421430953006,0,0.00455800514707322,0,0,0
"ZNF792",0.0186410607117979,0.0118068594028515,0.0591438668421183,0.0595159363328365,0,0.0351394575995368
"CUEDC1",0.0011278856365547,0,0.000984949758206529,0,0,0
"SCRIB",0.0516898732927828,0.0525889028846996,0.037434526790922,0.0439350402843185,0.0105089375186825,0
"KCTD2",0.0401603279192166,0.086575550660768,0.0426318887112916,0.0408998497745447,0.0326472484504087,0
"D2HGDH",0.0420956176992081,0.0607306629308537,0.0746615281526831,0.121274244018465,0.0282293204785714,0.138114321339238
"OXTR",0.000883047308635896,0,0.00119640555517606,0,0,0
"CMTR2",0.125263907894406,0.136602477070124,0.134013899620148,0.168470584858231,0.085266022801069,0.0660395300066149
"FAM83H",0.00718844069503032,0,0.00468301780220272,0.0102768404441967,0.0118866785741579,0
"GPR62",0,0,0.000484176589988697,0,0,0
"ZNF572",0.00405602004357417,0.00550543774459442,0.00263168111197773,0.0101813893569143,0,0
"ST20",0.130547750906972,0.181581927276455,0.0538013161926613,0.0610003324977139,0.0649728629727773,0
"PITPNB",0.537140370265543,0.537227984697845,0.280787300849068,0.23014361537688,0.362659172338132,0.279389922683303
"TCEAL8",0.442157572902725,0.400539384898643,0.794846151757991,0.585615558931005,0.278128476684444,0.634602024748519
"LRRC57",0.078191079429893,0.133035244551733,0.0858578605451684,0.138156827430279,0.0419630000465795,0.224119585913581
"MRPL14",1.20201443039183,1.31288807853004,0.545025452109112,0.632382322473136,0.672583741824713,0.384399993999584
"GPR137C",0.000414515486999453,0,0.00145986466214753,0,0,0
"C1orf105",0.000756231163641009,0,0.000998809169614869,0,0,0
"BBS12",0.0115662793587439,0,0.0312200463693896,0.0204298342877661,0.0111359070542777,0.0293739056802011
"ZFP82",0.0717737308092689,0.0813299678958482,0.0953003534491452,0.141096050976313,0.0400150634575418,0
"LSMEM1",0.00204092808918058,0,0.0037798304250394,0,0.00823092460632324,0
"OR56B2P",0.000436937728287865,0,0.000530882110481319,0,0,0
"NQO1",0.0243235474571269,0.0124735969593091,0.0254207948873426,0.0108813131064699,0.0224544585906898,0.0328844259451102
"OR56B1",0.0004103687561227,0,0.000568583808738789,0,0,0
"AEN",0.233687465005271,0.186834529873164,0.19252403493764,0.0910254528647975,0.16332417511874,0.237108187632518
"FKRP",0.0575004668628916,0.0303087105981479,0.0488158339324562,0.0192319670615838,0.0221455592527944,0.0626720222266945
"TRAPPC5",0.0519222817464769,0.0501984911780375,0.0579917162433378,0.0443972976584184,0.0837862518025237,0
"RPH3AL",0.02285398676905,0.0307027846020837,0.024839507836452,0.038264040361371,0.0114665427696672,0.0322385306830879
"SLC25A42",0.0592959282822489,0.0550288901453125,0.103602454687344,0.0907207106986241,0.102350660308246,0.258718024503003
"FCRL6",0,0,0,0.0341314711765936,0,0
"METTL23",0.437117134002929,0.617353434456325,0.50951166624787,0.589263029265822,0.339948544541885,0.409133387041522
"SLC26A11",0.141098922568894,0.143225494370585,0.129361127377271,0.138930071167081,0.220547896673144,0.076234735884108
"HIGD1A",0.586399933053054,0.851868955176116,0.300489716587038,0.43439833671726,0.186802231373879,0.374879078822093
"CHRM2",0.000248615959626794,0,0,0,0,0
"OR52N4",0.000846577336294739,0,0.000443053996187636,0,0,0
"EHMT1",0.291966084297206,0.237220959814065,0.264185331321728,0.333613348983185,0.219138968354117,0.0359686838613974
"ADIPOQ",0.000374378013195798,0,0,0,0,0
"AC105219.1",0.00732673305434461,0.0184979775581218,0.0140687887457715,0.021384162512439,0.0118866785741579,0.0302329492998553
"SDCCAG3P2",0.000415286052849583,0,0.00047404022588544,0,0,0
"F2R",0.0352733910833152,0.259481509822009,0.15799578315672,0.696674516326503,0.0788117326857971,0.171871030652845
"OR52P1P",0.000481962984719636,0,0.00047029287203856,0.00961736698596798,0,0.031024458172085
"HLA-V",0.144878314314428,0.115455955377742,0.141377051123257,0.188785878538388,0.072759212879593,0.0692641369931333
"ZNF707",0.0548374677793892,0.0820432289825496,0.0670939439776419,0.0324673694476747,0.0550882116249063,0
"NPM1",4.28763681335998,3.97883168472233,4.17541290223152,3.4710437394025,3.85050972677004,3.83329857577075
"PJA1",0.126385346746768,0.168667770672908,0.16999918495876,0.178462469089798,0.115139802737249,0.0648051038518682
"DHTKD1",0.0595452360506215,0.0545367742559724,0.0669099714445031,0.0317661190590663,0.0924593715456384,0
"PENK",0.000249751503047906,0,0,0,0,0
"HIST3H2BA",0,0,0.000459598958760366,0,0,0
"C4orf50",0.000416843036848987,0.0162361784938543,0,0,0,0
"HIST3H2A",0.0722790943238906,0.0685111820476206,0.124184895777095,0.0823834827768872,0.0210097324815153,0.103299705831854
"ZNF746",0.0827890518959071,0.129046112631333,0.0823375439179176,0.108159095223187,0.0311424804856572,0.0945839044210073
"POLR2A",0.318233323944606,0.333213635093661,0.253631584719382,0.246575538177936,0.213272792150439,0.105695477477065
"DLSTP1",0.000765176731336509,0,0.000516783708575247,0,0,0
"SLC25A41",0.00183676935487375,0,0.000507271665147041,0,0,0
"MTHFD2P7",0.000446690322121522,0.00829903432427729,0.00112527860873107,0,0,0
"TMEM136",0.0029579392945974,0,0.000484806951554283,0,0,0
"FRAT2",0.103284158792556,0.0839486751414586,0.172927380430287,0.147851343043366,0.057158268719829,0.0293133301777883
"TMEM102",0.0659664896833827,0.0832564688969722,0.111332504359679,0.125510196239628,0.0198530510191772,0.106807923531747
"TMEM132E",0.00116671437336352,0,0.00325961223785309,0,0,0
"ZNF322",0.0511718701203741,0.0641521971021886,0.0547274649232581,0.031192329891941,0.0229307673974711,0.106667473509505
"NME9",0.00216759787422084,0,0.00442231502132616,0,0,0
"HEPHL1",0,0,0.000538136505115515,0,0,0
"LRRC75A",0.281033511260953,0.243377543293411,0.181382304438944,0.10695190945564,0.258484798785392,0.144059602204744
"AC096571.1",0.00156888481034993,0.00404750458813068,0.000968347210576688,0,0,0
"CFAP65",0,0,0.000492343981226702,0,0,0
"DDX60L",0.0620727430546307,0.0354152319599705,0.0903380784316399,0.111394018457647,0.0963480082905524,0
"SYNE4",0.00161584384552054,0,0.00208283700328181,0,0,0
"OGFOD3",0.241545379565348,0.28297352391991,0.129974408449977,0.113451567309642,0.171612154413789,0.112773906003248
"WASHC1",0.116875339263412,0.128395603048757,0.118025982683745,0.128041537881595,0.0516071524316254,0.0351394575995368
"AATK",0.00290252766941226,0,0.000418550571401616,0,0,0
"DDN",0.000995214430460386,0,0,0,0,0
"ZNF467",0.0128043344103852,0.0139958885079423,0.0502925922488165,0.0414992933384856,0.0201673725635391,0
"ZNF678",0.0257093714157433,0.0211356763059765,0.0161092763897897,0.0337790167122556,0.0187420045900213,0
"TMEM45A",0,0,0.000915525520759365,0,0,0
"RAP2B",0.169150466888394,0.254233422775694,0.304287193454188,0.377997369794121,0.151837921538842,0.189596451080597
"ZBTB2",0.179932598161513,0.18539714082023,0.18806081543798,0.228347961665594,0.128504003514213,0.179064419892457
"RNF135",0.0456457843200612,0.0573142935352255,0.0545094004992781,0.0397917764228687,0.0841166682520732,0
"AC011890.1",0.000522857304929073,0,0,0,0,0
"ACBD4",0.0463644010762412,0.0456679935348965,0.091534438018856,0.120238534888329,0.0435368796795029,0.0759219607791385
"SGSH",0.0502759139530894,0.0436593941153204,0.0950841178779659,0.0976727894175122,0.0333132803274984,0.0407198313120249
"RPL24P4",0.260496907858484,0.200876469948921,0.199945111682211,0.161025563178704,0.175399656771293,0.133310799126153
"MAB21L2",0,0,0,0.0100267860624525,0,0
"FANCB",0.0158897129606232,0.0211254531122938,0.012514791245582,0,0.0118690210696403,0.0340486775647413
"SETD2",0.169016920520097,0.131054676598333,0.178449445542903,0.318400421337775,0.128662659520918,0.270647192860509
"TMIE",0.0114691324056463,0.010072151967584,0.00839239396434138,0,0,0
"MEX3D",0.0103858398918488,0.0126304063655187,0.00394425191979358,0,0,0
"MRPS23",0.692635714575447,0.801714799882754,0.385942301721587,0.467930989655835,0.259532476065892,0.623196636234318
"OR52H1",0,0,0.0004731018503924,0,0,0
"FDCSP",0,0,0.00220801801695817,0,0,0
"GPR135",0.00406610131321378,0.0127811423021621,0.0060360082800778,0.00926614853373745,0,0
"SLX1B",0.0030374958736523,0.0126549187202879,0.00261621328665577,0.0101742507421482,0,0
"ANKRD62",0.00195989027129382,0,0.00394806697450835,0,0,0
"TNFSF15",0.000396874529711282,0,0,0.0200388640688177,0,0
"ZFP41",0.0206959205508463,0.0501990920992146,0.0104667982418855,0.0307949621077867,0.0218752751390029,0
"PHLDA2",0.0899779097081614,0.116233478248341,0.0269845529653501,0.0183333960192942,0.0340236996679755,0
"ATG9B",0.0440793416716836,0.0330755537770495,0.0810947519370998,0.057535683899595,0.030078606592321,0.100712866396517
"GPR88",0.000889642441526372,0,0.00044404073454987,0,0,0
"HKR1",0.0557314056463583,0.0758039310962294,0.100559463922767,0.136626235922875,0.0955403286994659,0.104530070279096
"PLAG1",0.0329885287084247,0.00921422553328333,0.0762471708758124,0.0178337243565342,0,0.0349033394375363
"OR8H1",0,0,0.000489810167223975,0,0,0
"YIPF6",0.238186660743313,0.185805517944705,0.253493422797059,0.295679857159219,0.188558090426585,0.113156834164181
"ZBTB20",0.273409566144879,0.304912977059091,0.567477641220036,0.690695956436514,0.378430203387612,0.481682566909103
"FDX1P1",0,0,0.00112780759717035,0,0,0
"C3orf58",0.0480359471340013,0.0555192194463595,0.067291505762126,0.0514682454672473,0.056150874272608,0.0663019171706191
"C5orf30",0.0536369671558734,0.0665316812167824,0.0373392018957295,0.0725297063414813,0.0110974932641534,0.0317410778354954
"AMIGO1",0.0103193383440519,0.016478581499433,0.0425114902241834,0.0464392977151257,0.0225334339194681,0.103845581278071
"GPR3",0.00109971255582813,0,0.000497631297476109,0,0,0
"OR5AS1",0.000393002043609693,0,0,0,0,0
"ACTL9",0.000497941641097373,0,0,0,0,0
"SIAH2",0.984799555987408,1.02765278036266,0.450862363003183,0.514052535358228,0.517355932753502,0.511081296044427
"COPG1",0.224936961565649,0.255597074457261,0.215481312664552,0.296970232188353,0.110271698880394,0.0978125752629461
"ADGRB1",0.00199272294800793,0,0.00283911789375088,0.00805192941810652,0.00946567263299408,0
"LINC00471",0.0033246678817203,0.00575211633093738,0.00449612355125004,0.0101423556344551,0,0
"CELF2-AS1",0.00076157067914996,0,0,0,0,0
"SLC9A9",0.0295774269438343,0.00546268282326624,0.106105440309916,0.0820941269746301,0,0.141527459428117
"LSM10",1.02944314596558,1.31431153272608,0.795298087257317,0.900632587092662,0.78654371932603,0.617735884211085
"KCTD9P2",0.000394833589430243,0,0.00047839413518491,0,0,0
"RELL1",0.0103234096468071,0.0249524936356952,0.0127592311627504,0.00965837707296449,0.0120447586778128,0
"RFX7",0.034214097336367,0.0408324060830042,0.0409158866802256,0.0730447099919905,0.0212485037351909,0
"SLC35C1",0.0979643266078812,0.136523204665202,0.0853350032752064,0.115233728760167,0.0564524942487891,0.076410233437478
"TIGIT",0.760475683935722,1.24031810800382,0.513092517817038,0.821251363782158,0.550980500567323,0.979216612137116
"RNF41",0.216718397904872,0.282758987526025,0.216721178745401,0.32438640078606,0.146577450046909,0.220428612855104
"IBA57",0.08457934029213,0.103405185348482,0.0598398883839597,0.0872044772432562,0.0122869827080301,0
"CLDN7",0.0193788065958761,0.0176789184485226,0.00954377018529615,0.00805192941810652,0.0192163822723558,0
"ZNF329",0.0451609901579482,0.0872908170338457,0.0501126812315774,0.0695996207800525,0,0
"ZNF101",0.314027010861287,0.389998124434602,0.436146267457702,0.380353003914593,0.275738747166134,0.236721708967879
"C5orf24",0.341572705894075,0.413076387905277,0.268895529699826,0.329391917290046,0.259292621031362,0.318705417014457
"ADO",0.192740565645049,0.263718770339143,0.0903227118359155,0.0982448280903331,0.079191052682512,0.10503185976733
"COA4",0.81179362660854,1.06521296567633,0.362514605372027,0.342083022608395,0.358334254029715,0.244706192532101
"PRKAG1",0.397886136168437,0.389169282629587,0.372108589226696,0.402314135902806,0.258580951479333,0.177190503558597
"GINS3",0.026584622563661,0,0.0148514652895606,0.0102768404441967,0.0335915247158991,0
"OR52K2",0.000299972883737295,0,0,0,0,0
"MRPS11",0.460336021444899,0.599136744733194,0.406326567644122,0.466142947213692,0.169719699347118,0.271159066810264
"AC117395.1",0.00130872829048039,0,0.000912596153533798,0,0,0
"SNRPE",2.04144992839322,2.40292074068771,1.28395734104974,1.35398334857316,1.00594269998186,0.924492129334458
"RTKN2",0.188859622601268,0.0678641822701493,0.183708264230788,0.0809342157073885,0.134371360583319,0.219655344078133
"PNMA8A",0.000860093554168421,0,0.000611679128621114,0,0,0
"CHST15",0.0044274178245312,0,0.0034435029508828,0,0,0.0293739056802011
"IDH2",0.515901454513608,0.58028458463215,0.544901523525747,0.93813103054002,0.344427281799739,0.247140194918658
"OGFRP1",0.00260514542604553,0,0.0011482471468924,0,0,0
"OR52A1",0.000439690407978036,0,0,0,0,0
"TMEM259",0.543082625999672,0.714003457898987,0.498068195197178,0.637071854886953,0.406902506080691,0.387338024001938
"WRB",0.146375234514417,0.168341638430344,0.167907039836786,0.175268992345933,0.123479436309054,0.214146244633305
"TNRC18",0.0705531916835091,0.115313810265197,0.0493743213041612,0.0501293424974408,0.0580179176172061,0
"FAM181B",0,0,0,0,0.00910225403275846,0
"TMEM30B",0.0427572922907208,0.0313818131237668,0.0272773837042355,0.0399048349313569,0.0336447732930699,0
"DEXI",0.430037494943382,0.557797355058025,0.435182145296008,0.58569842472411,0.327301208332305,0.492612054756096
"AL365277.1",0.0467597835010901,0.0295755606158515,0.0676296098300185,0.0509017970826891,0.056972652921386,0
"ZNF716",0.000400916462479523,0,0,0,0,0
"NOP10",2.34157810443778,2.66984582700694,1.68829429564269,1.79142608907488,1.53036872171629,1.03672960857013
"FAM89A",0.282806368252871,0.376665512203727,0.11251584464821,0.0743068101113303,0.225580919482371,0
"TDRKH",0.0185350827743052,0.0335907009897622,0.0200300442582664,0.0180807287930048,0.0538795912364844,0
"ZNF708",0.0789092817493287,0.0889566507481288,0.120003595309279,0.137208454790171,0.0900810933839581,0.142658102619755
"IST1",0.335072023567079,0.382565155791527,0.372558960743036,0.36750869025961,0.211457481014431,0.284075264458184
"ERCC6L2",0.0700809420653884,0.11320648849232,0.0788112029857721,0.111168565108762,0.0753116997325189,0.0340223505690291
"MRPL41",1.40702255127854,1.60997557196918,0.92498335352187,1.23126284490552,0.812498649401678,0.911636176410022
"CREB3L2",0.0537545302562142,0.187906085115383,0.0921110583924461,0.163234236644723,0.0419578512619737,0
"TP53TG1",0.21748601117782,0.201904026549102,0.404630529290733,0.401680601270575,0.194930204063902,0.240059523969083
"TSEN54",0.261869861393072,0.437018494623744,0.292019383231739,0.374402217000549,0.179236957571183,0.0684382357038893
"RGMA",0.00500003855163862,0.011630177941021,0.00273996178714232,0,0,0.034112953924918
"UBA7",0.108448386884058,0.0629109877635998,0.189561306911966,0.122342664595933,0.12203012212822,0.13436069144859
"MRPS16",0.849658585263405,0.933169557259428,0.536909116261724,0.622039312507674,0.425101018678449,0.364050568761052
"FAM159A",0.0912264363851031,0.113766034739611,0.261191547613987,0.235488554887604,0.0640568191655125,0.0672252414462803
"RAD51B",0.0204899148219328,0.0322757600408504,0.0403348172443739,0.0725876044111642,0.0223632829671421,0
"LDOC1",0.0474356371383372,0.0299506302659839,0.0903470065818913,0.0301498335007339,0.0792964587911675,0.0674452652802338
"ARL6IP4",0.00325140431955659,0,0.00195666646313989,0.010607609971922,0,0
"EXT1",0.0117254078791727,0.011467943847401,0.0125566511854775,0.00925151019068489,0,0
"SHMT2",0.742071194347261,0.951696882017483,0.273487018895471,0.193245405342147,0.212261678769648,0.39927026602599
"MOB2",0.187398364093709,0.196023729210893,0.31831010849937,0.338540687198527,0.174577607342411,0.257250637621493
"HHIPL1",0,0,0.000511840580106675,0,0,0
"ATP6AP2",0.552794519545262,0.698832236701228,0.915788494307419,0.933115973807218,0.395763745928735,0.603502095282615
"CYB5D1",0.000609215759677629,0.0077690679344546,0.000356275602795374,0,0,0
"FAM153B",0.0176867963151729,0,0.0715691440287737,0.00781599192591438,0.0212159434183813,0
"BACE2",0.00275360909605856,0,0.00545698052224727,0,0.0118827436769438,0
