"","cortical.interneuron","MGE.neuron","MGE.progenitor","telencephalic.progenitors"
"UQCRQ",2.59736293216921,2.01372598914,2.40451124039563,2.27748216050012
"LEAP2",0.0494159977391081,0.0775697231292725,0,0.032000760946955
"GJB7",0,0,0.0131928053769198,0
"SLC35A1",1.10115413142825,0.973307615289321,0.798330518332395,1.42325056876455
"GRIK2",0.790831220880994,0.704885229468346,0.317206426100297,0.279744294072901
"MB21D1",0.0590554728822888,0.0542592612596659,0.0583771480755372,0.134412040667874
"FABP7",1.17021582205341,0.587185098574712,3.412522576072,2.7798656310354
"CITED2",0.434291845503843,0.289867235490909,0.0787902921438217,0.0621937534638814
"CREBRF",0.44099116718994,0.520685574183097,0.0830019333145835,0.24152927419969
"DCBLD1",0.126834160033262,0.0719704329967499,0.0832382359287955,0.0748475289770535
"SFXN1",2.55879660569272,2.22145003309617,2.43264168636365,3.13578510284424
"TMEM200A",0.12429904431667,0.1031999118053,0,0.189733147621155
"PDSS2",0.321593333808881,0.16089742573408,0.177455215291543,0.40005588637931
"STXBP5",0.347882241572974,0.330682722421793,0.0803752162239768,0.151573942175933
"IL31RA",0.00766597941236676,0.00709027796983719,0,0
"ANKRD55",0.0629508180438348,0,0,0
"RAET1E",0.0397145899961579,0.0053138886936582,0.0149690752679651,0.0277113605822836
"DAGLB",0.569187740110002,1.19479136742078,0.19688723304055,0.160795097904546
"KIAA0895",0.683100432157516,0.526792783003587,0.673944755034013,1.06713285616466
"STK17A",0.161152793832545,0.0566016068825355,0.706769251010635,0.278920722859246
"TRA2A",2.55066529984744,2.57983345251817,2.97679057988254,3.04787645169667
"GALNT10",0.13785513279573,0.0607713266060903,0.550295482982289,0.0257145411201886
"SAP30L",0.043351134601629,0.0712918123373618,0,0.178874546928065
"RPS14",4.0602009701279,4.1370597252479,4.53187595714222,4.83595618179866
"HCN1",0.115943211429524,0.118692443921016,0,0
"MYOZ3",0.0244574715506356,0.00974837747903971,0.0409429425543005,0.0241986491850444
"COG5",1.05960418199593,0.522959416875472,0.741078382188624,1.22913725035531
"BMT2",0.790838520200747,1.06709544131389,1.05099534175613,1.05645590594837
"GPR85",0.501010036412275,0.728756957902358,0.302509784698486,0.0130291623728616
"SLU7",1.76819986161196,2.35752587135021,1.77493662183935,1.521582786526
"RP9",0.475130300476866,0.804403245449066,0.669001909819516,0.711407413440091
"PTTG1",0.278336039691601,0.754701793193817,0.747520316730846,1.85747809069497
"CAMLG",1.84724626226245,1.49641946072762,1.54873370853337,1.01458704897336
"BMPER",0,0,0,0.0694573436464582
"RELL2",0.323506315924087,0.357465987022106,0.0798683708364313,0.146845902715411
"KIF6",0.0543519595883927,0.0147989862240278,0.0804727280681783,0.0298604145646095
"ZNF12",0.324532333410011,0.534065569822605,0.272926639426838,0.277525671890804
"SLC29A4",1.02136379199208,1.01285201769609,0.778801649808884,0.40056415115084
"CDCA7L",0.117111970793526,0.0087789583664674,0.675247018987482,1.41668449980872
"SP8",0.0642216925351125,0.596105358921565,0.0632536898959767,0.426387795380184
"MIOS",0.32533158024527,0.0909039424015926,0.643444191325795,1.0134758906705
"KIAA1324L",0.691473958627233,0.748935547012549,0.247069629755887,0.818317778408527
"USP49",0.854676419271613,0.511285956662435,0.446339238773693,1.41849063230412
"INTS4P1",0.0169523667614415,0.0455878858382885,0.0490827411413193,0.154780192034585
"SYTL3",0,0,0.179303299296986,0
"IQUB",0.0237269446534931,0.185315531033736,0.112757238474759,0
"HEY1",0.322415874814088,0.168405934595145,0.022757196968252,0.838199500526701
"ZNF704",1.22193344274782,0.787517206026958,0.474879745732654,0.6924689412117
"FABP5",1.41349300011149,1.88144548753133,2.61451864242554,2.7339928490775
"SHH",0.147969896782119,0.957149521662639,0,0.253168480736869
"TAGAP",0.00347663012315642,0,0,0.102386134011405
"COL1A2",0.115803451751763,0.015861574273843,0.0218090144070712,0.0133517533540726
"CHMP4C",0.0408307611942291,0.0158692363363046,0.0714688179167834,0.0363790222576686
"SLC13A4",0.163878936812563,0.0303688358802062,0,0.165910618645804
"PGAM2",0.00295576537555119,0.0690685327236469,0,0.220488216195788
"BRI3",0.325275243172106,0.280560593765516,0.193783624605699,0.109719275363854
"LMTK2",0.613505326070875,0.561012647472895,0.19829644669186,0.160916264568056
"CTSB",1.49999627583432,1.67161381359284,0.98769583214413,1.53638935834169
"DLC1",0.00292505323886871,0.0318827606164492,0,0
"ADCY1",0.475623289369187,0.471462372977,0.275145183910023,0.25823623580592
"C8orf48",0.0603118302687159,0,0,0.178368210792542
"SUN3",0.0143525929383512,0,0.0167674855752425,0.0110954248479434
"HNF4G",0,0,0.192906683141535,0
"PEX2",0.604070595694038,0.615607685767687,1.26168582114306,2.09181412628719
"RAD21",1.28645453531787,1.1108854504732,1.33293362910097,1.98425807058811
"SLC30A8",0.0271856956324487,0.0332829820422026,0,0
"MED30",0.755119205645795,0.377638445450709,0.516955668276006,0.663425164563315
"TNFRSF11B",0.00367917710880064,0.00549314457636613,0,0
"SBSPON",0.124688567136819,0.0299272285057948,0.260943236676129,0.0289491776909147
"PHKG1",0.0765125633410688,0.115764056260769,0.237377842718905,0.14695052589689
"KCNV1",0.102498667701235,0.0514939765517528,0.17480073327368,0.109379102076803
"CSMD3",0.485255897607443,0.557893580542161,0.0353814742781899,0.0110954248479434
"SPIDR",0.581524718201385,0.207016699016094,1.41616994413463,1.30733583654676
"ORC5",0.368381154987047,0.0264225986141425,0.16156716780229,0.497126439852374
"DNAAF5",0.0491658797803915,0.143770402440658,0.450216187672182,0.105805301240512
"OSGIN2",0.0931433371777804,0.32135109259532,0.425280583175746,0.182370862790516
"SUN1",1.33597896908814,1.47464211800924,0.888082748109644,0.843353795985292
"OXR1",1.61621390648608,1.28955905311383,1.66822710904208,1.25508757999965
"TMEM74",0.0919677131580857,0.1268717784148,0,0
"FAM86FP",0.0162927693915817,0,0,0.0552070545298713
"GPR146",0.105025945969348,0,0.0898911248553883,0
"GPER1",0,0,0.273658839139071,0
"TMEM184A",0.00613144658646494,0,0,0.0133517533540726
"NOS3",0.0675037820946496,0.00623926233786803,0,0.137519359588623
"MICALL2",0.143515780286969,0.147766672647916,0,0.0759176867348807
"CA3",0,0.0867948807202853,0,0.183173079575811
"INTS1",0.362444613058612,0.301204216021758,0.784281931140206,0.369310464177813
"CDK5",0.807774820417728,1.43026575675377,0.320967284115878,0.197513052395412
"SLC4A2",0.208714642614689,0.0690098175635705,1.05731998790394,0.314813222203936
"FASTK",0.704361787663316,0.878807712059755,0.595240159468217,0.440660987581526
"TMUB1",0.155006160432438,0.529112334434803,0.761086897416548,0.732596110020365
"FMC1",0.658442061745895,1.15194592911464,0.757586763663725,1.09143828494208
"GBX1",0,0.128973219257135,0,0
"PHAX",1.50894346242806,1.41351187171844,1.3845806514675,1.83126522813525
"ALDH7A1",0.552687852168983,1.20598525840503,1.50303810834885,2.31230553878205
"FOXK1",1.00997157029386,0.78454286719744,1.68964119932868,0.648457972066743
"COX6C",2.7188722187618,2.80012615368916,3.04699812152169,3.01267559187753
"YWHAZ",4.99900417451589,5.26846583072956,4.4746828512712,4.78492222513471
"BAALC",0.578697491366908,0.118879914283752,0,0
"FZD6",0.0105877782938615,0.0121166969721134,0.895430109717629,0.043634044272559
"CTHRC1",0,0.0200102535577921,0,0
"SLC25A32",0.874125049361643,0.34929689936913,0.321963335980069,0.288606305207525
"DCAF13",1.24005423598694,1.57662980774274,1.61285918409174,2.10190693182605
"TP53INP1",0.940586860449809,2.4520126581192,1.92216186089949,0.943314978054592
"INTS8",0.522194009063379,1.24085793816126,1.38829998265613,1.36707266100815
"VIRMA",0.769536519950291,1.28776857084953,0.805957049131393,0.775158341441836
"FREM1",0,0.134155080868648,0,0
"GEM",0,0,0.186359210447832,0
"PDP1",1.75437409023069,1.6712410564606,0.462765520269221,0
"TMEM67",0.163871574654894,0.276656406430098,0.692042524164373,1.2663687435644
"WASHC5",0.730347312846274,0.694552290898103,0.670420950109308,0.669245328222002
"RPP25L",0.226288213201289,0.462186299837553,1.09525925462896,0.517009904342038
"FAM219A",0.276310649401737,0.566737635777547,0.432945143092762,0.0457150978701455
"C9orf24",0.101697768805162,0,0.196457559412176,0.183610490390233
"SNAPC3",1.18200332179384,1.68960436834739,1.11275645006787,1.30038951124464
"KIAA1161",0.288409523244174,0.245324379549577,0.691410369493745,0.374196461268834
"NUDT2",0.662543718826096,0.339687432234104,0.640930457548662,0.42436430390392
"TMEM65",0.155125572706379,0.0937097422205485,0.0639387287876823,0.0130291623728616
"PSIP1",2.30208627317312,2.7637235648357,2.18041465770115,2.41170118749142
"CCDC171",0.404142019883642,0.180000073634661,0.0353814742781899,0.384249949029514
"UBAP1",0.93033008755378,1.33876655766597,1.37359377470883,0.917401083878108
"DIRAS2",0.349687800935979,0.249819926344431,0.0832288996739821,0
"SYK",0.0143835055378248,0.00679974143321698,0,0.0218896780695234
"NIPSNAP3B",0.0133211626759115,0.00709027796983719,0,0.165252617427281
"ABCA1",0.560612437578867,1.03884076957519,1.11445331573486,1.14442349544593
"NFIL3",0.0661423791129634,0.393116685060354,0.140399412675337,0
"LETM2",0.551753107950372,0.792349943747887,0.331184406172146,0.0946598861898695
"METTL2B",1.19903671910178,1.32563277505911,0.798187802249396,1.2609997891954
"FXN",0.0693258744365764,0.420412289981659,0.176623658700423,0.793689960879939
"ZMAT4",0.0687090394631872,0.0811142462950486,0,0
"NKX6-3",0.00326154198286668,0,0,0
"PRSS37",0.0199828237857459,0.242171260026785,0.278746908361262,0
"C8orf34",0.118585994326562,0.154739978221747,0.305600624192845,0.0359537548252514
"TMC1",0.00654321993297001,0,0.0227378037842837,0.0110954248479434
"KDM1B",0.0377871107380345,0.117429627248874,0.0307681425051256,0.116416441542762
"HGSNAT",0.489695483783506,0.548452976231392,0.424646445296027,0.445131546684674
"RASEF",1.20698338887602,1.49706387978334,1.17882996526631,1.43828067822116
"GKAP1",0.104327761901999,0.247623330125442,0.361372394995256,0.0998749818120684
"KIF27",0.29731628551798,0.386357116011473,1.18835057453676,0.342425857271467
"C9orf64",0.0749218157439862,0.0503498364526492,0.207252769307657,0
"HNRNPK",3.77399324808481,4.63918092617622,4.02798732844266,4.90820683751787
"AL353743.1",0.0475376788175331,0.0622369692875789,0.159673157063397,0
"SVEP1",0.403430862246819,0,0.0374552485617724,0
"ANKS6",0.0371574725744859,0,0.247969128868797,0
"FBP1",0,0.00629725077977547,0,0
"TMEM246",1.02991717266587,1.10746250015039,0.190776153044267,0.510640280587333
"ZHX1",1.00342452076246,0.456907207576128,1.40434083071622,0.813196066234793
"DYNLT3",0.22645673465054,0.30346373296701,0.206567200747403,0.025090003652232
"METTL27",0.0314879822281172,0.0446002540680078,0,0
"MID1IP1",0.0784041575103436,0.07405058409159,0.318995486606251,0.483492794845785
"NCF1C",0.00768504109022752,0,0,0
"C9orf84",0.00652871210620088,0,0.094559983773665,0.108338754091944
"CXorf58",0.00400366760649771,0,0,0.0113089978694916
"KIAA1958",0.804214658039921,0.693761647320711,0.386480063199997,0.99071778357029
"PTCHD1",0.0638909171212394,0.412091250603016,0.43471300331029,0.225268946162292
"ASB11",0.0445983868162587,0.00621374352620198,0.0799282924695448,0.0344403375472341
"PCDH19",0.0131237934220512,0.426704823970795,0.0719163038513877,0.347308686801365
"PIGA",0.449751420684581,0.222310876617065,0.772149117155509,0.687153086066246
"OR1K1",0,0.0087789583664674,0,0
"STRBP",0.820382269204788,1.23350339268263,0.849547353657809,0.465729470763888
"GAPVD1",1.05518580579533,1.33294288183634,1.78530595654791,1.09691565483809
"CARD19",0.53715950841049,0.807484697263974,0.393806678327647,0.742062575050763
"WNK2",0.368180261749142,0.306291227157299,0.126386989246715,0.435420398201261
"ATP7A",0.316985875368118,0.258343748175181,0.400903795253147,0.878870708601815
"ZNF367",0,0,0,0.32001577104841
"NLGN4Y",0.344143228710822,0.356583803319014,0.189356825568459,0.181663870811462
"HDX",0.648094442655455,0.480728355737833,0.0160700909116051,0.108672397477286
"NDUFB6",1.8979358518461,2.20349987195088,2.14068734645844,1.95288022926876
"AQP7",0,0,0.028570215810429,0
"NOL6",0.847147561469168,0.0243851849092887,0.335486983711069,0.726535933358329
"AQP3",0.0256277322769165,0,0.0218090144070712,0.216815079961504
"TRMT10B",0.380118946843552,0.312103778123856,0.667940871282057,0.55305372604302
"VCP",2.33907802712243,2.85182379530026,3.47131159901619,3.41932646930218
"PIGO",0.367059298000246,0.515522572856683,0.183854304931381,0.552899561822414
"STOML2",1.33004246680242,1.19515066421949,2.21862320466475,2.69268001828875
"BRWD3",0.545610142485151,0.384512424468994,0.212886248122562,0.299847826361656
"SLITRK5",0.370932652140563,0.650177201972558,0.552523102272641,0.633986859449318
"MELK",0.0062572551223467,0.0127102205386529,0.397294759750366,1.01234971625464
"ARMC3",0,0,0.517836635762995,0.220132691519601
"OTUD1",0.273690005237201,0.0977196601720957,0.129563483324918,0
"ARHGAP12",1.01677442187408,0.580885923825778,1.15221357074651,1.06573978492192
"FAT3",0.646307672250946,0.894044601000272,1.33273701776158,0.187314662550177
"HECTD2",1.37218824872431,0.697732023894787,1.1766534501856,0.439888451780592
"SLC7A3",0.281435750565439,0,0.640494151548906,1.09202694892883
"FBXO33",0.273211638882475,0.0888106547869169,0.0806194001978094,0
"INTS6L",0.332261972551076,0.242249401716086,0.0441696521910754,0.700038849243096
"LRFN5",0.677360270664377,0.104103280947759,0.0415882982990958,0
"SPTSSA",0.252198539252551,0.949992608565551,0.593809778040106,1.39544256670134
"WRN",0.270746661244698,0.0392408995674207,0.593717640096491,0.463842187608991
"MARCH8",0.187606051845371,0.0615971988210311,0.014612460678274,0.655147075653076
"TSHR",0,0,0,0.0832457542419434
"CFL2",0.967316363780004,1.34596223097581,1.03936918350783,1.23134908825159
"SUGT1",2.81500827029066,2.0690038467829,2.86117180910977,2.40290141957147
"GTF2A1",0.319771192546161,0.385420964314387,0.630698160691695,0.0113089978694916
"ZCCHC24",0.0303368725866642,0,0.132327849214727,0
"PGM2L1",2.21659998933099,2.68962422013283,0.530085112560879,0.260875765766416
"PHYHIPL",1.20236260935945,2.03559895662161,1.32840167663314,1.17016996656145
"SLC16A9",1.16205999592565,0.450026434201461,2.13019498911771,1.49129797092506
"INPPL1",0,0.073520330282358,0.398500377481634,0.544600133384977
"CRYL1",0.412469216112821,0.195548305144677,0.580137794668024,0.207780218550137
"REEP3",0.296065559645869,1.02522475329729,2.18015790256587,1.71270079804318
"HEPACAM",0,0,0,0.133707421166556
"SKA3",0.049150916765321,0,0.359758301214738,1.01772098030363
"MICU2",1.24077389572027,1.73680193607624,1.36120501160622,1.65773516361203
"DDIAS",0.0926030562171396,0.00785650656773494,0.0798683708364313,0.47985434957913
"PCF11",1.02955700344635,1.29719947622373,1.73802547021346,1.6774087207658
"PKNOX2",0.102760860380137,0.14862401668842,0.571080023592169,0.117791337626321
"LRR1",0.130813740334421,0.198463990138127,0.542207788337361,0.4444813983781
"RPL36AL",1.99494465398339,1.77609885655917,2.11306782202287,2.29509754798242
"DNAAF2",0.856436715654607,1.54474144715529,1.90624572472139,1.71919204933303
"C10orf10",0.00439876458554898,0,0,0
"ZNF22",1.57343335590273,1.36248589479006,1.78815532001582,2.21458486999784
"KLHDC2",2.22150789454298,2.08889408151691,1.93291846188632,1.43046270843063
"EML5",0.224359661340714,0.121721914754464,0.133771148594943,0.359848256622042
"NEMF",1.97344296383408,2.41319307054465,2.1676520542665,2.36804986212935
"RPUSD4",0.441078242547107,0.217339680745051,0.830666235902093,0.864658734628132
"ARF6",1.02540843048186,0.969426386631452,1.15818352049047,0.705340738807406
"TTC8",0.229611427716489,0.114600244622964,0.251418048685247,0.765812890870231
"TMEM63C",0.150537545669754,0.0201776417402121,0,0
"NOXRED1",0.0544346267322324,0,0.0227378037842837,0.118414223194122
"AMER2",1.3779579384147,0.697675005747722,0.808392115614631,0.382621999297823
"KBTBD6",2.2036607836215,1.36139693741615,1.4160250432112,0.810441606811115
"OTX2",0,0.474841489241673,2.3831478248943,1.16368630102703
"FAAH2",0.00298186152611139,0,0,0.0694702906267984
"NUDT5",0.583462351335669,0.742462215515283,1.35776733132926,1.35567161015102
"DACT1",0.415509424119625,0,0,0
"BEND7",0.161192200726496,0.21173998598869,0.446726706894961,0.322849941040788
"ATP5C1",2.85902721308312,2.97262988640712,2.20720478079536,2.82897769446884
"PRPF18",0.565448520318517,0.218521462037013,0.295198798179626,0.977777983461108
"TAF3",0.46061605383765,0.317504135461954,0.466935645450245,0.873074199472155
"VSTM4",0.19519069003609,0.196345380292489,0.183999117125164,0.219789017524038
"VDAC2",3.17676607167946,3.15578924234097,2.63308813897046,3.00102867398943
"COMTD1",0.196070983162466,0,0,0
"SLC18A2",0,0.00665127084805415,0,0
"PDZD8",0.431582207668502,0.16535047097848,0.272198658097874,0.666762671300343
"ABRAXAS2",0.630633701693337,0.720877344791706,0.723811973224987,0.716778601918902
"QSOX2",0,0.058153001161722,0.218068212270737,0.021019201193537
"FAM204A",0.882994074022995,1.37294088074794,1.22684786536477,1.11681980001075
"NSD1",0.948043816494492,0.966456653980108,0.530558867888017,0.957919601883207
"PRDX3",2.16684189382589,1.69563247607305,1.48533255945552,3.1529193009649
"ENOX2",0.374234177593915,0.568434251042513,0.521780184724114,0.352409379822867
"GHITM",2.70785115799814,3.45870650043854,2.40260113369335,3.11399798733847
"SNAPC4",0.227438838133272,0.436034536705567,0.398310769687999,0.0204809116465705
"TMEM52B",0.028454342821859,0.0191054550501016,0,0.035204570208277
"PMPCA",1.08789799854441,1.15646343219739,0.652874209664085,1.48657427195992
"SDCCAG3",0.052278126185795,0,0,0.0899053812026978
"FRMD7",0,0.152796682256919,0,0
"AK8",0,0.0896776547798744,0,0
"SPACA9",0.179874881539705,0.321427984879567,0.322641188448126,0.419991454907826
"TSC1",1.20158633139898,1.38361647954354,0.42693888057362,1.01307412449803
"GFI1B",0.0382944536658953,0.0283747132007892,0.0465994490818544,0.0790882227676255
"HPRT1",1.38558824107332,0.383782452115646,0.48787644776431,1.30163440959794
"BORCS5",0.453075843880761,0.162847667359389,0.014612460678274,0.349747899387564
"FAM69B",0.0813961366437516,0.204182982444763,0.374403747645291,0.269193640777043
"ZMYND19",0.18561304740186,0.0550256898769966,0.0803752162239768,0.287620629583086
"STOX1",0.0622392555452743,0,0.694934931668368,0.1274585926107
"RET",0,0.0665837388772231,0,0
"DDX21",0.685354217043463,0.331729691762191,1.3197989883748,0.832095932747636
"BMS1",0.907230104196746,1.18063888240319,1.35161216692491,1.48548860635076
"STK32C",0.0590897567991941,0.381188788093053,0.150080214847218,0.304559094565255
"JCAD",0.0420847208994739,0,0,0
"OR4K2",0.029460811390067,0.0132192619718038,0,0
"FUNDC2",1.35087489491364,1.98526515639745,1.60680985450745,1.98259506906782
"TMEM55B",0.205628065005788,0.468497629349048,0.381365031003952,0
"METTL17",1.14608007303949,1.48368860895817,1.76784221421589,1.63264478636639
"NDRG2",0.574687272591411,0.762344828018775,0.76980964162133,0.656397925955909
"ARHGEF40",0.335607904027093,1.01770288210649,0.698681433092464,1.09394006643976
"NSMF",0.045435497783265,0.0837543744307298,0,0.0120608412793704
"ZNF219",0.237586477455103,0.501190605071875,1.14311723275618,0.9316450463874
"C12orf50",0.69842735326515,0.681577348938355,0.681712898341092,0.512191538299833
"CASP7",0.00652871210620088,0,0.226319248026068,0.551259296280997
"PPP1R36",0.00584672475760838,0,0,0
"BTNL9",0.142814081794811,0.10191353639731,0.0218090144070712,0.070909036057336
"CCDC186",0.966724386192718,0.677875450024238,0.466739573261955,0
"VWA2",0.00948363683133755,0.00709027796983719,0,0.013929158449173
"METTL3",0.969078543332388,1.63278078803649,2.32807122983716,1.75290903023311
"SALL2",0.474916924845498,0.873318979373345,1.78274484114213,2.73883772534984
"PRAP1",0.00306066083458235,0.00847058112804706,0.0166548625989394,0.0159312561154366
"TRUB1",0.50285234738071,0.874729862579933,0.348766922950745,0.910533939089094
"ERICH6B",0.0061428889913379,0,0,0
"ZFYVE1",0.467147197363512,0.679931301337022,0.271951823072,0.222761103085109
"C10orf82",0.0825429600927065,0.0634883441604101,0.0984447490085255,0.0956128463149071
"HSPA12A",0.452766398776252,0.0586461195578942,0.574100667780096,0.0160739102533885
"FAM35BP",0.00988133898321188,0.0381722748279572,0.0646843259984797,0.159715550286429
"FRAT1",0,0.0495021492242813,0,0
"UBTD1",0,0,0.179303299296986,0.150696243558611
"E2F7",0,0,0.657701329751448,0.61911130802972
"ARHGAP42",0,0,0.484251098199324,0
"ISCA2",1.04257121429128,1.56414945308979,2.15577581795779,1.13762370603425
"PACSIN3",0,0,0.171764146197926,0.200253486633301
"TTC7B",0.165399287247433,0.542081692470954,0.185417406938293,0.18443870225123
"SLC39A13",0.0500468327751699,0.747946026233526,0.468989437276667,0.308332381503923
"PSMC3",2.22395708172951,2.01786079429663,2.71781376546079,2.98100087472371
"AGBL2",0,0,0.135766248811375,0
"TC2N",0,0,0.0160700909116051,0
"CPSF2",0.80491407834134,0.925352709797712,1.19850547611713,1.93319391246353
"MOAP1",1.97692479024518,2.10729043185711,0.0541075522249395,1.2025701637779
"IFI27L1",0.313019773870144,0.0799068212509155,0.652192787690596,0.67819318813937
"IFI27",0,0.110637022898747,0.114493296904997,0.195717943566186
"CLMN",0.0608996209108605,0.119440258695529,0.238268142396753,1.10437798925808
"PDZRN4",1.58577539757738,0.340022802352905,0,0
"CCDC38",0.0388133818248533,0,0,0
"NELL1",0.0810991480665387,0.432928699713487,0.0194012725895101,0
"PTER",0,0,0,0.202945896557399
"CACNB2",0.411661921525901,0.171385754759495,0.141851608048786,0.0779433761324201
"HACD1",0.11824475762979,0.163243842812685,0.130035027861595,0.358623772859573
"ARL5B",0.831912978921296,0.908287206521401,0.974165851419622,1.09633659464972
"SMCO4",0.029629536394803,0.280484245373653,0.198698282241821,0.30273805984429
"CEP295",0.569269901457823,0.256844643789988,0.344995704564181,1.01528323122433
"KCNC2",0.770030092237131,0.0382900696534377,0.0227378037842837,0.0112799885017531
"TAF1D",1.02424531781449,0.974789802844708,0.741684718565507,0.882121620433671
"ABTB2",0.108102712991103,0,0,0.312955464635576
"R3HCC1L",0.319706367996504,0.421292619063304,0.493719491091642,0.607390863554818
"AMOTL1",0.749174740516914,0.851372762368276,0.472635572606867,0.783547243901661
"LIPC",0.0341463651297227,0.0139142538492496,0.0194012725895101,0.0477304341537612
"CEP57",2.29770297261904,2.6316250115633,2.00065092606978,1.57789364882878
"TCP11L2",0.0861568580258567,0.0280443521646353,0.200174461711537,0.0113089978694916
"SPRED1",0.432349538184562,0.252045401013815,1.71274185993455,0.770231365093163
"GPR176",0.0803667672400205,0.00674276741651388,0.022757196968252,0.216345991407122
"JAM3",0.505432515774133,1.12652909067961,1.63684775612571,2.41312479972839
"GLB1L3",0.0358215767257618,0.0746895963182816,0.0194012725895101,0.048581494816712
"SVOP",1.29672800187232,1.28167592046353,0.102931368080052,0.105207934709532
"GPT2",0.474276929250303,0.714673534322243,0.64507301829078,0.854620679148606
"AMN",0.00550102287868284,0,0,0
"RAB8B",1.61712004441135,1.3070032539276,2.62539040365002,3.1265835421426
"IKBIP",0.161029721768397,0.372083908663346,0.0916633917526765,0.445084466465882
"RPUSD2",0.306766155755745,0.378695038648752,0.171653324907476,0.497998028993607
"HIF1AN",0.802868119107102,0.886088744952129,1.16993774473667,0.980885026710374
"NDUFB8",2.40127320418943,2.76908272046309,2.61383558809757,2.66678463348321
"ZFYVE19",0.262904481224294,0.0925628772148719,0.439962777224454,0.568658015557698
"PPP1R14D",0.0101218279802574,0.00605894969059871,0,0
"FBN1",0.135710953822676,0.00605774728151468,0,0.22572546345847
"AVPR1A",0.0327300091959395,0.0323378157157164,0.0166548625989394,0.0632759896772248
"DEPDC4",0.14165934358003,0.202926223094647,0.105160622434183,0.340159499219486
"LRTM2",0.113166858565133,0,0.0167674855752425,0
"BRD7",0.139708988509088,0.34791393749989,0.412351169369437,0.628266658101763
"CKB",2.79859196633663,4.21383180985084,4.71721345728094,4.70979334626879
"TRMT61A",0.218809332487718,0.0828419832082895,0,0.158818189586912
"BTRC",1.03658335529408,1.66556641230216,0.644787604158575,0.6344096830913
"POLL",0.300415183856802,0.387079617151847,0.576311106031591,0.286088002579553
"BAG5",1.95540834232321,0.85705199608436,1.15339336612008,1.1793892841254
"DPCD",0.551522174252654,0.595538564599477,0.626153631643815,1.14293177425861
"LARP6",0.179764398707534,0.107908246608881,0.555841333486817,0.0457015580364636
"API5",1.96563849246727,1.60584423862971,2.30616816607389,2.80983333502497
"ZNF319",0.109180185030091,0.270541722957905,0.119111386212436,0.319224757807595
"HPS6",0.0707951604195361,0.159696423090421,0,0
"SENP8",0.505987744286375,0.293666906654835,0.0579777725718238,0.253980416272368
"NOLC1",1.58935126830947,0.44688935807118,1.58669872717424,1.95806393027306
"ALKBH3",0.366927897030453,0.236382007598877,0.13999690386382,0.310281195810863
"COPS2",0.952919098566163,1.04643038373727,0.77861550450325,0.751431136259011
"GABRB3",0.883215175203557,2.0267440034793,0.78326706181873,0.512176131563527
"SGPL1",1.00380804291311,2.08877294797164,2.08876796202226,1.57726594805717
"FRS2",0.893098050693296,0.480580858886242,1.67302188819105,1.15840993395873
"CCT2",3.39277585047596,3.79096860152025,3.62805821678855,3.89664454119546
"PCBD1",0.137463149315906,0.456756157370714,0.701488614082336,0.715134688786098
"ARIH1",1.14850856166966,1.80984363303735,0.75950653444637,0.942897640168667
"C16orf71",0.00604194515156296,0.0357634241764362,0,0.0314061918428966
"CLMP",0.0482018834577416,0.0200559032651094,0.0166548625989394,0.0120608412793704
"SCN3B",1.42427648744493,1.54411164269998,0.286280640146949,0.567018103386675
"COX11",0.762189552750228,1.66314755724027,1.53226904435591,1.922857267516
"ZNF202",0.378536361568379,0.382874332941495,0.232210332697088,0.277731418609619
"FAM227B",0.046653760772831,0.366643097538214,0.334202196110379,0.379072801343032
"STXBP4",0.68487670117954,0.415891046707447,1.55852248451926,1.18305775416749
"CYYR1",0,0.154850576359492,0.631213254549287,1.4974975841386
"CUL5",1.86931199285219,1.55247918229837,1.35178180038929,1.35125819274357
"MYRFL",0.0104028886219241,0.0125760149497252,0,0
"WBP1L",0.349136116369715,0.397682125178667,0.393872542814775,0.321468314954213
"BORCS7",1.10254434503193,0.951091159421664,1.50835996595296,1.05304245437895
"C2",0.0610504499021566,0.0281490597587365,0,0.0204809116465705
"TMEM100",0.0483551745144826,0.00598486570211557,0,0
"ANAPC16",2.05793205184757,2.05086508622536,1.87090863964774,2.46025940775871
"SMPD1",0.249353302256116,0.234100859898787,0.0476495840332725,0.0136459193059376
"APBB1",2.2266797403682,2.86044146235173,1.74648555300452,2.32802288447108
"SYNPO2L",0.0611468904985572,0.0586043687967154,0.0689048848368905,0.164932981133461
"NUDT13",0.0170698818170799,0.0249949063246067,0,0
"C11orf65",0.130730422037952,0.0357634241764362,0.101883129640059,0.140764594078064
"TRIM44",0.822117840625205,0.891428374327146,0.829459992322055,0.721232499395098
"ILK",0.751185849027814,1.4502757988297,2.23081754554402,2.35878833702632
"TAF10",0.165491315834927,0.217225065598121,0.360580991614949,0.0717485515134675
"TPP1",0.351394522864864,0.449319775287922,1.6803160905838,0.574389142649514
"DCHS1",0.77059483724945,1.18325944588735,0.661876912821423,0.312356225081853
"NETO1",0.21776667602782,0,0.112757238474759,0
"MSS51",0.0516718673818516,0.145229165370648,0.022757196968252,0.346053191593715
"CYB5A",0.821043148636818,0.460450808016153,0.510864902626384,0.8547174302595
"USP54",0.73674541768038,0.502234770701482,0.973151219162074,1.30767384277923
"C11orf74",0.396695566064907,0.628988682077481,0.550097725608132,1.72828620672226
"WDR88",0.00801494211520789,0.0452365577220917,0.0415882982990958,0
