"","CD16..natural.killer.cell","CD16..natural.killer.cell.1","conventional.dendritic.cell","granulocyte","monocyte","plasma.cell","plasmacytoid.dendritic.cell","T.cell"
"RPL21P65",0,0,0,0,0,0,0.0136534882542303,0.00189093170733564
"HSPD1P10",0,0,0,0,0,0,0,0.000452802030747119
"Z97832.1",0,0.00791002878978093,0,0,0,0.0128936040401459,0,0.00774845204979427
"RPL10P1",0.0590773712504994,0.183166619524371,0,0.42614361372861,0.186753012602954,0.205258609056473,0.219217511902616,0.213267556473852
"TPT1P4",0.911256357756528,0.589704666831404,0.623997028057392,1.23752657391808,0.951775990616694,0.881469987630844,1.28910716229499,1.01590574230226
"AL359643.1",0,0,0,0,0,0.026004376411438,0,0.00615082864349467
"AL512430.2",0.0129857550967823,0.00247382154191442,0,0,0.00485924667659326,0,0,0.000452468354939967
"AL135903.1",0.0149608156897805,0.00559453505264495,0,0.0181736686012962,0,0,0,0.00401215664864826
"AL355375.1",0.024719127741727,0.00518549443342334,0,0,0.00317971557033034,0.0229327154159546,0.00687864531710298,0.0056823432299162
"MTCO2P33",0,0,0,0,0,0,0,0.000452377505855513
"PPIAP31",0.0427697387608615,0.0665104616923336,0,0.197268698432229,0.0650866348339621,0.122182674407959,0.149065383248947,0.0328961068557966
"FNIP1",0.685547925125469,0.656810713374904,0.412451826609098,1.36359397064556,0.738988073270448,0.656873291134834,1.10811841765115,0.474591628537088
"AL139100.1",0.283854682879014,0.374677268483024,0.294846947376545,1.04224077679894,0.418129779623169,0.634880286455154,0.826277890078649,0.600665353444138
"AL603865.1",0,0,0,0,0.00508218326037555,0,0,0.00186086165910165
"LARP1P1",0,0,0,0,0,0,0,0.000479668150674086
"ANKRD18EP",0,0.00291609238562209,0,0,0,0,0,0.000906334160277562
"AL139039.2",0.19757084087892,0.121265826025577,0.288283733221201,0.108669431643053,0.11174739236898,0.0705619364976883,0.0835931269433411,0.105505942764541
"AL513475.1",0,0,0,0,0,0,0,0.000750115336873155
"AL109755.1",0,0.0126269841176635,0,0.16378669088537,0.0276468369910999,0.0647468674182892,0.0895403726552412,0.00406574421185178
"AL136968.2",0.525431297042153,0.708171364141684,1.24073109259972,1.7166151935404,1.17020526175709,0.95202253818512,1.22482914267188,1.24783868876114
"CBX3P9",0.027617837082256,0.0417328597341365,0,0.0394825306805697,0.0436670943368615,0.0349957394599915,0.0299281824466794,0.0160407248938788
"AL031777.1",0,0.0120154267983083,0,0,0.00347997749487928,0.00869257748126984,0,0.0146948260309103
"PRELID1P1",0.102094486626712,0.157739387374867,0.561394737317012,0.160416602004658,0.491764948428922,0.168479723930359,0.476863169194852,0.0826690577709931
"RPS7P5",0,0.00194640005449439,0,0,0.00384582582593241,0,0.014797426933466,0.00295116411336116
"AL355615.1",0,0,0,0,0,0,0,0.000502922106870557
"AL589647.1",0,0.0205312843799241,0.267942602817829,0,0.0386223600801348,0.0565337181091309,0.0423854165695038,0.0336162738333061
"PSMC1P11",0,0.0127551967304126,0,0,0.00647351498393614,0.00923227846622467,0,0.000934312441058712
"RPS4XP9",0.0534234101122076,0.0331456533343717,0.160187005996704,0.0398041703484275,0.0262585513276456,0.0305759048461914,0.0500326457609766,0.0229331613292967
"DDX18P3",0,0.00247382154191442,0,0,0,0,0,0.00129905171293099
"ISCA1P1",0,0.0098234673443303,0,0.0196579131213101,0.0179070344933778,0.0238991141319275,0.0144141948104301,0.00943766447155699
"SYCE3",0,0,0,0,0.00682067511529768,0,0.00668928393493855,0
"AL356057.1",0,0,0,0,0,0,0.00752413946132723,0
"IQCB2P",0,0,0,0.0223623839291659,0,0,0,0.00122410683175241
"CKLF",1.6069412578236,1.58273217819965,2.98189404377571,1.12523944269527,2.20803463459015,1.55761505782604,2.96544348599507,1.07476179397952
"AL590286.1",0.0431760809638283,0.0605751483603316,0.137549510368934,0.115548799254678,0.0759784138119691,0.122060581445694,0.0900020991448944,0.0798489984259963
"AL031119.1",0,0,0,0,0,0,0,0.000495287029966701
"AL627402.1",0,0.00251514696181477,0,0,0.00252689341657953,0,0.00703045696119137,0.00304310197484436
"PTGES3P2",0.0139094699512828,0.00682614306857006,0,0,0.00328312838437109,0.0132765030860901,0,0.0052731141833303
"AL355864.1",0.011814132603732,0,0,0.0246709065003829,0.017726905384639,0,0.026837230520787,0.0125557992321622
"AL136116.3",0,0.00495840467835594,0,0,0,0,0.00712226870844134,0.00784710995399864
"AL353692.1",0,0,0,0,0,0,0,0.0004034208696942
"AC073263.1",0,0,0,0,0,0.0125420606136322,0,0.00126763111970233
"RPS10P3",0.522283243049275,0.312969986784555,0.862553468117347,0.928824669664556,0.481899712865701,0.585796012282372,0.775017193385533,0.658086867289755
"NDUFB4P4",0,0.00254005092982419,0,0,0.00303738078495743,0,0,0.000791371290555979
"NDUFAB1P1",0.0743979659947482,0.0131132819913574,0,0.0645700151270086,0.0349677040516086,0,0.00714222537322694,0.0214609849768086
"AL138827.1",0.0111036734147505,0.0547674784846029,0,0.0182594754479148,0.0706982728776688,0.00943205773830414,0.0688739836810039,0.0566075678145836
"LDHAL6FP",0,0.00150583965825649,0,0,0,0,0,0
"AL390719.1",0,0,0,0,0,0,0,0.0205877384801278
"AL034397.1",0,0.00558072674545972,0,0,0,0,0.00706027274908021,0.00322618264778663
"HSPE1P8",0,0.0085626569939921,0,0,0.00683677362455293,0.0109807932376862,0,0.00291808251096182
"PAM16",0.0489589225162159,0.0619215511557462,0,0.13949006579139,0.0595258127232439,0.0428257548809051,0.100750761966769,0.0508674175670755
"NOC2LP2",0.0118115143342452,0,0,0,0,0,0,0
"AL109955.1",0.0851804809136824,0.0628529500645982,0,0.0186640956185081,0.00267668887799964,0.0141032660007477,0.00674900976922425,0.0162184117898661
"AL078601.1",0,0,0,0,0.00479620542990912,0,0,0
"AL121949.1",0,0.00292627080935577,0,0.016157113422047,0,0,0,0.000357356285680396
"ADAMTS7P4",0.0135705915364352,0.00508657735029973,0,0,0.00321379919339775,0.0721724390983582,0,0.00680265119443235
"RSL24D1P1",0,0,0,0,0.00395330088321128,0,0,0.00247605217513917
"AL021407.3",0,0.00190464439504204,0,0,0,0,0,0
"AC016739.1",4.3717611247843,3.65443944913512,4.96508924777691,4.80349631742998,4.51437481318162,3.91022751808167,4.70045859552301,4.5133821296499
"SLC25A5P7",0,0.00255530271172786,0,0,0,0,0.014830483154601,0.000698439220498446
"AL356432.1",0,0,0,0,0,0,0,0.000363292367613662
"RPS20P32",0,0.00908443841927197,0,0.107554432478818,0.00476808282449461,0.0349330466985703,0,0.0152543136602741
"RPS27AP11",1.26781544793736,1.18223596600204,2.01879328030806,1.94255657954649,1.1127079647821,1.4342197316885,1.74947266404415,1.80132240653641
"TATDN2P2",0,0,0,0,0,0,0,0.00173403175686819
"AC136632.1",3.16523737148805,2.58805020726139,4.08223783052885,3.75050698410381,2.8866324214537,3.06607070326805,3.85273839389763,3.63968943667932
"AL591034.2",0,0.0178506363848393,0,0,0.0119738089236195,0.022240144610405,0.00712226870844134,0.00612888356156041
"RPS4XP7",0.543687882206657,0.365469513352875,1.44614193072686,1.39923157691956,0.368960536826238,0.634125222563744,0.91483141298706,0.646960383031163
"MORF4L1P1",0.0878951094367287,0.199188320712076,0.504558471532968,0.243950339880857,0.228283411665472,0.22185357093811,0.324262917239801,0.112987308837629
"AL353692.2",0,0,0,0,0,0,0,0.000472120651185607
"CDC14C",0,0,0,0,0,0.0113006985187531,0,0.000387316784658271
"AL139274.1",0,0.00242719853476161,0,0,0,0,0,0.0018134391602281
"HNRNPA1P1",0,0,0,0,0,0,0,0.000488773205713197
"LYPLA1P3",0,0,0,0,0,0,0,0.00129470938153992
"RPS3AP23",0,0,0,0,0,0,0.00704779022951855,0.000455007032388623
"LINC01644",0,0.00275307101068209,0,0.0166460622440685,0.00902086869746516,0.0108234405517578,0,0.0875027192976887
"PP14571",0,0.0025324415056956,0,0,0,0,0,0
"AL591135.1",0,0,0,0,0,0,0.0074509006005981,0
"AL590867.2",3.52777809771624,3.16100568196775,4.40798183587881,3.91131008321589,3.38875095971499,3.25021033644676,4.09143740631813,4.12489974080319
"NIP7P3",0,0,0,0,0,0,0,0.000439494396244431
"AL121972.1",0,0.0142040081010156,0,0,0.0053976386992948,0,0.0155896625645533,0.0241337944175679
"AL590004.2",0.0418831922791221,0.0431413149500839,0,0.0371341466903687,0.0457722424354465,0.0996141636371613,0.0595519835766764,0.0701837270018442
"AL591416.1",0,0,0,0,0,0,0,0.000443735409209998
"AL356277.1",0,0,0,0,0,0,0,0.000517239516204653
"H2AFZP3",0,0.00728616234487159,0,0.0176805929704146,0.0118461548590605,0.00598361611366272,0.00729597208903874,0.00716253210660369
"LINC00339",0.239791838689284,0.233875983957855,0.304696229787973,0.461955334923484,0.206446442415985,0.295905390381813,0.292946339049609,0.176234064549186
"AL589655.1",0,0,0,0,0.00396350088362904,0,0,0
"MIF-AS1",0.133587777614594,0.116429205592462,0.122793848697956,0.258249976418235,0.0622709553922135,0.0839951646327972,0.152231428710329,0.0875106772022338
"AL592429.1",0,0.00395647556268494,0,0.0384490890936418,0.0351655364313148,0.00917253792285919,0,0.000515252149433961
"HNRNPA1P37",0,0.00248422436990955,0,0.0182594754479148,0.00504726517228129,0.022128501534462,0,0.00355082003863306
"GAPDHP63",0.0853773301297968,0.059091443090558,0.155242736522968,0.270708055929704,0.225216291896705,0.0493224269151688,0.27806277172114,0.034186938741244
"AC006971.1",0,0,0,0,0.00308669304903035,0,0,0
"AL162578.1",0.354441452026367,0.345365884985493,0.93369002525623,0.791849907961759,0.228075890972553,0.664517298936844,0.452468747316405,0.396746446041811
"AL117344.1",0.0143779483708468,0.00311279507089765,0,0.0576313289729032,0.00327757284425527,0,0,0.00354096446270786
"RPL7P28",0,0.00324885377456474,0,0,0,0,0,0
"RPL5P20",0,0,0,0,0.002875834219417,0,0.0136921762231973,0.00097850563036092
"BRD7P4",0.0167060299353166,0.00456158559520309,0,0,0.00909326745849751,0.0147014009952545,0.00737255593867001,0.000189271549019324
"AC064847.1",0.0117020639506253,0.0206409098031677,0,0.0698281353170221,0.00288822507083831,0.0297670394182205,0.0339697793472645,0.00944536802966041
"HIST1H2APS4",0,0.00265153640337852,0,0,0,0,0,0.000481726925927195
"ST13P16",0,0,0,0,0,0,0.00736455584681311,0
"AL512378.1",0,0.00256068753810773,0,0,0.00288716684637933,0,0.00752568165725252,0.00524096493774044
"RPL12P23",0,0,0,0,0,0,0,0.000445562825801485
"AL117342.1",0,0,0,0,0,0,0,0.00123157543235822
"CEBPZOS",0.608575282313607,0.562228945929018,0.650804116175725,0.830983062223955,0.300810049830346,0.753603588342667,0.764875779120233,0.544317219533897
"DBIP1",0.0149404785849831,0.0342636071610854,0,0.023926195231351,0.0153914557255614,0.0238817298412323,0.0282269914284893,0.0111846437726978
"AL033519.1",0,0,0,0,0,0,0,0.0013039177524446
"RPL18AP8",0.0121032357215881,0.00263554484068165,0,0,0.00967245588723026,0.00778594017028809,0.0297414432728409,0.0104533004120184
"AL121952.1",0,0,0,0.0193188840692694,0.00444118218742778,0,0,0.00142064642806317
"PAPOLB",0,0,0,0,0.00707495959341664,0,0.0141866032863376,0.00116564501542396
"AL445189.1",0,0,0,0,0,0.0121573519706726,0.00758940436911345,0.00187018130119353
"AL049842.1",0.0143338225104592,0.00551464538378018,0,0.0355622432448647,0.00695340401058684,0,0.0223553592580497,0.00217370957321262
"ZNF579",0.0158679030158303,0.027612725572495,0,0.0595306201414628,0.0225588263049203,0.0391920948028564,0.0791409241400684,0.0339765766702531
"TUBB8P2",0,0,0,0,0,0,0,0.000475787159061391
"PTMAP3",0.0139608708294955,0.0298603227434572,0.156137264691866,0.0159335114739158,0.0425043437984316,0.00984513878822327,0.0529782728499352,0.0255074716106791
"FTH1P15",0.0122426813299006,0.0025604624331304,0,0.0239731333472512,0.0364479754474489,0.0370925354957581,0.0424401015538314,0.00447527525071273
"ARL4AP5",0,0.00528769577188933,0,0,0.0148617352797648,0,0.00770417479581611,0.00207304833993632
"AL033519.2",2.82240417112004,1.84098088609918,3.00101399421692,2.98422094258395,2.19453813692257,2.19530495643616,2.85536731715218,3.23092525681715
"RPS3AP2",0,0,0,0,0,0.03547567486763,0,0
"SOD1P1",0,0.00260318683229064,0,0,0,0,0,0.000495579310550384
"NPM1P37",0.0150247227061879,0.0214249304688038,0.143134979101328,0.0514916604215449,0.0308430288894547,0.0111331415176392,0.0333243335204267,0.019952825464714
"HNRNPA3P12",0,0.0125116462833648,0,0,0.0132262266982183,0.0142658114433289,0.00710509544195131,0.00360902051747956
"AL592114.1",1.46088353395462,1.29807699909112,2.34990406036377,1.77858050303026,1.56817709320936,1.52182133972645,1.83790258196897,1.8558998865732
"RPL23AP48",0.0408065817572854,0.0152410073459017,0.155173154977652,0,0,0.0208945578336716,0.0209323749985806,0.0183263632253503
"RPS4XP8",0.128089291399175,0.143902253263755,0.504621725815993,0.615346271341497,0.224855288275433,0.324735943078995,0.336500538940049,0.27013921510376
"AL161626.1",0,0.00744122674060516,0,0,0,0,0,0.00134023114399605
"AL603914.1",0,0.0171983513562317,0,0.0520934267477556,0.0157212644054829,0.0325066542625427,0.05130685049038,0.00951036820776043
"AC011298.1",0,0.002141692198698,0,0,0,0,0,0
"HMGB1P20",0,0.0287033336115269,0,0,0.00325853144209789,0,0.00703045696119137,0.00987892763541989
"CACYBPP3",0,0,0,0,0,0,0,0.000481087194087618
"RNASEK",0.172897878560153,0.145494498022333,0.271454169200017,0.195139645446431,0.252193704558636,0.224189175963402,0.226098135064211,0.0824359422402972
"AC138392.1",0,0.00465137953271242,0,0,0.012599251386461,0,0,0.00152497497852286
"RPL12P47",0.897098991003903,0.732111840629998,2.15333295785464,2.02638504396785,0.994855034655595,0.82739809691906,1.46643295161352,1.33506930919632
"AMZ2P2",0,0.00239531350959144,0,0,0.00346121682921584,0.00709814131259918,0,0.00226886541396057
"AL390316.1",0,0,0,0,0,0,0,0.000411020578133411
"NPM1P38",0,0,0,0,0,0,0,0.00177199403519543
"AL035555.1",0.0181740186431191,0,0,0,0,0,0,0.000410272881214319
"RPS20P2",0.524466063759544,0.429344300572089,0.738428225884071,0.891024653478102,0.452988315900904,0.572592967152596,0.790581179219623,0.844990675459359
"AL592291.1",0,0,0,0,0,0,0,0.00126310543708851
"RPL31P52",0.0152044177055359,0.00509686350910038,0.133904658831083,0.056895544312217,0.0454171735559981,0.026399507522583,0.0332156681143168,0.0149363228545684
"AL139095.1",0,0.0099041253481605,0.137549510368934,0,0.00589406379690856,0.0134387719631195,0.0213868150679376,0.00604608273137671
"AC019129.1",0,0.0098560250567479,0,0.0349694360386242,0.016883096949407,0.0215486377477646,0.0267897083909805,0.022849618071303
"HSPA8P15",0,0,0,0,0,0,0,0.00270117202212179
"AL590704.1",0,0.0157266225471469,0,0,0.00966842047299697,0,0.0148370867947803,0.0020146819013711
"AC125494.1",0.0168798728422685,0.00278124539489522,0,0,0,0.00917253792285919,0,0.00126673867725558
"BTBD10P2",0.0139546329324896,0,0,0,0,0,0.00712580538271273,0.00214452566515757
"RPL23P8",0.331512761116028,0.232849473729018,0.975407077715947,0.740966713428497,0.422555895803146,0.416868129968643,0.798580121360348,0.327928397587643
"RPSAP42",0,0.00261819774310962,0,0,0,0,0,0
"AL355802.2",0.838616904345426,0.62846142662351,1.44456817553594,1.99329612796957,0.991119421551786,0.984972967505455,1.7218488878586,1.02419618995104
"NBPF1",0,0.0232063108818396,0.138709682684678,0.0871380014853044,0.065801861114679,0.031883692741394,0.0803638229338434,0.0308865587370047
"AL603766.1",0.0570968291976235,0.0739613306338432,0.155242736522968,0.150555303963748,0.0668740637617709,0.092025780081749,0.0770225667478238,0.0406595472137173
"TPT1P8",0,0.00248907945508207,0.144509223791269,0,0,0,0,0.00195321805315625
"AC116655.1",0,0.00265694943357267,0,0,0,0,0,0
"FTH1P8",0.19648864811117,0.307383731215601,1.59025022616753,0.885265800085935,1.77439258242428,0.729503774046898,1.3409471361344,0.233587811572797
"AP000580.1",0,0.0315594837824971,0,0.0331326278773221,0.0141388713068863,0.0359430807828903,0.0437373703104317,0.0450737480137125
"AL139805.1",0,0,0,0,0,0,0,0.00117438948087294
"UMAD1",0.17108774618669,0.122537226820588,0.31041589150062,0.195616735111583,0.141209313875008,0.251131557822227,0.261831393273566,0.164046998659724
"AL359715.1",0.0147315848957409,0.0318827457413964,0,0.057377337325703,0.0372513022334282,0.0280624735355377,0.0306324744937428,0.0526680574240789
"AL031133.1",0,0.00808191124259506,0,0.0145191355185075,0.00633728199934462,0.0128182899951935,0.00714222537322694,0.00714020212141227
"AL512430.3",0.121312373334711,0.0769744423887994,0.155242736522968,0.0732667727903886,0.126452773463698,0.0954451763629913,0.106972805289335,0.103609905204349
"ZNF259P1",0,0,0,0,0,0,0.00787903066489388,0.000436562154225216
"HNRNPA1P58",0,0,0,0,0,0,0,0.00126307940149039
"PPP1R3G",0,0,0.155173154977652,0,0.00564167256145079,0,0.021648967384896,0
"HIGD1AP16",0,0,0,0,0,0,0,0.000385084955330341
"AL606845.1",0,0,0,0,0,0,0,0.000411418172022726
"FAM228B",0.186678365143863,0.209976322242742,0.445270510820242,0.767056027325717,0.18080737834187,0.366047657728195,0.356156396707427,0.133297921845666
"CYCSP17",0,0,0,0,0.00346784884857744,0,0,0
"AC008770.1",0.289256700602445,0.245037466528484,0.450214780293978,0.747306001186371,0.137727302630927,0.609269917607307,0.773445997523311,0.265390681424927
"AL133268.1",0,0,0,0.0172786127437245,0.00269346972905843,0,0,0.00141396020406866
"FGF7P8",0,0,0,0,0,0,0,0.000995507736900337
"AL356432.2",0,0.00580812323890479,0,0,0,0,0,0.00483045673742298
"PTCHD3P3",0,0,0,0.0158746329220858,0,0,0,0
"RAP1BP3",0,0,0,0,0,0,0,0.000455285262014589
"AL357054.1",0,0.0179650462961302,0,0,0.00872130598656816,0.0125472474098206,0.00723625496772437,0.0157874272459593
"CD83P1",0,0,0,0,0,0,0,0.00065005512642547
"AL133260.1",0.395179727944461,0.240148576018917,0.122793848697956,0.999659839543429,0.474881896286719,0.448855668902397,0.71531033119886,0.538045048748123
"AL137784.1",0.0246347048065879,0.0284386868865765,0,0.0865137988870794,0.0335655820895237,0.0559313696622849,0.0799374018000606,0.0299741471586898
"FO393415.2",0.0447440971027721,0.0334435234518282,0.2936867750608,0.0884502920237454,0.0498358099753785,0.0264910125732422,0.0622222356225961,0.05509691086529
"RPSAP45",0,0.00773077095194304,0,0,0.00285947737726977,0,0.00740774842195733,0.00275933919882096
"RPL21P67",0,0.0235758654603531,0,0.0467225074768066,0.022402587871817,0.0280885350704193,0.0278612042582312,0.0341261422102048
"OSTCP6",0,0,0,0,0,0.00869257748126984,0,0
"PPIAP9",0.0313872185620395,0.00801545850149767,0,0,0.00751438799147816,0,0.0141703908229587,0.00448880291357045
"ATP5F1P6",0,0.00518848421291601,0,0.0176801248030229,0.00317971557033034,0.0130331695079803,0.0272497406037543,0.000832386793781012
"AL034374.1",0.0543182763186368,0.0303415441057596,0.137549510368934,0.189367801492864,0.00911642033649985,0.0220661419630051,0.0214168035310764,0.0269404935402865
"GAPDHP42",0,0,0,0,0,0,0,0.00139901907685415
"RPL35P3",0,0.00236316554078628,0,0,0.00352159398337805,0.00917253792285919,0,0.00254492458022262
"AL161787.1",0.90723802393133,0.922562771733415,1.9655158336346,1.55205606113781,0.876078051923323,1.10303115129471,1.58354135644792,1.65688075816788
"GAPDHP67",0,0,0.122793848697956,0,0.00586669433974335,0.0139178931713104,0.0078179717459948,0.000535684721534968
"RPL12P8",0,0.048252982133281,0,0.218632758747448,0.0919681855254826,0.0695986992120743,0.118480992475617,0.0858860441530507
"AL391416.1",0,0.0211562814299102,0,0.0515193863348527,0.077679103045895,0.0136667537689209,0.0804440012801921,0.0141000390207769
"BTF3P7",0.0704686966809359,0.0503075795520499,0.203272452721229,0.197472509470853,0.0605839471529365,0.0232705724239349,0.15723117997876,0.0478000462304886
"AL138878.1",0.0290753158656034,0.00696919018691467,0,0.0758201165632768,0.0060553027969502,0.0134387719631195,0.0344670187199235,0.0273067342327558
"LINGO3",0.0133196408098394,0.0319425311708696,0,0.0576979420401833,0.0186474243062278,0.0164481842517853,0.0130785671975526,0.00775054581468718
"RPL7P27",0.041838107325814,0.0264374244572221,0,0.0868580894036727,0.0306260464086333,0.0125420606136322,0.0602478541409058,0.0365330967000157
"LAP3P1",0,0,0,0,0,0,0,0.000459530200983048
"AL353151.1",0.0151781049641696,0.00252942124506203,0,0.063498778776689,0.00701041149705856,0.0109807932376862,0.00651916911039638,0.00490590283830404
"AL080315.1",0.014639290896329,0.00263529398439563,0,0,0.00620058213475132,0.0218901795148849,0.0143643661194862,0.00433221948847646
"MTCYBP4",0,0.00326393563286685,0,0,0,0,0,0
"AL079342.1",0.21881537545811,0.391056919868688,0.289077813808735,0.366633125868711,0.669386725691244,0.448878158926964,0.673475216393455,0.275362423005931
"AL121835.1",0.0285050543871793,0.0138482288960408,0,0.0175552292303606,0.0281658959499368,0.0391549468040466,0.0691748714922275,0.0321275610877619
"HNRNPA1P12",0.0122426813299006,0.0471471408813163,0.278036585220924,0.208289933204651,0.0271338619931391,0.0696471518278122,0.033054577947851,0.0273559311471818
"LINC02076",0,0.0242084015125216,0,0.0504032319242304,0.0066833861189486,0.0121474266052246,0.00651480747615776,0.00842368780111588
"AL357075.1",0,0.00478157236854615,0,0,0,0,0,0
"ZGLP1",0.0130452351136641,0.00443405985919804,0,0.109962315992876,0.173662073650935,0.0232949936389923,0.084367562766091,0.0174052524511549
"VAMP2",2.79469238519669,2.48862817180586,2.41018890417539,2.11104257757014,1.65943332503954,2.17126427650452,2.30440134305099,2.58594527813494
"RPS24P12",0,0,0,0,0,0,0,0.000899631956762512
"AC093802.1",0,0.00193952848419033,0,0.0352160020308061,0.0021925528475414,0.0119573283195496,0.0074672001936903,0
"ACTBP8",0,0,0,0,0.00361510855415858,0,0,0.000414123222453564
"AC239868.1",0.0150779507376931,0,0,0,0,0,0.00690960646467747,0.00124793887465534
"AC092965.1",0.0143543557687239,0.00205388111195785,0,0,0,0,0.00739743622434496,0.0015682087250395
"AL078595.1",0.0138708981600675,0.0273716714257795,0,0.031756084615534,0.0387953880768088,0.0202847248315811,0.0568385088562569,0.0290056573988195
"FCF1P5",0,0,0,0,0.00320166778121913,0,0,0
"AL356234.1",0,0.0100062443525103,0,0,0,0,0,0.00746731335900172
"AL121978.1",0,0.00279246262992506,0,0,0,0,0,0.000465944876444231
"AL139098.1",0,0,0,0,0.00369655366840053,0.0115414190292358,0,0.00424285033492017
"AL139095.2",1.76246270374818,1.51332034668793,2.23705542087555,2.93627193841067,1.327496009747,1.85007587909698,2.44518505814068,2.1855323169508
"YAP1P1",0.014358278838071,0,0,0,0,0,0,0
"AL136310.1",0.129495838555423,0.0804663238763634,0,0.169866011359475,0.0334950198706784,0.0608669257164001,0.0802085225368259,0.0781969715538835
"ASS1P1",0.0148789362473921,0.012739890993386,0,0.0174981745806607,0,0,0,0.00707114994672274
"VIM2P",0,0,0,0,0,0,0,0.00113907894198991
"HMGB1P13",0,0,0,0,0,0,0,0.000484316675852062
"PKMP3",0,0,0,0,0.00308669304903035,0,0,0.00116681208866069
"RPL35P2",1.49839301976291,1.23447086914421,3.0419796705246,2.32250836220655,1.47622883375172,1.71368670642376,2.38562269147448,1.81922841481902
"DDX18P6",0,0,0,0,0.00310816980569932,0,0.00631685589635095,0.0012816884830028
"AL583834.1",0.145766346021132,0.0690320552402695,0,0.184375172311609,0.124139081989253,0.111962342262268,0.165315873203087,0.131775658650325
"KRASP1",0.0111036734147505,0,0,0,0,0,0.00663056484488554,0.00177502356632138
"AL031577.2",0,0.00257802202279387,0,0.0198548750443892,0.00730603670576056,0,0.00561235513401982,0.00363789544221932
"AL023284.3",0.0544733827764338,0.0343901741425839,0.156137264691866,0.157982335307381,0.0645353175924438,0.0534591716527939,0.102575875595955,0.0592191976807322
"AL139094.1",0,0,0,0,0,0,0,0.000386604835028664
"Z86062.1",0,0,0,0,0,0.0213188242912292,0,0
"OR1F12",0.0255199172280051,0.0311973033627546,0,0.0282996275208213,0.0777151213997755,0,0.0245130561118902,0.010260655083409
"AL356057.3",0,0,0,0,0,0,0,0.000490010998659907
"AL157823.1",0,0,0,0,0,0,0,0.000429888775836659
"AL513475.2",0,0.00248907945508207,0,0.0228424852544611,0.00284834582954991,0,0.00629331027946599,0.00126821964131121
"RPL5P18",0.0282884554429488,0.0235177624497144,0.144509223791269,0.0998926531184803,0.0217764886515323,0.0547522759437561,0.0616944327306906,0.0315701263618662
"RPL21P28",2.52168047536503,2.25419553161806,3.43508042738988,2.86982019814578,2.54555314101642,2.23377373874187,2.77140205563897,3.2642173219688
"BOLA2P3",0,0,0,0,0.00946973454371406,0.01193887591362,0,0.00151568548744441
"RPSAP44",0,0,0,0,0,0,0,0.00125000801593362
"MTMR9LP",0.0283585364168341,0.014864940839511,0,0,0,0,0,0.00533805419715794
"AC087190.1",0.290529211000963,0.333752091188452,0.304696229787973,0.372913474386389,0.288772695717292,0.287067378759384,0.442028717741222,0.397545197770101
"LINC01881",0.0573424512689764,0.0641957955006551,0,0.0952650742097334,0.0851778627271719,0.115159931182861,0.0557715623481725,0.0776286682400007
"RPL21P16",3.92712806788358,3.43103800566209,4.25799819139334,3.6919631080194,3.76457514314806,3.36332388281822,3.89311302302288,4.47576737255784
"RPS18P9",0.775760216062719,0.524333175712434,1.75554778942695,1.49480811357498,0.715151072378225,0.949704188704491,1.43527406117449,1.02048418924124
"DNAJC19P6",0.0586424719203602,0.0130864950245921,0,0.0530175230719826,0.0126021099201211,0.0900311601161957,0.0615758721614597,0.0173431455994314
"HIST1H3PS1",0,0.0088320918857482,0,0.0611037915403193,0.00992788571492702,0,0.0401771856700859,0.00652117869007816
"LL22NC03-63E9.3",0,0,0,0,0,0,0,0.000690923163471721
"LINC02531",0,0,0,0,0,0,0,0.000393238609002089
"AL023807.1",0.0139457377520475,0.00596825678851305,0,0,0.00765582939864864,0,0.00756451695464378,0.000493628913640253
"OSTCP4",0,0.00758445499400546,0,0,0.00247102934357185,0,0.0204702829601757,0.00400791494691026
"IGBP1-AS2",0,0,0,0,0,0,0,0.000881639705406144
"HNRNPA1P41",0,0.00789935793796066,0,0,0.00588283074151059,0,0,0.0065066076230748
"AL079342.2",0,0,0,0,0,0,0,0.00139979518563627
"RNU6ATAC29P",0,0,0,0,0,0,0,0.000415577289945522
"MIR1302-3",0,0,0,0.0302582177248868,0.00347724674472676,0.0136714637279511,0,0
"RNU6ATAC6P",0.0159600268710743,0,0,0.0358002044937827,0,0,0,0
"SNORD111",0,0,0,0,0,0,0,0.000507088801290161
"SNORA77",0,0.0134162964144671,0.156137264691866,0.0393159822984175,0.00294974646822759,0.0834298527240753,0,0.00891116439271624
"SNORA11B",0.0123896262862466,0.00272427351487025,0,0,0.00307158721295421,0,0,0.000938661591296903
"RNU6ATAC30P",0.0153298323804682,0,0,0,0,0,0,0
"SNORA11F",0.0283287785269997,0.00795041122128208,0,0,0.00644917748090563,0.0322076821327209,0,0.00389032719986952
"MIR1254-1",0.0131332050670277,0.0355728333001624,0,0.0351699514822526,0.0251395749381966,0.0152092981338501,0.040121240869313,0.0195915889450706
"MIR548E",0,0,0,0,0,0.0138144612312317,0,0
"RNU6ATAC27P",0.0441047039898959,0.00759014796019476,0,0.132788568193262,0.00918177523911691,0.0126073527336121,0.0222958005543959,0.0136504675738301
"SNORA11.#~2",0,0,0,0,0,0,0,0.00179409157690863
"MIR1284",0,0,0,0,0,0,0,0.000390524363459216
"MIR548T",0,0.00246220630026319,0,0,0,0,0,0
"MIR1200",0,0.00252171477178368,0,0.0221154689788818,0.00244083620279405,0,0,0.000429837772237691
