"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell","unassigned.activated.T.cell","unassigned.resting.T.cell"
"TMEM233",0.0110627153697666,0.0111249642356157,0.00864023404300589,0.0104034274556113,0,0.026708449293303
"AL590714.1",0.00321449466384064,0.00459527170638143,0.00666915042320279,0.0052445207815926,0,0.031907616045651
"PPP1R8P1",0,0,0.00245279206522367,0,0,0
"AL158207.1",0.0571388036869297,0.0476434447957044,0.0297665331186866,0.0314447863269334,0,0.0221773666023408
"RPL29P12",0.0101832120152838,0.00899812274642126,0.00909827712528088,0.0111154321088386,0,0
"AC211485.1",0.00140000279359726,0.00229768637237038,0.00221991570716607,0.00116841553851545,0,0
"AC234781.2",0.00149753330575055,0,0.00125938124699493,0,0,0
"KCTD9P1",0,0.00307036654234332,0,0.00119440438482337,0,0
"UBE2D3P1",0.0149297649308521,0.0282274306918708,0.0124111250860571,0.0120725063503273,0.0256986392171759,0.0243142531222145
"AC015977.1",0.0011118497141551,0.00224744544756073,0.00231692233591489,0.00325855435862459,0,0.0305493982046243
"KIF4CP",0,0.00347614478026603,0.00626286684891929,0.00513240299012224,0,0
"AC091492.1",0.00560529702129354,0.00734919184815744,0.00121792345138971,0.00206827535511464,0,0
"EIF4BP7",0.00200631831309078,0.00129726304480778,0.00109062045763052,0,0,0
"AL162586.1",0.00911492743518577,0.0131482911269669,0.00432110078556021,0.00574559539008765,0,0
"EIF1AX-AS1",0,0.000734583916176903,0,0,0,0
"HMGB3P22",0.0114037127309656,0.00426689074866137,0.0203967949937339,0.0147927675163864,0.0428923054745323,0.0584437319096303
"AC012485.1",0.00310941952019103,0,0,0.00103704625492033,0,0
"CATIP-AS1",0,0.00149080481760865,0.00476298769883313,0.00116785752841528,0,0
"AC093422.2",0,0,0.00126992565950445,0,0,0
"RPL23AP2",0.444181691019209,0.353401030827208,0.48404250820491,0.389412085742037,0.240259787910863,0.644542142048778
"AC004552.1",0.017738353466663,0.0165464228122079,0.00306640457861202,0.00624516621595695,0,0
"AL603832.1",0.0331789279789619,0.0382435427638554,0.0529643338821558,0.0411288237564533,0,0.0579718007337327
"WWC3-AS1",0.00209704998822388,0.00455913990985608,0.00365644742929543,0.00618966906571395,0,0
"LINC00337",0,0.00262717176322362,0.00226524972741216,0.00117206925475192,0,0
"FTH1P22",0.0216403251576772,0.0481170702919089,0.00618089137380211,0.0241806817435471,0,0
"DAP3P1",0.015302037808009,0.0108030006114762,0.0144637240735566,0.0048811680654978,0,0
"AL355336.1",0.00749511762033252,0.00671642649313513,0.00243060248691773,0.00460390442643908,0,0
"RPL3P7",0.0276928676599454,0.0253433994012861,0.0485180577924175,0.029102466163164,0,0.0256785322355744
"SETP20",0,0.00107756411809618,0,0.000989732917585657,0,0
"AL445250.1",0.00163092832041099,0,0,0,0,0
"ATP6V1E1P1",0,0,0.00130046409033524,0,0,0
"LINC01076",0.00160463506743815,0.0015090089946536,0,0,0,0
"ZBTB45P1",0,0,0,0.00125517246054396,0,0
"PNMA6F",0,0.000873924799300917,0,0.00123429305584325,0,0
"AC083900.1",0.00348551995935791,0.00359262603411523,0.00542897443895051,0.00403370143204218,0,0
"EEF1B2P5",0,0,0,0.00137426537826644,0,0
"RPL23AP36",0.00258244268231721,0.00805796730258756,0.00140710157693166,0.00331646464394675,0,0
"LINC00237",0,0,0,0.0023481430652523,0,0
"PSME2P2",0.453731739515015,0.327369372249648,0.17276799754126,0.195205334548169,0.17297104283383,0.153367716193999
"DYNC1I2P1",0.00742107368273021,0.0100349402507546,0.00899426557314447,0.011038979840372,0,0
"SLC9A3-AS1",0.00482934710357866,0.0041603978155446,0.00444413301831351,0.00403309593936268,0,0
"AC114495.1",0.00366044609581528,0.00495580183201699,0.00709939383572425,0.00590073555914456,0,0.0251012344488362
"GOLGA2P7",0.00111713327666575,0.00155151808880881,0,0,0,0
"AL160290.1",0,0,0.00113121219199878,0,0,0
"TOMM22P5",0.00132782628785103,0,0,0.00100854190942501,0,0
"NPM1P39",0.0734772776571477,0.0439643133525273,0.0173921432057448,0.017614480564845,0.0812421246578819,0.0279424270527475
"LINC00618",0,0.00454156622415412,0.00929767704105155,0.00910438051709356,0,0
"AC090071.1",0,0,0.00112778045507139,0,0,0
"BRI3P1",0.00308614070524907,0,0.00121099091781347,0,0,0
"AL049737.1",0.0118167925770693,0.00515353345192058,0.00333786867051018,0.00468338983322562,0,0
"DUTP6",0.00643286738681841,0.00251018911150832,0.00599596799311941,0.00214810858436578,0,0
"AC096631.1",0,0,0.00139085343401813,0,0,0
"AL662890.2",0.00196030545102426,0,0,0.00111526083824109,0,0
"ATP5LP4",0.00137730782163065,0.00116327539760264,0.00105099222927265,0.00230264764264536,0,0
"AL590617.2",0.00128815802912248,0.0023125341689367,0.00112447748162004,0,0,0
"RPSAP58",2.47484002327354,2.16717032841103,2.43567644673643,2.08015021188822,2.39394565381502,1.96129406378573
"AL353898.1",0.00125981375116684,0.00501891556297315,0.00221542278159129,0.0045485628696406,0,0
"AC013283.1",0.00343987993441383,0,0,0,0,0
"AC073283.1",0.00710294274326773,0.00628778937473968,0.00752813188903626,0.00371108137006033,0,0
"PLEKHM1",0.109387595847106,0.131374363923193,0.104230127581973,0.119215707457112,0.0788923665096885,0.0305493982046243
"ZNF33BP1",0.00137730782163065,0,0,0,0,0
"AC091167.1",0.0711332542753196,0.0657941655597495,0.077761072314852,0.0646526106655975,0.118163101296676,0.166484872766789
"LINC00092",0.011885913585811,0.00993677838962881,0.00128566548798145,0.00327931645764899,0,0
"AC078962.1",0.0210552500524247,0.0148097753924141,0.0422614691144095,0.0356663697884362,0,0.0489401305281876
"RPL10P17",0,0.00144865694557203,0,0.00235051733788757,0,0
"AC246787.1",2.20137087107306,1.73851073916434,2.14598857440701,1.61493556834948,1.33685994650188,1.47413275065838
"AC078883.1",0.0369598688769088,0.023751315409614,0.017959289389034,0.0126943252071554,0,0.0550795625520233
"AC073367.1",0,0,0.00146009535895735,0,0,0
"SMARCE1P1",0.0111167261351616,0.0103320200838635,0.00897578967937727,0.00581543005241907,0,0
"HSPA7",0.00158028126484327,0,0.0022838871305394,0.00119015853711732,0,0
"AP001628.1",0.0249333863780165,0.0204418597109553,0.00819729434559819,0.00769657232417296,0,0.0265277680134613
"RPS27AP12",0.0497565109562645,0.0648242935064051,0.0441120064135679,0.0498696420163266,0.121170242209184,0.0871978606153655
"AC008937.1",0,0.00123198457698726,0.00109226100263225,0,0,0
"LINC02470",0,0,0,0.00114663611984138,0,0
"AL592402.1",0.00170197332981435,0,0,0,0,0
"TRAPPC12-AS1",0.0360887241796358,0.0565072073409306,0.0310885243373017,0.0426834901796475,0.0397173881530762,0.0481020108165357
"INTS6L-AS1",0,0,0.00241487780242098,0,0,0
"AP000936.2",0,0.00162862623157214,0,0,0,0.0283612372891215
"RPL21P107",0.00154276779067077,0.00125983462261794,0.00447209824110766,0.00479229152400151,0,0
"AC117490.1",0,0,0,0.00229166831981708,0,0
"RPS2P1",0.0182425865186806,0.0100940852308992,0.0185180223380604,0.00242676638666137,0,0
"RPL5P25",0.00508687740254751,0.00227728431148944,0,0.00245027227479315,0,0
"ARMC8P1",0,0,0.00127903734047943,0,0,0
"ST13P6",0.00279756597479485,0.00101340196440168,0.00143299635597587,0.00223626520088474,0,0
"TAF1A-AS1",0.00693048375216747,0.00518443127173675,0.00879838294589642,0.00354303204535576,0,0
"RPL8P2",0.00617408235447009,0.00662877461818395,0.00475197699445008,0.00452391000065541,0,0.0288615610775532
"AL451074.3",0,0.00197232847836748,0.00104325381394118,0.00348769630714869,0,0
"AL121987.1",0,0,0.00107297407339925,0,0,0
