"","conventional.dendritic.cell.type.1.induced.day.9.dendritic.cell","conventional.dendritic.cell.type.2","human.embryonic.fibroblast","human.embryonic.fibroblast.induced.day.type.3.dendritic.cell","induced.day.9.dendritic.cell"
"CST5",0.00263814934994161,0,0,0,0
"CST2",0.00229047401937793,0,0,0,0.0102326197624207
"EMX2",0.0265538946817005,0.0798380296481283,0.143659140242905,0.241799468678803,0.0245931831995646
"SP7",0.0921067388690248,0,0,0,0.00432021967569987
"TCAF2",0.0372220061042092,0.0641263048899801,0.00698552327077897,0.0248502758141648,0.0358282372156779
"SEMA3E",0.0105568553167283,0.0142609696639212,0.00749797312939753,0.00486313368392963,0.0297822764714559
"LRRN2",0,0,0,0,0.00411962699890137
"SLC30A1",0.226970642639224,0.28409385053735,0.297537361989256,0.266472466722849,0.341335030078888
"DCLK2",0.0900033481267034,0.089234333289297,0.229741023798458,0.152877510183379,0.105203483422597
"ZNF804A",0.211534103236968,0.767208948731422,0.265132940010946,0.244015760342182,0.24261941464742
"GPRC5C",0.0894105202191836,0.0177839445440393,0.209195155393882,0.380345068623315,0.293341956774394
"TMEM182",0.0200731073107038,0.0279774657989803,0.0169102803605502,0.0246321620840961,0.0422773777643839
"VSTM2A",0,0.0173930196385635,0,0,0
"KRT8",0.723740944282907,1.9411256062357,2.06364076606563,2.34213551131108,1.20019352992376
"KRT78",0.00253475818209392,0,0,0,0.00329970423380534
"ADORA2B",1.15704596639785,0.954627747598447,0.600109626621496,0.450466748589491,0.490030838012695
"MGMT",0.900518748335582,1.05693657382538,1.23608077510459,1.44268147516604,1.25237564531962
"METTL7B",0.00549332429836323,0,0.0576313620708028,0.050733815533269,0.0353335571289062
"KRT86",0.00949916724592503,0,0.00412311944805208,0.00869273564724162,0.0263780196507772
"HARS",0.609145921324976,0.879798998958186,1.66375424295175,1.440668588221,1.02411330890656
"NFXL1",0.282877570291176,0.257800057530403,0.274622005712791,0.173895917731546,0.175206711133321
"DENND5B",0.104988291997856,0.119702674840626,0.181252831318339,0.174183834836863,0.117433839162191
"CD14",0.361433789880466,0.0157588798748819,0.0140184527537862,0.0129736016501013,0.193186039288839
"DNAJC18",0.140537397870327,0.264335101372317,0.443860900206644,0.438198003987005,0.26401911910375
"RIOX1",0.213049563162844,0.278496640293222,0.3447500721353,0.199779472333392,0.240781729698181
"SPATA24",0.0445474977838307,0.102184697201377,0.17650120785979,0.206100317544784,0.127283185640971
"RALGAPB",0.147803707666875,0.266183956673271,0.2489496682511,0.265693429742372,0.189661213715871
"PYM1",0.79335745190424,1.02457741844027,1.04255421005312,1.09865552290114,0.935874212900798
"NPAS2",0.076929141727582,0.0940337416372801,0.184737090204583,0.156494957628592,0.166891867478689
"KISS1",0.00502148054968669,0.0792240406337537,0.0585286171709905,0.0570148824908677,0.0197748467127482
"LONRF2",0.00683229641923214,0.0198868324882106,0.00490809659488866,0,0.00414048194885254
"NUDT9",0.538569182655143,0.52760180595674,0.801061923386621,0.800309033785821,0.702488821347555
"HSD17B13",0.0388145844878867,0,0,0.00158462167817671,0.0359553044637044
"PA2G4",1.60028689756907,2.54534899874737,3.25774878126676,2.25619135636776,1.8011150449117
"ELOVL6",0.0633505169226199,0.131975752742667,0.667895104455166,0.711433119104878,0.2372414782842
"KRT83",0.00359472516295198,0,0,0,0.0059917589823405
"PFKFB3",0.367132367915258,0.181373602465579,0.215176103349592,0.133983213099915,0.285745600223541
"TMC7",0.00358766638060448,0,0.0251436999586762,0.021957776307765,0.0244523819287618
"ARL6IP1",2.48496914308014,1.97002460689921,2.82293723802097,1.09669920194282,1.88956583150228
"SERPINB9",0.945795699152301,0.593492672631615,0.074119885241399,0.0587756910783841,0.205791388511658
"SMAGP",1.24198287194647,1.8260431422999,1.42798115738103,0.851588415348044,0.610809901237488
"IRX1",0.00654707724619,0,0.0196629281903877,0.0253335917541212,0.0172802035013835
"CDH2",0.358783805082813,0.781032507356844,1.17962670033095,0.895982616100971,0.845015194574992
"IRX2",0.0390458281716964,0.0984377343403666,0.176485454449888,0.164936773267164,0.0489003197352091
"EMB",0.0401681584197205,0.0574119608653219,0.496843377097708,0.322706267108729,0.0801848147710164
"SIX2",0.0186806008192073,0.0763917518289466,0.16532327522997,0.290054574516707,0.105981115818024
"DLGAP1",0,0,0,0.0101755421300164,0.00406002648671468
"STAT2",1.75088678120682,1.57211490838151,0.491626768620288,0.652965496806485,1.62924024343491
