"","macrophages","mast","B.naive","B.memory","plasma","T.CD4.naive","T.CD4.memory","T.CD8.naive","T.CD8.memory","NK","pDCs","mDCs","monocytes.C","monocytes.NC.I","neutrophils","Treg","endothelial.cells","fibroblasts"
"IL22RA2",0.00247624019582189,0,3.04528393683685e-07,7.3431373789789e-07,3.34669123051143e-06,2.96676813004907e-07,4.49940845824199e-07,1.99300604231591e-07,3.49822368294443e-07,2.67898449850868e-07,4.93972823186792e-07,1.78577353455657e-06,5.7336398015386e-07,6.33056312908973e-07,1.25346725883333e-06,4.49940845824199e-07,0,0
"IL23R",0.00377305532414697,0.00643298166094595,9.84746738925469e-05,9.13090426728862e-05,0.000584762514824664,0.000390794929555955,0.00118395862285236,0.000199199794394434,0.00152029093346923,0.000524965846891317,3.21985698832969e-05,0.000873623975994426,0.000236223445038761,0.000108769039322913,1.96645864353145e-05,0.00127980188872822,0,0
"IL26",0,0,0.000109871976366326,0.000504987299273512,0.0106037462902691,7.7652581312514e-07,0.000521385700589082,4.28682547679777e-07,0.00197206785429073,8.18768359306569e-08,1.50971130369672e-07,3.70480163312297e-06,1.75235163016954e-07,1.9347871514661e-07,6.83019854415443e-08,6.15612926977125e-05,0,0
"IL2RA",0.0736994580712136,0.136096636042799,0.00991119118323727,0.0409800710096932,0.00298880882118005,0.00345389555560226,0.0439504386427029,0.000627518778203936,0.00546314445026216,0.00238093507977435,0.000745118274265109,0.00279169422531798,8.99367920745927e-05,0.000419802232075144,3.03692388480777e-05,0.332939595712013,0,0.00099352695910978
"IL2RB",0.0256948893071921,0.288995781648259,0.0556303746227703,0.0674151454869036,0.385869404999614,0.0968610227015497,0.5053446230383,0.179353380309345,1.17849780113063,4.19943768594998,0.0112492985692954,0.0533996530485538,0.00447942474656631,0.136865701176879,0.00723284003727668,0.810076835752448,0.00122094992293859,0.0454830583047475
"IL31RA",0.00143538156026892,0,1.13750639452116e-06,1.63889363222542e-05,1.21880846517955e-05,2.52690008352657e-05,2.73188161470036e-05,3.55348659004071e-05,2.3583433059322e-06,3.32088065885686e-05,8.05323848667112e-06,0.000358208864456562,0.0118471064179488,0.000300754070535547,0.000145297812103277,1.37425810463423e-05,0.00142990391545871,0.00157503727637977
"IL32",0.0601888356810987,0.0537979060018557,0.00846917399006428,0.00867190549430311,0.00133358523110121,0.512232504550432,1.93460005752381,0.363037044857244,1.6925312213802,0.657557850307634,0.00282331956948027,0.0261336091543854,0.00681048670903556,0.0223898591485102,0.015013805932117,2.37797875758291,1.31083060590774,1.3520675367071
"IL34",0.00235758774452213,0,3.17856508786941e-06,7.25007219961893e-07,3.86547517257063e-06,3.42665867855577e-07,2.20624542152163e-06,2.14377351637846e-06,5.83777142183145e-06,1.38065838609643e-05,5.70545518673789e-07,2.06259340531013e-06,6.62243415205154e-07,7.31188894296289e-07,2.5812479256646e-07,5.19687969061038e-07,0.037924141364572,0.0680210460291103
"IL3RA",0.0791255470811657,0.00882966528450026,0.00679214379278444,0.0026664517960728,0.0091372950856942,0.00230437825290147,0.00119345188369292,0.0014587968171997,0.000629568353758841,0.000579814132693265,0.447065900945822,0.0299304344369357,0.00366233822481236,0.0316826057798223,0.000833943298138926,0.00219937056558349,0.212904042094464,0.00125540275493395
"IL4",0,0.0037170713925544,9.68793147901494e-06,1.0988836048346e-06,8.37948381915473e-06,9.05647572565758e-08,2.43307814703657e-06,6.08393040915684e-08,6.44667656472939e-06,8.1779758365395e-08,1.37236764083167e-06,5.45132412048857e-07,1.7502739481511e-07,5.96531575008598e-07,1.17472224041078e-06,8.64395286376357e-06,0,0
"IL4I1",0.353724878417789,0.142237166265868,0.00387205575051534,0.00026032852155376,0.00090622965823068,0.000233361111319411,0.00346309063480699,1.54372963093548e-05,0.000292468731619924,0.00224624477844629,6.49563388901634e-05,0.196577393977776,0.0535660959755554,0.00462607203934566,2.11381670650785e-06,0.00646743515154311,0.0169482018232581,0.037139428828106
"IL5",0,0.00296131804668832,4.78563362999641e-08,1.21038752026434e-06,3.4889463255146e-05,4.54322525863044e-07,4.92272223244752e-06,2.27307530897589e-05,5.53491493959832e-05,0.000104977862807022,7.76273412916121e-08,0.000140086164650671,7.95998503454755e-07,7.67243896013756e-06,3.51199697702641e-08,8.204274439777e-05,0.000221468304966939,0.00125733350195734
"IL5RA",8.5488422365145e-05,0.0228079864853173,0.000316009488842364,0.00230252689093437,0.00723439435859628,0.000500530085785783,0.00541174812269936,8.12115875243776e-05,0.00629602149301206,0.00119019416690557,0.00032911025121528,0.000363603925717532,0.00013047139951732,0.000192198926871946,0.000196128559865145,0.00268077827170618,0.000993903013861405,0.000161163492476095
"IL6",0.00674528834701738,0.000979088912153494,0.0023074954504245,0.000752614637394942,4.75913296149226e-06,7.21735721056314e-09,1.4833960039997e-08,4.84845323249672e-09,8.51024711588907e-09,6.51725623295633e-09,1.20170440053583e-08,0.000138674907499626,0.000891919464743699,0.00235463685506753,5.43672133006209e-09,1.094586319384e-08,0.0507484918256765,0.0240742347795459
"IL6ST",0.0480185812124503,0.130847271587505,0.0171082900458105,0.00758466167105331,0.0922079168764275,0.277241473908641,0.132244722557098,0.120921138598996,0.0242560024345343,0.00764608828989848,0.0617391316631863,0.066246869041897,0.0855252462028874,0.0243569757437834,0.0047224748161821,0.240716985431566,0.5481860713396,0.40085671663128
"IL7R",0.0315416796922248,0.00886733074328944,0.0011649388137844,0.000657182341149865,0.00172763760999208,0.13480317745572,0.240834104742217,0.0912747585709669,0.0738834498053867,0.0040726477073128,0.00106724326875889,0.00337033278506397,0.00164802974118651,0.00150190888577026,0.000850652984925426,0.0961723791951046,0.008909969712874,0.0253846194518403
"INHBA",0.04371742309995,0.00626287951887056,9.05623584649236e-07,1.46910352321247e-06,4.69623704077929e-07,1.03309562788789e-06,4.36803488514248e-06,4.14108927141084e-07,1.96230693053951e-06,8.70510773342471e-06,3.00123467727315e-07,0.000252385123044925,1.51131908875009e-06,2.81308978425206e-05,2.58250884409694e-06,1.72989642075474e-06,0.000563671178949508,0.10572574174667
"IQCA1",0.000535580134329418,0,2.03268408436645e-06,1.37326561158378e-06,4.32376229239982e-06,2.79560373686377e-06,7.39737391622202e-06,0.00140395438419444,5.86412085722335e-06,5.5637864408854e-08,1.02589593084338e-07,3.70874209372572e-07,1.19077760257589e-07,3.03550750115842e-07,4.64133299932426e-08,7.0598641450367e-06,0.0152246864092038,0.00537104616478655
"IRF4",0.0532261121068379,0.0181216789693881,0.221946831165591,0.215850697241999,5.88300111196503,0.0375328867121697,0.0374244914777108,0.0110464712521653,0.0661783112390045,0.038312535052881,2.10050639130125,1.36225373990843,0.0596381339616038,0.0543275590864056,0.00241032973649045,0.108967172997786,0.0557257461374908,0.0038187570628561
"IRF8",0.322907417331985,0.0551626872576635,1.13234475384597,0.983389981146792,0.150369544362792,0.0107916253835323,0.00361554340001789,0.00786078180340137,0.00500644530407843,0.0824919817356691,19.0421595692759,4.3461648079399,0.852902698113135,0.777136720384117,0.00239626111395585,0.00903052994231539,0.0399607671294653,0.0739943690758408
"ISM1",0.000121010493110446,0.005387520761866,1.89362105632227e-07,2.08180823592727e-07,2.08104239688342e-06,0.00290396322736798,0.0064462547917206,0.000507437309419009,1.87415105172089e-05,1.66584842699638e-07,2.85980978412409e-06,1.11043122316267e-06,3.56529679424196e-07,8.51172528366608e-07,1.38965744969541e-07,0.00611260456284729,0.00477025843113535,0.0756401395989893
"ITGA1",0.0225208975355357,0.0528033333339163,0.00310757709778199,0.00184826031156315,0.00444339989163281,0.011862093750008,0.0187182392515784,0.00221980525807878,0.0288847834204704,0.00658639836042167,0.00170648478167305,0.00570179840112755,0.0102971227347557,0.00328155549161762,0.00588091725280519,0.00585778270267283,0.5729580827933,0.665737924079863
"ITGA4",0.0128245461104876,0.0313030524576551,0.26334102190124,0.26537565420474,2.34521356852017,0.226051072588355,0.603062119050608,0.197235052344441,0.506323253541696,0.265787171538009,0.218393330339136,1.2501801837433,0.426271297986018,0.924868388004745,0.0121943427430492,0.307728839381188,0.0328090024234645,0.0648061014020358
"ITGA5",0.231599675699912,0.188595685044217,0.0289356051717027,0.0148959437455423,0.0278042136396437,0.170243917649564,0.248372368235051,0.0749280518426855,0.188496960494464,0.231404093496682,0.0461345433903369,1.54933853926073,0.561680298342592,0.223307194927748,0.328066822407196,0.176838156844364,2.28824634210289,0.727761434115455
"ITGAL",0.107338890203933,0.100421715577395,0.0857375130803499,0.141053755431516,0.761184655084211,0.249542837423164,0.642946199928086,0.174637540035794,0.944326361170943,1.04567561381009,0.25569711022489,0.955198405759733,0.545688000909608,1.80511784298007,0.192981551954615,0.457524290067833,0.00606846984432048,0.00304061206484895
"ITGB2",2.17213683485605,0.218372151762549,0.429849018812535,0.407442479501211,0.690035103483615,0.552687498724611,1.04193491360037,0.292224234689275,1.22749504106746,1.87179953319921,0.506601040039954,9.42606797335191,4.71646919889889,3.97819540613062,1.05360637219115,0.751085334328622,0.00548422794234733,0.0351079354583215
"ITGB3",0.00803544445538093,0,0.0128653422709011,0.00512138012482303,0.00252949519815783,5.4328601986656e-07,2.0449646461868e-06,3.64966951523073e-07,1.82125566251318e-06,0.00149037334752698,7.20134201785887e-06,0.00122760492994094,0.000611234192848943,2.86733182158556e-05,0.000509824598019216,8.23949026643951e-07,0.276629722511495,0.206788707921911
"ITGB7",0.0414340934964444,0.0220799186862113,0.107380927275374,0.272193960323534,3.65291980471362,0.181375961687325,0.393502352184603,0.137290487022604,0.369725360751496,0.359181123736537,0.120431695437378,1.57940871723743,0.0523001497074638,0.030287704903411,0.00116261962991421,0.419010566477207,0.00533586529750413,0.00210049861253736
"ITK",0.0120844423440964,0.220307766880984,0.00401374295051088,0.00337119919625881,0.00523292166541889,0.286187343374232,0.390191841515867,0.20220062913668,0.259258622052947,0.105284506076427,0.00414163400565184,0.007468693392393,0.00323347916010082,0.00710417028564107,0.00105561283091256,0.386353764977175,8.9425488981627e-05,0.00137695741915575
"ITLN1",0.0147939544340019,0,3.26273264785933e-06,3.94585153139501e-06,3.71147319181729e-05,3.72035505107855e-07,8.58211906409465e-07,2.49924826320601e-07,4.47539907005658e-06,2.52125328818913e-05,6.19446551695335e-07,1.61850381077574e-05,0.00502136862975981,0.098584592423956,2.80248476990996e-07,5.64230039245071e-07,0,0
"JAKMIP1",0.000477715059341778,0,0.000764096163251527,0.000338504588470396,0.0142617955323442,0.00127235292704586,0.0264046777174197,3.15826139331774e-06,0.0551769003368768,0.0323319448297041,5.41755137735035e-06,8.2211057598337e-07,8.53669675776806e-06,5.66595180205676e-05,5.46146534063516e-06,0.0540273893488086,0,0
"KCNA3",0,0.000605920262495914,0.00835448072663785,0.00833423881399371,0.204173398704918,0.0326517982922342,0.0469102147700116,0.0122112083501446,0.0319428186826074,0.0109429351577467,0.00346557167419735,0.0129310310232482,0.00838400256048967,0.00226536616236685,1.86419512144117e-06,0.0468196766985847,0.00455164269438427,0.00610781236912165
"KCNA5",0.00172107853657498,0,2.88525217802626e-06,3.68046932692829e-06,8.98808028709035e-05,1.75283449133116e-05,2.31097066889502e-06,3.2635139755008e-07,1.69806651193579e-06,4.38679219500691e-07,0.274299240897378,2.92417421892644e-06,4.2017261304052e-06,5.084496487759e-06,2.16910990782443e-06,3.98908147826329e-06,0,0
"KCNG1",0.0185107903609992,0.0764751482516505,0.0192335848067485,0.0013908954074988,0.000493683504507816,5.39331589277712e-05,0.000632030269427196,0.000357130842077899,0.00032435720002692,0.000324238124055042,0.000213727767273299,0.00144912817180244,0.000652001926161981,0.000575602075832414,0.00033744750428775,0.000398557668185534,0,0.00342558561915195
"KCNG2",0,0.0118381580837897,6.15993835244833e-05,9.06366830531306e-06,9.89011120690368e-06,1.59546105363185e-06,2.3033468284865e-06,2.36414433615655e-05,7.90504154080671e-07,8.84189032513048e-06,0.00154949972952367,0.000292135921758535,2.07820585525971e-06,6.09168566828244e-06,8.25654450907989e-06,2.34215820659701e-06,0,0.000795434840862645
"KCNH7",0.000266294678108577,0.00139962125932304,7.06642959499991e-07,1.57930355668049e-06,1.21754341073886e-06,1.07932544090101e-07,2.92877789690527e-07,7.25065805970292e-08,1.27267169305271e-07,9.74628281776788e-08,3.15073916161129e-06,1.52919207651583e-05,0.00026402303862116,1.93921964388256e-05,0.00208883080907745,1.63690784217284e-07,0.000179650888609053,4.26379916410682e-05
"KCNH8",0.0084143349291583,0.0185538961287058,0.331406697726109,0.134043097557544,1.35182047606877e-05,1.19835910447458e-06,2.95469059350281e-06,2.93250203970482e-05,2.26500926395058e-06,1.08211539419531e-06,0.207092663558818,0.00302507121449463,2.3159745409015e-06,2.55708826226007e-06,9.02705008813426e-07,6.6159348736769e-06,0,0
"KCNJ15",0.00492696233969446,0.00784343909947727,0.00206141876848043,0.00229152763036441,0.00626078123370662,0.000254655117832034,0.000821845248090805,0.000407585934153839,0.000290382437915125,0.000644269451018819,0.000523141537046511,0.00974275540779888,0.039888149153456,0.00376603468074026,0.650558838895749,0.000577782496885582,0.0192817055219285,0.0406001419863727
"KCNK10",0.0018332607132643,0.00382325115191889,0.000364032073028448,0.000133517017570896,0.000209169205186603,0.000406042441614191,0.00043160674325775,0.000322643761374404,0.000243791114826738,0.000785111467701935,0.161279085607555,0.00450669557413129,0.000786621930249751,0.000866858799499959,0.00050472196610976,0.000548625126339725,0.000207382867386262,0
"KCNK13",0.028549358485283,0,4.09616620826958e-06,5.22396587920142e-07,0.00116468001780605,4.62922720567987e-07,7.02069832603176e-07,3.10980750356806e-07,5.45848935095986e-07,4.18018105239855e-07,7.7077558195455e-07,0.0771630759369397,0.000614262075508535,0.000156745914068027,3.4871238261546e-07,7.02069832603176e-07,0,0
"KCNMB1",0.0800771637904748,0.161229916476628,0.00336427789494821,0.00231172374409558,0.00614940120815817,0.00151510077558787,0.00217050751358909,0.00132748589131266,0.00157748065264708,0.00184362974154841,0.0136904905282493,0.191602603863466,0.0411404812600298,0.0476335065856814,0.00142741519534143,0.00206445953227674,0.0027063542386486,0.0177019698196208
"KCNN3",0.00281208423409575,0.00280635915615163,3.92598385959595e-05,0.000440870062972895,0.0426614144485217,1.72655940221021e-05,4.73394857043526e-05,2.28259137833934e-05,4.23049168981314e-05,4.24917319232014e-05,6.57235552799852e-05,0.000122996439727814,4.36661461229889e-05,0.000395549831137364,3.76743425819392e-05,0.000100936713201448,0.054746382766524,0.00224486015898761
"KCTD12",0.782697910608129,0.0263723860715575,0.00437747794688192,0.00371081996052178,0.00989381815444009,0.000293260379325864,0.000343910710763856,0.00119340576265493,1.49574252371878e-06,8.0158200304744e-05,0.0468525353905731,0.706998970377659,0.1311337247031,0.0607157481763386,0.00904776398419695,0.000168150849017458,1.3643380842149,0.819639603442475
"KDR",0.00201083603982418,0.00316454612363757,1.84007657936134e-07,2.02294253375654e-07,2.02219834975867e-06,1.79263433746322e-07,2.7187140170552e-07,1.20425018390908e-07,2.11376003087559e-07,1.17100041220702e-06,0.000210060688453855,1.07903240720272e-06,3.46448361864866e-07,8.53297981274323e-07,1.35036316689771e-07,2.7187140170552e-07,1.39974584907931,0.0084898114007028
"KIAA0087",0,0,0.000206377693950357,0.000290783511102563,0.00069950290439868,0.000201904240833943,0.000406000735870414,0.000247069767702206,0.000288298390487748,3.43624225247745e-05,0.000230347879602042,0.00099309476353003,3.25349213320478e-05,0.000157779358757987,0.000106667882590545,0.000374145178251293,0,0
"KIF19",0.00673997549912494,0.0166701034213621,0.000538146035421036,0.000860829640149383,0.00893746416213469,0.00255225642107948,0.00791428957464988,0.000749806140147252,0.0185239928570246,0.00848887406946122,0.00149257516491776,0.00336572701446882,0.000964682613934459,0.0021219342311854,0.000242772315012093,0.0044834047639187,0.0104820683631126,0
"KIR2DL1",0,0,0.000596346092072707,0.000120569978091428,8.61154477042491e-06,4.08507827812788e-05,1.51786809001623e-05,6.41601482995472e-08,0.00113982046403891,0.0747682605243536,1.40853631638121e-06,5.74887844662111e-07,1.8458106606412e-07,0.00241836306071181,6.04908586263833e-05,6.64323193144077e-05,0,0
"KIR2DL3",0,0,0.000594999518625208,0.00117752778408323,4.07788985577434e-06,0.000241148243192307,6.67754851797377e-05,3.55283501719448e-06,0.00229559065659196,0.127665564374147,6.7136147172841e-07,2.371468673922e-06,8.79545208633324e-07,0.00322914898318918,5.41066354446008e-06,5.28966102114971e-05,0,0
"KIR2DL4",0.000719285977302227,0.00207562395076552,4.37449851902448e-05,5.14266393295918e-06,2.44585533821131e-05,1.98675688874198e-05,5.29624456208471e-07,1.1897184309536e-05,1.2461957719056e-05,0.162988341084725,5.81454407374004e-07,1.35725298745328e-05,8.66921927920341e-05,0.00246580416046094,0.00266429975790604,5.29624456208471e-07,0.00336935632439903,0
"KIR3DL1",0,0.000533344729097324,0.00107141119495174,0.000156961900054527,7.06638610023783e-06,0.000226735833856755,8.18231241303861e-05,4.95812705490515e-07,0.00290289031966218,0.135940278284939,5.31555859058544e-06,1.50323912442515e-05,4.05264501914676e-06,0.0040867921727933,2.71149547738333e-05,0.000111202980817431,0,0
"KIR3DL2",0,0,5.48148911194822e-05,6.99321680991477e-05,0.00686354689224082,0.00084294232193976,0.00305955928122755,3.0279906946436e-06,0.00204072144923371,0.123836163730641,1.53980408447459e-07,2.82187495324271e-06,8.43313356302802e-06,0.00307535068682377,6.31566114222318e-06,0.000193185622974733,0,0
"KIR3DX1",0.00215401620769037,0.010539158474159,0.000163218092381666,0.000186808354123369,0.000303632966135082,0.000126875690344278,0.000245267127961773,0.000111033815864486,0.000455721027007932,0.00179752645284775,0.000179980912380552,0.00049498868502687,0.000198841630505531,0.000302012098486332,0.000108610655806229,0.000217102740636389,0,0
"KIRREL3",0.000745521163276785,0.00201657044095496,0.000690029323784161,0.00067826169458111,0.00216381420891617,0.000753546769676175,0.00108298855368437,0.000321945773877366,0.00116353628507226,0.00279825853164363,0.115040508638574,0.0163630564424245,0.00164353870135881,0.00172960194100751,0.00272129295840438,0.000564820674554763,0.0002282246886156,0.00282182887742565
"KIT",0.0131473591389141,50.8497913537887,0.000729279011750018,5.10157417631428e-05,6.38908498674806e-06,0.000124008518801193,0.000790640780353926,7.4893229890036e-05,8.86816493026258e-05,0.0282499566771518,0.00521107117647478,0.179053565360365,2.01778188584959e-05,2.57558013734623e-05,0.000165756755557815,3.81174213319595e-05,0.344745340478605,0.037184185376316
"KLHL33",0.00128573520573185,0.00146428907908542,0.000920924156375119,0.000512463427601007,0.000698065442398839,0.000536852437119232,0.000640378318053772,0.000587346556428764,0.000604729885585305,0.000570121596567568,0.0263918913497574,0.00235536584920513,0.000756548095658376,0.00073063861769709,0.000367765576276856,0.000707847730446841,0,0
"KLHL4",0.000747207141428521,0.000555196898738999,9.86968891144196e-08,1.05134772833944e-06,1.24049485825639e-05,2.55987651593505e-06,1.90662612077663e-05,6.74043868656413e-06,6.29158683467015e-06,0.000269506239260806,7.52268031224147e-07,2.43376987538651e-06,2.48774211966577e-06,1.84778194347102e-06,2.76255164479991e-07,4.90543405698237e-05,0.0175173491269969,0.00325702894273523
"KLK1",0.0140028553933542,0.0339434713829221,0.0216970437507785,0.142629578257153,0.0376215890932546,9.25680958818012e-07,1.40389021088427e-06,6.2185100530609e-07,2.05269465542544e-06,5.56785411590277e-06,0.00106898117648656,0.00212783630306899,0.000144623747311357,0.000138700913622689,6.97300863295574e-07,0.00067342600841165,0,0
"KLRB1",0.00397266768416192,0.00454021630388951,0.00399764925220026,0.00253265924554899,0.0070786147511468,0.0093984742640176,0.217987195886394,7.88298302375098e-05,0.0767316109931945,0.294874149628589,0.00291994177152654,4.81288747338494e-05,3.88427620036508e-07,0.00609564142430631,7.51126553034548e-05,0.0955711846799248,0,0
"KLRC1",0.000567165179026496,0.000915490248153749,0.00265447860757849,0.002105241641819,0.000339575235923956,0.00149590500820054,0.00314876174920465,0.00161005864865774,0.0250886970537757,0.130191441528648,0.000912417124649565,0.00868009374071679,0.00224584153466392,0.00519324983380996,0.00216839751365238,0.00371380538240087,0,0
"KLRC2",0,0,0.00139047300273067,0.000288578819892123,0.000111207532567792,1.73375828479647e-05,7.61400287509784e-05,0.00289418809452829,0.0331383171158927,0.254422204033728,1.80501389951581e-07,4.62293070626267e-06,9.9320927051436e-06,0.00583305358747115,3.61506909885642e-06,0.000207306523883353,0,0
"KLRC3",0,0,0.00162147117269379,1.92118693795125e-05,1.83636873345051e-05,2.46991954036006e-05,3.99234043392121e-05,0.000394737417688672,0.0108787543583959,0.145167089617022,3.78108019922595e-07,1.36690778011897e-06,4.38877422106551e-07,0.000508904492584824,1.71062695290465e-07,0.00263387578106423,0,0
"KLRC4",0,0,0.000123764908163512,8.23425289890331e-05,7.60194120701608e-07,0.000237806308254915,0.000336282663738161,0.00957875501242795,0.0216559061803946,0.0147082061405001,4.4635055781106e-06,1.6407404694033e-05,1.91080511539292e-08,0.000119555312802175,5.88246894218488e-07,0.000636617894848114,0,0
"KLRD1",0.00920713595892266,0.0105038687744099,0.00319238002315625,0.0027682968707935,0.00282453542708772,0.00379137031071414,0.00576428726453714,0.000687448899428496,0.116071184665877,0.385062754134798,0.00133594624905708,0.00415007881192691,0.00146644632396135,0.0136000485780651,0.00202682993970974,0.00376217174340965,0.00026395451782582,0.00173533653824578
"KLRF1",0.000152862658495895,0.0189653272361096,0.00417274230671185,0.00389099057735843,0.00491387642608437,0.00129132957607985,0.00353226004212249,2.36096786721012e-05,0.00517651647473132,0.353171443699771,0.00345424816371103,0.0120157607978018,0.00206063164113634,0.0107975267343805,8.03778182603201e-05,0.00192210134426144,0.000574932450620243,0
"KLRK1",0.000389164133991428,0.000235368984501815,0.0105406909368272,0.00650504424228202,0.00485533758424952,0.00985063200011164,0.0138696486430751,0.227175241965548,0.45018267483596,0.386118274082572,0.000919141770578569,0.00188957698200743,0.000636355148718386,0.00886274089780169,0.00058973347511013,0.011856873852116,0,0
"KRT1",0,0.597532068437503,0.000885907753132367,0.000283947243111609,0.000188818178196344,2.3713275400816e-06,8.42876815153053e-06,4.59352922581864e-06,1.48320400135476e-06,4.79911576933109e-06,2.65831727934792e-07,6.69418787780209e-06,3.0855611974069e-07,8.0222875394464e-07,5.82242327617908e-07,4.44978198613138e-05,0,0
"KRT14",0.000744492919208095,0.0103612964797081,7.01127755912841e-07,7.70805506108688e-07,7.70521948314266e-06,6.83050751417169e-07,1.03591659125856e-06,4.58857657595346e-07,8.05409863702764e-07,6.16793188590385e-07,1.13729315290918e-06,4.11145698339283e-06,1.32007855117803e-06,1.45751056795498e-06,5.14531355647687e-07,1.03591659125856e-06,0,0.00299132030373918
"KRT23",0.00394315311474223,0,0.00123259377119377,5.81095417110595e-05,9.10870508114742e-05,1.31439918404973e-06,1.34024543263971e-05,8.82982896200551e-07,6.18831167106443e-06,1.37892769519885e-05,1.48065942696618e-05,0.000440030693968845,0.057318396993453,0.000788297326132173,1.61709450775191,1.54773470884799e-05,0,0
"KRT5",0.0211346732405109,0.0104662091432781,1.39617779002225e-06,9.03910379953649e-07,1.4552732042048e-05,1.85317803156666e-06,4.63564207193699e-07,1.39051137687053e-07,1.72302198609261e-06,2.30551435342689e-06,0.315674104553853,1.24592618566763e-06,4.03797604764946e-06,1.09044999730723e-05,1.55922363273639e-07,3.13921710096916e-07,0.0048682007405252,0.00882223876377273
"KRT7",0.00799292658953052,0.0368945708608767,2.01678206927853e-06,4.29166630894327e-07,4.29008752490071e-06,3.80306818506574e-07,1.27017683997458e-06,2.55481302883285e-07,4.4843353473092e-07,3.43416144031254e-07,5.7349364383978e-06,0.000148062750886629,0.000412202284122354,9.86932543024037e-05,2.86479126891021e-07,3.75426098300728e-06,0.025254857667589,0.283000405835767
"KRT72",0,0.00155375459624064,6.23788136126256e-07,7.92890194400884e-07,6.28164256779891e-06,0.0272289029765156,0.00101824692769094,0.00874529607034258,0.000143049156159968,0.00946874664217925,1.03764062470461e-06,5.35144141434944e-07,1.71820429047489e-07,2.02699498005814e-05,6.69710133589231e-08,0.00372517512538915,0,0
"KRT73",0,0.000545052525783045,7.7749142525536e-07,4.02355569320593e-06,9.79136662729089e-07,0.0252286117604891,0.00101817389405134,0.00959431201896794,0.00101755676199179,0.00715962091283982,1.44520921788195e-07,5.22461206780777e-07,1.67748278938516e-07,9.25034391732636e-06,6.53837980268501e-08,0.000673470166302571,0,0
"KRT81",0.00193244796875035,0.0824982436435881,6.5291819415336e-07,9.30338289923217e-06,7.17540840176664e-06,6.36084164931896e-07,9.64686940937654e-07,4.27306593761262e-07,2.48497956005019e-06,0.00495428116331033,5.87784373497224e-05,3.82875309998394e-06,1.22930991749653e-06,2.10690248804053e-05,4.79152166964747e-07,4.79139212843699e-06,0,0.00070772222550407
"KRT86",0.00160234641741377,0.00667279740817071,6.07929457727429e-06,1.51127517103867e-06,8.35624446888472e-06,7.40762683786563e-07,1.63510219268552e-06,4.97627195652918e-07,3.70124402233484e-06,0.0301248432808244,1.23338467376424e-06,0.00020748700162672,1.43161387107894e-06,2.80856972656671e-05,5.58004843873068e-07,1.12344266180457e-06,0,0
"KY",9.79356631095221e-05,0.00125023427200114,0.000359466442858667,0.000149142183242239,0.000110761676143337,0.000346049633819595,0.000136301216324871,0.000143643967771961,7.78226860625792e-05,8.14443446394807e-05,0.000843481267622878,0.000819988497264726,0.00138284795366254,0.00160581869446445,0.0942980126989425,7.67917098938946e-05,0,0
"KYNU",0.100666073848964,0.00532523698618989,0.083636251065603,0.140046074965073,0.194742597366775,0.00212074782498709,0.00352424960033508,0.00173708993246044,0.00276776455870531,0.00292541809318364,0.257307425483367,0.992198163594154,0.488848357167932,0.54842658427373,0.00415794871667622,0.0032658905423466,0.00407383394124963,0.00318470723373363
"L1TD1",0.0188943803057182,0.058969305229866,0.000599588293794724,0.000195171309838131,0.000154521083958455,0.000212600654622911,0.000324658658337654,0.000199309413590528,4.90850125395904e-05,0.00014534316098944,0.000121603101224804,0.000172772465168379,0.000771438953383254,0.014597408017267,6.31977924122743e-05,0.000240148254993017,0.000109358046173345,0.00461069572359375
"LAG3",0.015204460477539,0,6.20490925707296e-07,1.67667814643633e-05,6.81904079470992e-06,0.00708509881210262,0.0217095951282243,0.0043292342277106,0.149067559153585,0.0331973224481185,0.000434939997996604,0.00131044735385011,7.30774299214269e-06,2.01409512984444e-05,0.000103949432014587,0.0177091721677552,0.0457136140561468,0.0575718835214045
"LAIR1",0.593426343734511,0.610061273964858,0.236909371626787,0.0950409085886283,0.170793394532258,0.137860093098948,0.134654454595944,0.0932243508367755,0.096598056401039,0.173316806493019,1.08259089229625,0.224295536214309,0.294327888471757,0.535547966248591,0.00223623143756483,0.150511868171577,0.00071610770486664,0.00333078861087293
"LAIR2",0.000769263813927155,0,0.00388740240396914,0.00173733280302395,0.000443187885928519,0.000163354682804013,0.0038225207587374,0.000117560581238271,0.00625007660397348,0.0182404569238636,0.0235635421364504,0.000708739433126095,0.00432770909669423,0.00844305665385445,7.34235403132543e-07,0.0172103036523605,0,0
"LAMA2",0.00119888197830865,0.00249728819094162,2.59433847926423e-06,8.4332877119036e-07,0.00118353123508804,9.45417472546397e-08,0.000748742567103803,6.35109537618244e-08,8.49208864233401e-05,0.00117729731191506,3.0379364220421e-05,0.0063721577013771,0.00229893549718773,4.16957413625922e-05,7.12168067735882e-08,4.93064992844515e-05,0.0042771514810429,0.37521827453029
"LAMP3",0.0801064083938514,0.0123069379927476,0.0200335135151841,0.0127138173710382,0.0726242579458932,0.106672365266228,0.126525555778618,0.0722881486036779,0.0644247280905923,0.014358719920023,0.0161228652588375,0.681066923649547,0.0253327737773579,0.0199396403397687,0.0803935776282376,0.338850905761408,0.398659350099137,0.0350728636983328
