"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell"
"AP3S1",1.00768756575206,1.21447191828425,0.664202305090334,0.896053641932117
"GRB2",0.873442935412719,0.9329067841758,0.469248211347115,0.528394721946265
"ZBTB41",0.0206267673707145,0.0287943519665837,0.0382069681672009,0.0280711097360431
"UBE2N",1.87966885805609,1.82605933736925,1.06099576926419,1.09802724032422
"ARL6IP6",0.362883952203334,0.381644385220718,0.369089775325254,0.451092338871528
"ZNF354C",0.0200169355769384,0.0199466718800815,0.0142657062675379,0.0113144341476458
"MAMDC4",0.00778639626241235,0.0263297464998417,0.00583740529482225,0.0100666713787427
"CENPBD1",0.0531572308296285,0.0520453678896614,0.0341836340085636,0.0330802370638008
"ODF3",0,0,0.000583839261527752,0.00126647302875905
"BET1L",0.288725207923682,0.26138927315291,0.235938987053301,0.229945756224741
"RPS27",7.3342830261418,7.17901757074982,7.57534781180952,7.43391386067062
"RIC8A",0.539822998750296,0.590642879715309,0.271957312346402,0.310062266707011
"IMP3",1.59891513617197,1.59962118287874,1.18798138285352,1.18020123368504
"ASB8",0.297529539682958,0.290167431222594,0.302175531353071,0.328574372776231
"LCN15",0.000531872107401244,0,0,0.00110437470385481
"ODF3B",0.222542364501098,0.178385647259951,0.0876950370992164,0.0968716091761929
"DPY19L2",0.00231260884318743,0.00546671392675733,0.00235676063970878,0.00732266670786365
"ZNRF3-AS1",0.0205847828617158,0.0248380233981733,0.00964289265383689,0.0162470952478608
"C2orf73",0,0,0,0.0010142364589346
"GPR150",0.00781059189559467,0.00573333279999933,0.0183735525938407,0.00341046926127722
"TSPYL6",0,0,0.000522128939424685,0
"LRRC75B",0.00214783535575837,0.000819444567110154,0.00105283487100043,0
"DMAP1",0.34237928224233,0.284078893791821,0.208821622182603,0.225291764385694
"IMPDH2",1.81602060346897,1.45281974584679,1.14574600416138,0.812461244145073
"ALS2CL",0.00204544327663494,0.00238521748024709,0.00494369565726876,0.00246397417526566
"MLF1",0.0199808239549726,0.0397286922107784,0.0126836432033804,0.0200645338264573
"NDUFAF3",1.64209853187123,1.61015386471629,0.943714440827332,0.975833781441918
"C2orf69",0.349667185588286,0.306431283713369,0.281424774276937,0.300215785172933
"GRAMD1C",0.00834148769237093,0.0064945190598214,0.00408953748416542,0.0102850732661331
"STAP2",0.0766858138237336,0.0505233205511792,0.0181454847905475,0.0166100397871031
"AC005412.1",0.000712815808682127,0.000783514592675224,0.000583499659832887,0
"TSSK6",0.0215434661987338,0.0236544126609165,0.0237580487632686,0.0264322348067031
"BOLA1",0.234302891983727,0.251968730125299,0.221490493099697,0.194083872620683
"PDE4DIP",0.0708421437766501,0.0790167589930281,0.077021774183672,0.0757956085154099
"DDX10",0.25139154898654,0.2654954130754,0.104415221569924,0.131880965566034
"GOLGA8Q",0.000537583277548818,0.00222934269806902,0.00314611414708057,0.0157240098921931
"PPP1R42",0.000505260435381315,0,0,0
"NDUFV2",0.115363472172,0.117060840509215,0.0842706548241854,0.0545758737685709
"AL672207.1",0.00706972138708777,0.00284518609998468,0.00448067437856115,0.00464756746426845
"DALRD3",0.260701467085054,0.226099492413683,0.304150901467189,0.280562966413378
"ZNF114",0.00726093437787055,0.00864308097308068,0.0130371763165422,0.0169504409803148
"FAR2P2",0,0.0047870797639659,0,0.00539499168497954
"ZNF518B",0.0993952954665243,0.121486704432531,0.0741605323918095,0.0730746647200087
"ZNF366",0,0.00219645878653632,0.000539015263594302,0
"LCORL",0.0368776571000398,0.0739571628209938,0.0443738968128461,0.103230039051081
"PARD6G",0.000363069615114117,0.0022927181232471,0.000530119183697278,0.00686307288436045
"ZNF454",0.00188995063885556,0.00469580664254449,0.00496794771259059,0.000971313285754809
"SH2B1",0.162249980541328,0.184436058114415,0.185404695389493,0.18470087648576
"AL357314.1",0.00153873127874938,0.00101899181310267,0.000554953500745723,0
"ZC3H12D",0.637417777255235,0.438202367566222,0.18024386602683,0.0786376380883996
"VN1R1",0.0015685774359431,0.00113278611774794,0.00167585569336689,0.00133122429223223
"KDELC2",0.0645460892962362,0.045071975964368,0.0673720896182874,0.0657809835756585
"PLEC",0.0776149230632307,0.0719169131025131,0.0858624022666861,0.0970371209195936
"SH2D4B",0.000381955227454442,0,0,0.00144275193361892
"RNF212",0.036553820355222,0.0222164031406861,0.0335284635460299,0.0156136636016659
"PRSS36",0.00656455418822827,0.00300236937259744,0.0091801972736694,0.00858716383923461
"ZNF543",0.0259508292310404,0.0239583535035511,0.0242582997597124,0.0317835498284001
"GALNT11",0.19674887931087,0.286015695420511,0.158929769690217,0.288991436242784
"WDR6",0.352233244533312,0.378464803227946,0.286484452742565,0.291706098769174
"GEN1",0.0120325041864282,0.0110001991590459,0.0136569755924837,0.0116701554869732
"TMPRSS9",0.00101561016916252,0.00197222008771193,0,0.00133600349688448
"AQP11",0.00736840786586612,0.0083820373098844,0.00729665799455776,0.00872924155795697
"TMEM11",0.479878675224277,0.47347309383191,0.355163183189442,0.337447167444247
"ZNF354B",0.0330917852931733,0.0406038435332921,0.041573739320988,0.0435605935806443
"SHISA3",0.00179900283586376,0,0,0
"ZFAND2A",0.214120283937167,0.254586127178359,0.13075040890018,0.186221565258963
"PLEKHM3",0.0162619022381477,0.021493880769279,0.0237135611043741,0.0272996533049022
"ZNF223",0.00812921642759437,0.00342598250634391,0.0125604692975259,0.00519683261826185
"FAM220A",0.0385872059265097,0.0426144827532438,0.0491870858674991,0.0423224194444013
"DNAJC22",0.000863424865654231,0.00221829323320521,0.0020573104524955,0
"BEND3",0.018294621420843,0.0240196491260736,0.00208973798937802,0.00468669387392071
"NT5DC1",0.236817797258535,0.18407812273846,0.295140337422006,0.225790895365176
"RPS3AP5",0.574914323356396,0.461843635785093,0.709895523655631,0.464446406912467
"LINC00843",0.000769348864911494,0.00525162408343865,0.0011038908271646,0.00366860184336309
"GLDC",0.00444548865899764,0.0119284449869754,0,0.00215992594366085
"COX14",1.23778731739648,1.26035287285601,1.20998935225562,1.18386988914755
"H3F3AP6",0.00923356544258091,0.00508779432388871,0.00906482380708113,0.0153713965516092
"MCMDC2",0.00434339571832339,0.00366290331511674,0.00496536935799097,0.00323713517635093
"RPL10P16",3.80854465013238,3.59941027174278,4.24559765118179,3.82103253730885
"P4HTM",0.181537477867264,0.197503998100155,0.176252633914367,0.180829411610796
"DTX3",0.0676913228048983,0.0860132776990181,0.0448219247195478,0.0793755406776245
"KLHL11",0.0154687791846166,0.0108456787925586,0.00677197268267751,0.0120170836505111
"CTXN1",0.0166986458854917,0.0255742931758719,0,0
"SLC25A20",0.046011128362187,0.0638507769287235,0.0266057284694806,0.066883431449561
"CD28",1.10846684543836,0.783801716215733,0.399597823150836,0.259680368100108
"EPM2AIP1",0.300692738733871,0.317708850978064,0.428868690174898,0.433939998502174
"MAF",0.833206975388162,1.03875732136237,0.449326660182025,0.343579068535291
"CTNNBIP1",0.104547551984449,0.140069397278646,0.0690838765331298,0.134245269122857
"ERN1",0.215427258292287,0.457836538162717,0.288358120611584,0.437505220720539
"GPR35",0.011256821486982,0.0243298053205884,0.00596838049639018,0.00127638902041511
"AC092656.1",0,0,0.00109836458140271,0.00115406863695795
"PPIAP33",0.000624584934157346,0,0.00110492623101103,0
"ARMC10P1",0.000731097761549094,0.00151841745801474,0.00208369224723218,0.00134163068514282
"ZNF713",0.008651980738819,0.00769862294955809,0.0106886772925096,0
"PARP10",0.330733660164398,0.336539188559606,0.301603448501075,0.399278263637882
"SUZ12",0.453976650980538,0.430291692936568,0.254363143439983,0.317824786880991
"NSUN3",0.101500415978963,0.122610324467224,0.092203932227723,0.0952028929163091
"KCTD12",0.0354757689979911,0.0316948683152079,0.0157921724110648,0.0104414868236453
"DHFR2",0.0777812831015091,0.0523371091276374,0.0910627029548147,0.0938466074085272
"AL450998.1",0.952585599882186,0.867974327950387,1.11653315050325,0.826267419584201
"RPP25",0.116945190372175,0.0862452885668093,0.0398121324255986,0.0274686468790032
"GRINA",0.340721411260402,0.28384873426081,0.166576284885896,0.152819472080244
"GLULP4",0.000392047961122823,0,0,0
"THBD",0,0,0.000533546481359262,0
"GP5",0.00864835509528365,0.00565564681509826,0.0111454861073554,0.00470479138255256
"COX5A",1.8714860667212,1.9814949252551,1.03721450168794,1.2239488624079
"STX19",0,0,0.00103037845913042,0.00108404194138896
"ERFE",0.00186408596501867,0,0.00407912834759979,0
"FAM219B",0.196141564847882,0.241441464700845,0.214609249870621,0.245908446965576
"ZHX2",0.14838548356937,0.119244167484268,0.129112640839915,0.119948551462734
"CPNE7",0.0227085514895898,0.0121598508821271,0.0191638579402849,0.0448960176903403
"CD300LB",0,0,0,0.00122421322182054
"MPI",0.321424025646479,0.331536955040789,0.290018934441722,0.19794510820978
"ADORA2A-AS1",0.053036399541654,0.0376377639945461,0.048330641714547,0.0482530439113924
"TRIM73",0.00670090930178377,0.00200000553709521,0.00743853996928082,0.00785938270586326
"OPLAH",0.00344082113578328,0.00184370194067003,0.000541116250854137,0
"TMEM52",0.0178828080175685,0.012144529609723,0.00104011638581325,0.00141363946842574
"TMEM139",0.00249776604998807,0,0.000560854911151668,0.00390630198053023
"EFCAB13",0.0108859954522532,0.0120667437407373,0.017030238167211,0.00740766934922471
"MSC",0.065218178588492,0.276871405884997,0.0223684462626585,0.120064716932654
"APOLD1",0.321297954071503,0.224868033361631,0.548949858157797,0.420095332299721
"RFLNA",0,0.001271837795776,0,0
"EXOSC4",0.451683189117947,0.480358359162971,0.104430907318293,0.143143905032997
"DPY19L3",0.0204663317041676,0.0305962661195453,0.0147197921105619,0.0265514760492594
"TAF7",0.950323199477431,1.05425431432906,0.745589643930924,0.81480450036645
"ZNF852",0.0223066429459958,0.0182995099960664,0.0118893409811223,0.00932753327330727
"PFAS",0.0853001047216686,0.0673653831289128,0.022403930051662,0.0336448064784414
"HYI",0.066218645011916,0.0417040854257307,0.078460092133461,0.0624890722542057
"C17orf62",1.09648044851845,1.05952032506801,0.815390336444188,0.806614837923228
"ZNF552",0.082860977383878,0.070052216535916,0.09035711332498,0.083264465685244
"SMIM10L2A",0.00152306204990937,0.000609409983173286,0.0010700789453883,0
"GAK",0.246489714319009,0.301411792563392,0.195634894488488,0.219606451789766
"ZBTB7A",0.487895123479686,0.683380318732353,0.455826930872512,0.757898032369392
"TUFM",1.7614537613901,1.74960854231129,1.14310397389732,1.16214654581289
"ERICH3",0,0.000930740341449311,0,0.00392046508191878
"RMI1",0.0239494653726557,0.0228011544301509,0.0192447611211385,0.0246322053040471
"CTC1",0.110406408321734,0.134676257129556,0.130134032027916,0.153536100795406
"FBXO34",0.14360550269473,0.188711346914062,0.141093256781047,0.158060872950778
"LINC00324",0.0825229248345055,0.122393980984918,0.172065514634009,0.181437517860182
"SELENOW",1.11327539919627,1.07424525346974,0.96973379380973,1.02805120756536
"EIF3K",3.19651083856273,2.94446186946153,3.1631594213198,2.88587667050822
"MRFAP1L1",0.401498555879016,0.44571724700285,0.371794293810152,0.433990072093423
"SNX18",0.0404674777922683,0.115633581203274,0.0540249772239865,0.119608272756043
"AURKB",0.00254434718587252,0.00115973884271174,0.00183800039248967,0.00129464729545043
"C14orf39",0,0.001043269893999,0,0
"MRFAP1",1.2202932501348,1.13786801489405,1.15199417110343,1.13266903605794
"C3orf38",0.245123525113397,0.300566515642264,0.188574712446933,0.180671230351119
"KLHDC7A",0.00327281485906023,0.00320223001717896,0.00178294645936531,0.000984620392527367
"TMEM107",0.0875969774409315,0.137711701880498,0.144697725915599,0.242968463315086
"Z73417.1",0.0342524125953168,0.0345000644517454,0.0515412986584408,0.0378101408231254
"AP001885.1",0.00224947733987478,0.00218116598868361,0.00228851011995987,0
"RRS1",0.877898219989554,0.794447596668528,0.474821216106578,0.405000702758562
"EXOC3L1",0,0.00126174441530034,0,0
"TRIML2",0.000360151595856982,0,0,0.00119780993452505
"RCC2",0.286734112691194,0.361250727643506,0.142747389099755,0.198139414617969
"IGSF22",0.0174423109089663,0.0221345837488464,0.0255749566971827,0.0290017448431119
"ZFP42",0,0.000798812924766755,0,0
"CCDC89",0,0,0.000664229063477126,0
"TAAR3P",0,0.00115725325538352,0,0.00153169344289925
"C9orf106",0.00141293980044118,0.00197013671457968,0.000535610804523542,0.00120859867109056
"FAM133A",0,0,0.00313759470002275,0.000962519745828542
"DPM3",0.44322867949816,0.60996792669914,0.51295780254642,0.631182939235196
"C12orf42",0.00425262883989892,0.00424689793131495,0.041574851641947,0.0452655595238312
"CYC1",1.20597531160653,1.2591199316991,0.507110264584336,0.764446976895822
"PER1",0.0708780480220105,0.0634361106953965,0.0716660939541901,0.0743217675819703
"HTR1F",0,0,0.000555237311024883,0
"AL590139.1",0.0105029065844558,0.0134022059131767,0.00826302518430247,0.0161244607053672
"TMTC2",0.017458874732832,0.0219462618583242,0.0277478831539487,0.0266034980910841
"HES7",0.00418183586780671,0.00232286374696584,0.00112173645373203,0
"FARSA",0.703682379466739,0.644759552659992,0.349422598105361,0.372309130537187
"SPTY2D1",0.248878133837067,0.369616219052122,0.165999503850203,0.232471924376151
"AC073335.1",0.0243893111896825,0.0243222065428945,0.0275310209015237,0.0243709763755959
"C10orf67",0.000458194462210055,0.0008625878862833,0,0
"SAMD4B",0.288599528225972,0.317469860096185,0.220736015263054,0.293239962695072
"GIMAP7",2.4378471716084,2.41925027597178,3.35259230288585,3.35052142201511
"ALOXE3",0.00106060580490582,0,0,0
"EDC3",0.108853059259618,0.102187636103,0.0602828807060824,0.0640356344046052
"TCAIM",0.0824223490057763,0.0833680751572741,0.0878817863836298,0.0934739944906624
"RPS2P28",0.0757899175236615,0.0576804582655809,0.0809695845061363,0.0641513210346153
"FUCA1",0.0780477367487834,0.0790002799043045,0.0782261646817573,0.081732337645057
"PXT1",0.00114032974083899,0.00129662243804875,0.000497760284938023,0
"GGN",0.00223446095102221,0.00304161658763707,0,0.00270012418201471
"HNRNPCL1",0.00254593694414664,0.000843683283501286,0.00265936491793653,0.00145806279424585
"TMEM125",0.00090383786552008,0.00073129293491045,0.00117831547456859,0.00470973863634457
"ZNF664",0.124033338396483,0.167376346822001,0.0586654868714825,0.0996826223946564
"CALR",2.11084294654642,2.59241760308177,1.44438800969191,1.68975737560064
"LINC00311",0,0.0012232409305494,0.00113357075917325,0.00223132616329302
"MAGED1",0.0687548252646625,0.104010684085847,0.0530256618590458,0.0752608757885689
"AP002360.1",0.0200780490017276,0.0291041143821536,0.032638794667012,0.0592445786466304
"LDLRAD3",0.00297256826303723,0.00261561632245634,0,0
"CDH4",0,0.00148373299973237,0.000473591060292586,0
"AL162457.1",0.00862480883659527,0.00553292283758337,0.0278673541900682,0.0158090316507369
"RAD23A",1.59207786987642,1.71444382233729,1.02387742346947,1.21483095760061
"GADD45GIP1",2.10902835634478,2.2109975094922,1.22682294040521,1.43605881986294
"TMEM151A",0.000389524160184281,0.00106947094436354,0.000526596249434543,0
"PTPN11",0.225305730341317,0.288487861639371,0.0828944861868494,0.144948467037613
"NSUN7",0.00193058144867429,0,0.000446082344211783,0
"WSCD1",0.000485905248672346,0,0,0
"RAB39A",0.00122879523664681,0,0,0
"CLK3",0.511017650914225,0.505400797750387,0.444865299584398,0.474689191104165
"AC008267.1",0.000894215332958528,0.000823182052817964,0,0.00105014335294405
"HLA-DQB1",0.0729869097927466,0.28710419548803,0.0731287189758358,0.203079775937325
"GATA2",0.00956467317985533,0.00966093416117586,0.00390682647051242,0.0123582800274908
"ARID3B",0.219542443171634,0.333416061828039,0.167050280189253,0.222991137797708
"HMGN2P46",0.00326536780847396,0.00483019813443337,0.000506866846923097,0.00378432652567033
"TMEM31",0.000799633499199776,0,0.0011305076962581,0
"PACS2",0.0479917134902421,0.0550605036354565,0.03849231752271,0.040005668332077
"ELMOD2",0.0559319932954433,0.0646200894149043,0.0908443660634942,0.109622736020869
"EGR3",0.199415203757055,0.13279535555295,0.00280957433241832,0.00498658229759423
"CATSPERE",0.00185942354905692,0.00175804406326391,0.00358383752612108,0.00119966603090127
"GPC5",0,0.000723167199492231,0,0
"VWA1",0.000798025657685662,0,0.000562248595397928,0
"LINC00174",0.0253129437328473,0.0224263954591055,0.0340989060569943,0.059389278150415
"GEMIN4",0.130059643858678,0.131135490180758,0.0752201772820978,0.0706791210010699
"OR6W1P",0.000510733371284547,0,0,0
"AC073072.1",0.000298666865559842,0.00230644312479754,0,0
"FJX1",0.00531993088147842,0.0060632718006621,0.000507194784623158,0.00102938655315806
"KLHL28",0.175151930943659,0.192517970707121,0.197708117076888,0.219042746153165
"MKRN3",0.000821551234013923,0.00345425952110162,0.00257504589949982,0.00132546801747325
"ZBTB18",0.0372549976726689,0.0255049018545661,0.0592194784597057,0.0342856780769899
"EEF1A1P27",0.00050006131033118,0.00127037791713085,0,0
"C14orf28",0.0608590393912871,0.095769620620102,0.0797790051974787,0.0746370159337064
"ALOX12B",0.00590484559268695,0.0125966299700407,0.00316799629073089,0.00399978545932835
"EIF3J-AS1",0.246614974415503,0.256954824821818,0.344397343310272,0.348537983262571
"SHARPIN",0.468496511740867,0.539529591051214,0.362305825514374,0.496833495394607
"LBX2",0.00165046487209213,0.00815603591136297,0.00288805152470226,0.00669711534646505
"DNHD1",0.0329140670999633,0.0365611505794061,0.030005851959962,0.0450998092708173
"SLITRK4",0,0,0,0.00147964663977111
"HTR1D",0.000297587659271604,0,0,0
"GCC1",0.153599081294548,0.163086859530967,0.115427622189882,0.100700312372654
"LSMEM2",0.00607742742683265,0.00771426351183767,0.00395829184920748,0.000986257642678242
"NBPF17P",0.0109133119282296,0.00428153699991275,0.0177286964877191,0.017288395174135
"RNF151",0,0,0.000552541419246855,0
"CIITA",0.00584699421111815,0.0113241310112488,0.00909785562861753,0.0239122262570912
"ZFPM1",0.00664942987517815,0.0125016159263277,0.00695501995380309,0.0175843967104195
"ALOX15B",0.00045995544904311,0.00341839943874735,0,0.00128700342648081
"PLD6",0.136901230481745,0.102001145376065,0.084331903235781,0.0530448281250641
"CDC42EP4",0.00308004468195549,0.00729172857278119,0.0029974821043716,0.0081319042451967
"DGKZP1",0.00302934167336068,0,0.00266579512329571,0.00380670091221923
"OR2AP1",0,0.00122197073347691,0.00168290702684098,0
"OR6C4",0.000785916375472407,0,0,0
"ZBTB42",0.0579097442212569,0.0509974291511173,0.0387376048896886,0.0381810056111793
"LACC1",0.0359247119566453,0.0469041959215576,0.0158454068425662,0.0207561774761816
"MAF1",1.40313847147554,1.51604858220449,1.04540738951781,1.07105896553951
"FCER1A",0.00136003391772569,0.00200074913349102,0.0012689113127545,0
"WDR97",0.00654730657456886,0.00409230865462806,0.00410888438105705,0.0110292298141077
"NLRP8",0.00210771605646627,0,0.000504619855812222,0
"PCED1B",0.625649882575838,0.598974464047674,0.989666604400293,0.788042657017571
"FLJ37453",0.133479632880785,0.111858929645163,0.211549518575743,0.172570163669273
"APOBEC3B",0.00233895750637122,0.00924105047956472,0.00110340681216344,0.00410504157236397
"PIPOX",0.00380713839757308,0.00747479762266924,0.00432377288980187,0.00606450519292306
"ATP8B5P",0.0987980544004887,0.107280359737706,0.0965127272839176,0.158912983956616
"PCBP1-AS1",0.305278063723675,0.30588801596237,0.322024681166023,0.358722813214087
"MYADM",0.161870349775202,0.208027411828279,0.14211736074507,0.280682060180524
"MROH1",0.0713968993486753,0.0702388284359028,0.0617305492237338,0.0540353209519942
"SERTAD2",0.0868670017066355,0.0961687473802699,0.0944167203867309,0.0811697785842505
"PIK3CD-AS1",0.00748463872965879,0.0197374635937061,0.00930157023425629,0.011680835255597
"AKAP5",0.0380485141887461,0.0648561363495141,0.0652845458465613,0.0748645469130974
"NKPD1",0.000614028377364846,0.00102138563918068,0.00117801571805878,0.00240329113931499
"GIPC3",0.00412541116354951,0.0114251490792546,0.00432810716501785,0.00391860388762717
"AC104581.1",0.0627249976260337,0.0425380848624295,0.0733807947877903,0.0732952573455076
"CITED4",0.225342624925177,0.142095331661891,0.355025023252557,0.181982253698412
"TIGD5",0.0288500500661762,0.0391575947811165,0.0266066537586908,0.0250803213530981
"PDXDC1",0.323642243129016,0.342665663063638,0.259177005335847,0.260586518192619
"C1orf194",0.000856449343385073,0.00108529279759563,0.00106572603225055,0
"ZNF154",0.0237469726613819,0.0221419801251445,0.01767189825719,0.018276641094853
"R3HDM2",0.219068325651619,0.21351305093269,0.314700564863418,0.307851404941642
"NRXN1",0,0,0.00109430595982617,0
"SEPHS2",0.927571182607111,0.887389929050901,0.648797324941128,0.582175192190245
"GPBAR1",0.00276795555455102,0.00331782080715669,0.000992619008427404,0.00133410780062972
"ZNF784",0.0266885446473548,0.0156623030458662,0.0315830752819399,0.0282971619558316
"C14orf119",0.731182824741362,0.741328483259843,0.481906970355595,0.537547074414793
"CCR8",0,0.00188427969383774,0.000552142967396389,0
"LINC00652",0.00028041086702714,0,0,0
"BBS10",0.0231598951872965,0.0126208378910706,0.0288154729375927,0.0249586917371775
"FIZ1",0.0679500517934372,0.0806443801492129,0.0376179915277101,0.0502619726050669
"PUF60",1.00289004682591,0.980676619893199,0.505152030265213,0.564529226954177
"SSC5D",0.000339726493331699,0.000756769133881655,0.00052747806375499,0
"DCTPP1",1.12620376410616,1.09191263311144,0.357633618104552,0.317696790469426
"ZNF771",0.0873236139129962,0.109845180540038,0.0447264768634396,0.0425057824489132
"PPP1R14BP3",0.0959988436891359,0.0963918547735639,0.0279769259611711,0.0318185793347557
"AC140134.1",0.000363268327985828,0.00122197073347691,0,0
"TSHZ1",0.074959896605111,0.0873466720745297,0.127729969239993,0.153905381133148
"PSTK",0.0500363690675789,0.0496151355356369,0.0429449090801034,0.0575055599030578
"AC010894.1",0.00243406467576364,0,0.00219034230998637,0.00121386718458691
"SOCS4",0.108901352054354,0.109927838324429,0.0540846835412761,0.0534934891048576
"ZADH2",0.108475858910441,0.153077323710771,0.150630586162806,0.162906744590284
"AC093909.1",0.00514126647950988,0.00696235245776417,0.00213110512183049,0.00500793910381584
"AC079741.1",0.000424188053808866,0.00237951310820813,0.000573769481957795,0
"ZNF48",0.176686115531809,0.177833142864352,0.113704825565091,0.159039712489311
"AC087498.1",0.000410858881018234,0,0,0
"C3orf80",0,0.00144859808118814,0.000466710322938306,0
"TMEM150B",0,0,0,0.00134453849967266
"C10orf91",0.012258109564167,0.00916515321420936,0.00934767266311672,0.0100855776352389
"ANKRD18A",0.00959557526185705,0.00704191263049607,0.00327805660377004,0.00743328063894929
"TMEM86B",0.0182599413057595,0.0184639775320101,0.0198842572545989,0.021543350234292
"OR3A1",0.00340678139965741,0.00197345181289839,0.00265312533324767,0.000960677304582862
"SEPT1",0.836515563854538,0.853490368162189,0.7425199464458,0.896009367538254
"TRNAU1AP",0.40944263021526,0.464357270457155,0.307988294949892,0.383933867330358
"EXOC3",0.250570044370787,0.258276178969823,0.141660146055832,0.153744077172704
"TDRD6",0.000413456452727889,0,0.000606883277723408,0
"C12orf40",0.000523578296659607,0,0.00163232317698397,0.00381053909630937
"CSNK1A1L",0.00514842681580982,0.00414584326592334,0.00333554504915251,0
"ACTA2-AS1",0.00249110061565285,0,0.00327423982656128,0.00591247515989743
"LYNX1",0.00132541266073118,0.00259977010072103,0.000560602870984229,0
"RPS12P23",0.590386169189387,0.433184697270081,0.780697183416512,0.561433136576958
"MED14",0.0576077538184005,0.0626754176969253,0.0495888228861795,0.0858693756461826
"FAHD1",0.191247111534029,0.179612376680092,0.118604622880686,0.121009175856635
"HMGB1P14",0,0,0.00102080974193864,0.00136985866201429
"TDRP",0,0,0.000582822577169486,0.001357921984142
"RCC1",0.351595406630354,0.307392529448692,0.155336052719714,0.142543000954624
"MYLPF",0.0411813641619384,0.0923719422641384,0.0182741860840935,0.0294170080136142
"F2",0.000765886302338661,0.00129752068071497,0.000467559143651074,0
"FO393411.1",0.825715284545141,0.704364284555013,0.944620057119721,0.773956233647635
"TPT1P10",0.0097309989687352,0.00595276827046328,0.010034724290021,0.00498642753944819
"PRKRA",0.755268982578618,0.717679513835229,0.383786144869971,0.386107041481662
"HERC2P3",0.000778944244962839,0.00102754971008986,0.00589310698749021,0.00280423954544563
"NACAP2",0.00172306928344132,0.0024596753971981,0.00619879504649801,0.00861133797198773
"ZNRF2",0.0215297692780961,0.0517822448701191,0.0235438003876093,0.0621083658494399
"RRH",0.000323886865439178,0.000714025127892189,0,0
"SLC9A4",0.000562356394668515,0,0,0.00132616087879648
"ZNF816",0.0433167936592875,0.0426933349897155,0.0479810946288681,0.0444424698579489
"FGD6",0.00290676897490469,0.0042198391631943,0.0059677585526113,0
"ADGRD2",0.00112317396275721,0.0025878278381679,0.00390373620520379,0.00124064325694594
"LINC01869",0.00398451404149775,0.000987512973398361,0.00327718604561241,0.00235861910805078
"AL049610.1",0,0,0,0.0013748518880791
"OAZ2",0.600472597982225,0.634886936764733,0.383290976234955,0.406987948470463
"PNPLA1",0.00082981492445571,0,0.00058907199060921,0
"CCDC43",0.236872277194203,0.214745418001587,0.124397151363332,0.144617269584449
"KCTD4",0.000466228471540384,0,0,0
"MEIOC",0.00321069024750931,0.00316475581158774,0.00588351959159347,0.00105087708862468
"FZD2",0,0.00214518397455133,0,0
"TIGD2",0.013174024287416,0.0157561627544744,0.0117865813908167,0.00876675848289044
"HCLS1",1.31351753003413,1.45215911210945,1.03508976441395,1.23110562556115
"MTURN",0.0367192239910295,0.0371456568895409,0.0402604112713214,0.0210959705609136
"ZNF609",0.18603111577952,0.173381224324845,0.107292723786207,0.107946297101913
"PAK2",0.854253923872698,0.847703236981931,0.646853581300305,0.639295542317522
"CCDC66",0.446714249482309,0.478904211757693,0.528471673672794,0.48214371006832
"EMC3-AS1",0.346359777638583,0.31189255141355,0.259765138741923,0.201122956450726
"ATP5EP2",1.50441446521099,1.66202524269801,1.3317204925894,1.45602785726229
"MCFD2",0.299140973420716,0.293953598683713,0.199955247299254,0.211368466479581
"OR10AA1P",0.00053730168776883,0,0,0
"LINC00304",0.000592246939672538,0,0.000632453201325267,0.00237707711212869
"HARBI1",0.0273536938833494,0.0227199120719707,0.0249440338853855,0.0290745608266777
"C11orf71",0.0701397653707714,0.0706793332715822,0.101152506463543,0.0994681783102996
"GAS1",0.00440783546386407,0.00809186792962786,0.00558369648281206,0.00360562693030382
"ARHGAP45",0.812306180497272,0.783635151158643,0.883038503602478,1.06573326918131
"ZNF571",0.0318287502065847,0.0344642434214796,0.0404127967957148,0.0467405407517045
"GLIPR1L2",0.00377276029656102,0.00703015768407481,0.0191910135962153,0.00900800076091776
"MIGA1",0.124547320870688,0.162441754555354,0.149822460312245,0.204145437845432
"KCNE1",0.00361343640825452,0.00620937173351372,0.00279388793151835,0.00134746989206123
"PRR26",0,0,0.000556992048928479,0
"NRIP1",0.030364757898843,0.0361582701324926,0.0334755171254772,0.0412646346804112
"C9orf139",0.00646804581658815,0.0287222338276202,0.00309625892985002,0.0124993107618381
"TSPYL5",0.00562696549445229,0.00624846287409226,0.00609078959492107,0.00481214410433017
"FUT7",0.120764623345263,0.1638270473266,0.0446120832539812,0.0417315140622588
"HIST1H2AC",0.0232955497550286,0.0218131932280386,0.0488645708646588,0.0426579440263629
"AC068775.1",0.00514889954230287,0.00350785032277338,0.00210239167006261,0.00281025435734269
"SRP9P1",0.00048304923962861,0.00231165423548565,0.000566766068742082,0.00381093036131624
"SKIDA1",0.000763099234495315,0,0.000530604218278403,0.00639133873947161
"HIST1H2BC",0.00766394535393256,0.00858349560887927,0.00337537689809313,0.00138723417837777
"MB21D2",0.100771744505265,0.0222025805758609,0.0748084581677244,0.023171854820266
"SSTR2",0.0239157419365452,0.0272388099419049,0.0414670144618475,0.0262047675512546
"ZNF594",0.0253519427007661,0.0230443067472109,0.028159350717553,0.0388565788108823
"PCGF5",0.635732137439829,0.619232325195061,0.502655679217928,0.503018558457773
