"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell","unassigned.activated.T.cell","unassigned.resting.T.cell"
"AKAP9",0.587588889722018,0.575895137612725,0.650353153881163,0.656534818981005,0.341438993429526,0.173590513792905
"GNG11",0.00259285857307944,0.00701676301105962,0.00288270594115589,0.0133972730695831,0,0
"SEM1",1.32837206643249,1.36761630925917,0.925651806035716,1.01863072881047,0.593325688288762,0.596012852408669
"HIP1",0.00943498044287056,0.0485163723487731,0.0148690078551124,0.0922686541302604,0,0
"PTPN12",0.0679443103101285,0.109484179319552,0.0658985273363741,0.172283399475287,0.0559993340418889,0
"POR",0.16192136920353,0.114065932920233,0.12549569874038,0.158143544937513,0.0559993340418889,0
"FGL2",0.014761703225389,0.0539787156241281,0.0187987165742603,0.0338813752121066,0.0989456146191328,0
"STYXL1",0.0544730010966468,0.0706298635546298,0.0578496768826344,0.0665818892650723,0,0.0870568643916737
"STEAP4",0.00658884142034284,0.00805238033339749,0.00299836493827201,0,0,0
"GNAI1",0.00697044634943157,0,0.0105372969957385,0,0,0
"PMS2P3",0.0793110422005308,0.0679881890273376,0.0347417191060497,0.0550806291355109,0.0522479216257731,0.0948652787642045
"PEX1",0.0440791683479648,0.0514243716968245,0.0533550653935113,0.0609941988998318,0,0.170307500795885
"MTERF1",0.0977859626925846,0.105907815355491,0.090851625194051,0.0832915726655759,0.176189199472085,0.0927379889921709
"SGCE",0.00121389602153932,0.0232304228363693,0.00284247161753684,0.026072699386881,0,0
"RBM48",0.0837487520864118,0.0769266249926083,0.110919745136374,0.175179806703366,0.204040585420071,0.16316588900306
"CASD1",0.0666204160530662,0.0766351806874178,0.0603184275358823,0.0696665124123141,0,0
"ZNF780B",0.0936976071114439,0.0928702336504943,0.0746231359034763,0.0916056695191756,0.130921767308162,0.084947255524722
"LRFN1",0.0535268778795235,0.0316017657422354,0.052639886241705,0.0422943897128846,0,0
"ZFP36",1.11507375091374,0.854652059321501,1.13895363854158,0.981431787206519,1.12589056063921,0.470546565272591
"SRD5A3",0.0709556967533251,0.0840230953552541,0.0338975978626527,0.0787376303110063,0,0
"SPINK2",0.0338822427061399,0.0214818468923599,0.0867252548447636,0.0743702713747202,0,0.0963762131604281
"RASL11B",0,0.00243803228138597,0,0,0,0
"PAICS",0.746640792072512,0.484675446079062,0.281672765472372,0.0645083391888542,0.288026977808048,0
"KDR",0.00138601733533487,0,0,0,0,0
"PPAT",0.129878395406733,0.105242993726638,0.0492751956461381,0.0396969964045175,0,0
"TUBGCP6",0.0761986774685959,0.11886940555593,0.0681337651078237,0.0671856338192958,0.0492283258682642,0
"ADM2",0.0483306224793972,0.0257719536216892,0.0202903181354082,0.0152840466232774,0,0
"DGCR6L",0.681036807796599,0.682377346604262,0.578670409489481,0.564834204371672,0.499673589681968,0.436648211695931
"DGCR8",0.0650557961805754,0.0860867587375334,0.0535921663851351,0.0759224838351611,0.0960004665912726,0.0963762131604281
"ASPHD2",0.114749804658321,0.097859446139392,0.0271672110246989,0.041634876535546,0.0442635493400769,0.0919590971686623
"VPREB3",0,0,0.00140651116394395,0,0,0
"SDF2L1",0.974216833656962,1.11433453385735,0.434309148767325,0.505751672590741,0.476374635329613,0.418269574642181
"GAL3ST1",0.00377829885501885,0,0,0,0,0
"YWHAH",0.89029037565721,0.961539757879157,0.601950104911611,0.955354892837335,0.3155600413298,0.42832213640213
"RFPL2",0.00205900213648712,0,0,0,0,0
"GNAZ",0.00382306540446803,0,0.00315651092901133,0.0123562389279004,0,0
"MGAT3",0.00162891717161424,0.00589897143469461,0.00281950019342898,0,0,0
"ADORA2A",0,0.00387357461849422,0.00146643746781254,0,0,0
"ATF4",1.56560424446439,1.18846033287868,0.896202051908927,0.76922697191653,0.77564075971261,0.591168203137138
"A4GALT",0.00115226267049634,0,0.0011037087936976,0.00542984956539936,0,0
"CDC42EP1",0,0.00256406735912942,0,0,0,0
"APOL3",0.554012418700353,0.676085575822857,0.47582266676146,0.425836667362948,0.357126990954081,0.163719572804191
"TPST2",0.190631069275776,0.507642780287565,0.193089982815744,0.416838372568166,0.101133474936852,0.0861921364610845
"BAIAP2L2",0.00112214439813738,0,0.00505443690464356,0.00456051174898325,0,0
"MPST",0.150366115340912,0.396017719416306,0.120212213624406,0.302001481026596,0.137895960074205,0
"TST",0.00934467069330242,0.0214226863053892,0.00926467133244424,0.0271018605794966,0,0
"IGLL1",0.00258464759762496,0,0.00480093193307724,0.00416512341232774,0,0
"APOL2",1.00618013697812,1.18899619515293,0.295166790564608,0.476728861672538,0.599205732345581,0.412839353084564
"RAC2",1.98355206108399,1.91978732830216,1.54483958879402,1.55328403526211,1.23526052328256,1.07543951814825
"LIF",0.0911523193944489,0.06364067361383,0,0,0,0
"C22orf23",0,0.00423168726305444,0,0,0,0
"APOBEC3A",0,0.00302906502458386,0.00416251247204876,0.0049885394410317,0,0
"APOBEC3F",0.0560399006498686,0.0874359279902998,0.0380042995770631,0.0682474974519718,0.0541857572702261,0
"RIBC2",0,0,0.00153792585796311,0,0,0
"KRT17",0.0130718707274474,0.00855386141931716,0.00928555223653419,0.00946217886409404,0,0
"TBC1D27",0,0,0.0014146666216227,0,0,0
"EMC4",0.550391706744336,0.584195858425792,0.359434610032169,0.51311851850948,0.246019803560697,0.279054565863176
"SPECC1",0.0126222120459957,0.018342824294667,0.00759635459653139,0.0470616639771076,0,0
"DOCK4",0.00131913276018502,0.00906837101781663,0.00144912787755612,0,0,0
"POT1",0.0424295865778069,0.0720043599797627,0.071212292773881,0.0630258095190392,0,0
"ATP6V1F",1.36684259654142,1.38533189601468,1.02519795912581,1.26261666250525,0.877041627199222,0.889506540515206
"LSM8",1.0927014316995,1.11135702307319,0.967271180083174,0.950034252605083,0.741029131106841,0.658990637822585
"CDHR3",0.00660322654901336,0.0156217563805339,0.01907103136677,0.0278938657748773,0.0435023002135448,0
"PRKRIP1",0.205421744464252,0.197980579320906,0.145180730097158,0.136894283827788,0,0
"VGF",0.00250854929495106,0,0.00157689266517514,0,0,0
"PODXL",0.00171443162367351,0,0.00130598525003781,0,0,0
"STRIP2",0.00939827706272429,0.0124429819023059,0,0.00439430082806889,0,0
"IFT22",0.0317268890049346,0.017896586406884,0.0457750190714581,0.0812496827996295,0,0.0790401588786732
"MKLN1",0.166556297133434,0.204679882231896,0.161100240951626,0.221622161983703,0.0507715481978196,0.160983784632249
"DNAJB9",0.309896024170044,0.423749907060289,0.360932023851651,0.333458534679057,0.244995936369285,0.252707779407501
"LRRC4",0,0,0.00144408474889645,0,0,0
"CALU",0.169013945446236,0.186336550369427,0.127352082312081,0.101190306977456,0.0549413179739928,0.259192076596347
"CCDC136",0.0118729214597617,0.0317279764968266,0.021256530078893,0.043813701594098,0.0455440802451892,0.0790401588786732
"SMO",0,0.00357936378708459,0,0,0,0
"IRF5",0.0126465768588749,0.0116116298896798,0.00631504339827443,0.00492892354171469,0,0
"LRRC17",0.00133040823075215,0,0.00151742957152779,0.00472223240396251,0,0
"KLHDC10",0.0737374340671513,0.0681347780401801,0.0716205225299299,0.118265275185153,0.0471773789479182,0
"NDUFA5",0.940820180085548,1.00246755060141,0.764626132211275,0.786085087616251,0.523607581089705,0.527452485127883
"OPN1SW",0.00110553902628711,0,0,0,0,0
"MRPS12",0.903025889759499,1.02673524944662,0.414033831565529,0.461464106518289,0.157561326638246,0.168068772012537
"MYO1B",0.0572230956246006,0.029518401968492,0.00270976004053335,0,0,0
"MTX2",0.256382027577533,0.133970692129576,0.121799168145176,0.119166724874366,0.0987090819921249,0.163557648658752
"PDE11A",0.00194523637181146,0.00343315634640408,0.00151896096458993,0,0,0
"CHN1",0.00696373310478678,0.00557449680906105,0.0148744750033452,0.00483767882637356,0,0
"EIF2S2P4",0.098968373330345,0.105957583121147,0.0404422920152684,0.0186626792694471,0.0449872078039707,0
"OSGEPL1",0.0323455224860225,0.0331144629948633,0.0584084895737783,0.0363766993054692,0.108967952239208,0.159729193557392
"ORMDL1",0.833274912633655,0.889765209081222,0.718226984532787,0.794708500441557,0.41303490064083,0.870180395516482
"HAT1",0.414388328778729,0.493269513680267,0.330891889864542,0.349846864190901,0.10528992383908,0.374260550195521
"HERC2",0.121889130325378,0.0918318372535911,0.124953583483681,0.0838922536151009,0.103767196337382,0.159860936078158
"SNRPN",1.07871731749333,0.912052616781118,1.178680319991,1.07249553307243,0.491523611239898,0.884718651121313
"PSMG2",0.918606101774339,0.816611021340982,0.711225173301173,0.721948723763413,0.36900999607184,0.729050284082239
"TWSG1",0.0559361947742901,0.062426088960035,0.0307155247013496,0.0504627784586841,0,0.0911584767428311
"ARHGAP22",0.00116562404105508,0.00368579425053745,0.00152011323302628,0.00423920080528496,0,0
"WDFY4",0.00132814616645199,0,0.00154007247025638,0,0,0
"EIF2AK4",0.0791928099783889,0.0995373974297152,0.0841062588664246,0.0738676139286586,0.041460211460407,0.0731388222087513
"MYO5C",0.00393909332892586,0.00373846247680205,0,0.0103446877521017,0,0
"CGNL1",0,0,0.00148959671125298,0,0,0
"TMOD2",0.0396948761113128,0.0632991806136806,0.0460571412444379,0.0522573012002507,0.051902697636531,0
"TTBK2",0.100440899944802,0.0814250314530189,0.101791429583034,0.0843669612955603,0.0392194252747756,0
"ELL3",0.000995234007065803,0,0,0,0,0
"CCDC32",0.246774698478201,0.31021405930934,0.175699154676776,0.215951244283167,0.0419693635060237,0.242692530155182
"INO80",0.106722741304611,0.13474192885656,0.0887658166103676,0.110527319641587,0.0466806154984694,0.0887662063945423
"ICE2",0.208541905970682,0.20313740237571,0.17587918362683,0.192320751107257,0.126816202432681,0.0722828019749035
"ALDH1A2",0,0,0,0,0.0545052259396284,0
"MINDY2",0.0981856730636426,0.115592991883209,0.157877274303242,0.202161234506169,0.0898076295852661,0.262323477051475
"IVD",0.121869651088249,0.167716824790717,0.102402101325735,0.148735625995612,0.165397038826576,0
"KNSTRN",0.053145389152041,0.05412006147694,0.0211273973158201,0.0477372918810163,0.0530306070278852,0.0819930271668868
"DUT",0.830686012649231,0.720431526288566,0.788249183662391,0.808489692285194,0.408202489217122,0.830609083175659
"CHAC1",0.0591356774354201,0.0434091042499153,0.00787588722894928,0.00405993550460531,0,0
"CLN6",0.083029097874832,0.0757674948101269,0.034164267617303,0.0290393468015683,0,0
"ARPP19",0.544812253775194,0.738889927510672,0.313504219900257,0.521595040315427,0.345794977285923,0.438101828098297
"VPS13C",0.326702550166981,0.542251580255756,0.265841948125127,0.596974209969088,0.245033004345038,0.0881462476470254
"CALML4",0.003820225196597,0.00732563799357184,0.00134993845982313,0,0,0
"THAP10",0,0,0.00154182485209454,0.00486313067607998,0,0
"LOXL1",0.00560450424993329,0.00404125893794632,0.00622028738299882,0.00940295302349588,0,0
"ACKR4",0.00518312480958596,0,0.00385179359087862,0.00427900041852679,0,0
"ANAPC13",0.345349911837564,0.189892885124133,0.324801337365086,0.312007809573819,0.151122154333653,0.356978692791679
"MBD4",0.355012225780098,0.333350863799885,0.347321141753833,0.32702522129746,0.141103368539077,0.093505089933222
"COPB1",0.421171776094005,0.43097336719935,0.314768072457033,0.379133165845219,0.196972040029672,0.339201607487418
"PSMA1",1.74143815537095,1.65674471342986,1.02154412795655,0.985196775827349,0.754548794183976,0.696816634048115
"SUMF2",0.496291445072145,0.482726646417194,0.629123325626777,0.502210638093652,0.519807519056858,0.665998708118092
"PALLD",0.00487431947068782,0.01106710976868,0.0103396052114193,0.0189312644626783,0,0
"SPCS3",0.600204453260172,0.630648437811404,0.355344038068799,0.426967720067279,0.281792879104614,0.0861921364610845
"MYOD1",0,0.00305622195070719,0,0,0,0
"SERGEF",0.2085408199583,0.184678635971118,0.215867954278658,0.217684230449037,0.0490694779616136,0.265164272351698
"KCNC1",0.0356836299873325,0.0372333485637136,0.0610633120369901,0.06574063241852,0,0
"TPH1",0.0112825260192908,0,0.00538931761265435,0.0227881028785469,0,0
"CSRP3",0.00130365092514704,0,0,0.00557309974054372,0,0
"DCTD",0.290685567752714,0.261087061895336,0.163837259725284,0.219426382846714,0.135017144374358,0.272261093963276
"SOX15",0.00143243333650772,0.0038962901983046,0,0,0,0
"PIMREG",0.00260533912209544,0,0.00126230130430128,0,0,0
"RPAIN",0.579487068537573,0.504782457228762,0.463055861223362,0.536876115739716,0.25244434368916,0.245365430008281
"USP6",0.00920095938322398,0.0261825762296978,0.0122364409264601,0.0177310762938505,0.0435737799375485,0
"PLD2",0.0277067703106521,0.0330984615485727,0.0232368182121889,0.0428342342376709,0,0
"AIPL1",0.00124773952452049,0.00822188467523593,0,0.00399764990954666,0,0
"CD68",0.00374035449518793,0.0326911988242996,0.00440642904485281,0.028390491971318,0,0
"TXNDC17",0.765051296342598,0.916884651501632,0.333233355102573,0.436254862672794,0.353104759485294,0.27264587987553
"ATP1B2",0.00132295442763738,0,0.00320991014134953,0,0,0
"FXR2",0.107680790129308,0.151772078074651,0.0541425086145228,0.0797038809853311,0,0.0799438845027577
"KIF1C",0.160716635540193,0.135819976235051,0.0635231077855913,0.080123658209854,0.110949711921888,0
"MPDU1",0.242734059649656,0.227296752397023,0.0855025344049186,0.107689701104016,0.0507069917825552,0.0744447274641557
"PHF20L1",0.813568788716733,0.579591629712589,0.33035475108071,0.295823224583028,0.660145132969587,0.17892820184881
"LRRC6",0.0127437476592394,0.00772900356001808,0.00763471748747549,0.00414968395825499,0,0
"CCNT1",0.104756567160225,0.130872710050753,0.106501329563126,0.15744115699152,0.0458996234795986,0.08349609375
"PUS7L",0.278927179828471,0.271314691908249,0.23378752489559,0.190389605634701,0.152190948143984,0.168339371681213
"KRI1",0.231842921121053,0.166787908617587,0.13822374166405,0.184844587752538,0.0392194252747756,0.0766553391109813
"ILF3",0.658175226684375,0.606813353959523,0.366684290810291,0.490943008031904,0.494200495573191,0.322163218801672
"SLC44A2",0.337941432600743,0.303062580069717,0.300594052964203,0.35531376222646,0.150713978669582,0.183405876159668
"AP1M2",0,0,0.0011037087936976,0,0,0
"CDKN2D",0.411026847424582,0.298828154706289,0.421612307409507,0.444831743003419,0.09815208422832,0.432251350446181
"MTUS1",0.0100481783240902,0.0119409886389875,0.0205653694070014,0.00748221681725164,0.0442067384719849,0
"KLK14",0.0031229521591376,0,0,0,0,0
"SIGLEC9",0.00217727703908753,0.00870644393207948,0.00135410555601648,0.00447598244092479,0,0
"KLK10",0.00225992273415476,0,0,0,0,0
"NGDN",0.406657847968588,0.323835612879916,0.368539880428052,0.382468169372274,0.281489946903327,0.258650026538155
"RIPK3",0.0491873752989672,0.0693680356575774,0.0331458915478897,0.0496925967080252,0.0419693635060237,0
"ADCY4",0.00137123605180465,0.00851457229106178,0.00170825253454098,0.00430146537212111,0,0
"RAB2B",0.117898899982775,0.111587179974762,0.0787019742290478,0.0883166262822122,0.159693497877855,0.150203049182892
"BCL2L2",0.00122403258269054,0.00771645546983827,0.00300595102238349,0.0136317990581441,0,0
"AJUBA",0.0090754519093261,0,0.00152800851128088,0,0,0
"DTD2",0.0704767724061232,0.0419812415007234,0.0507923395801657,0.0366034694339918,0,0
"PARP2",0.0514291337742345,0.0640067639335526,0.0605057510169777,0.0531527140125725,0,0
"HEATR5A",0.0181922339705596,0.0444140951564309,0.025719723238795,0.00447167461703283,0,0
"SNX6",0.565694374898743,0.498000643819282,0.3991586156371,0.392245451115673,0.212988058725993,0.245611895214428
"EAPP",0.680326915952173,0.534300697093107,0.743328431881155,0.864976772166187,0.672271483983749,0.791254189881411
"EGLN3",0.0283723857147865,0.0323149118208347,0.0299798622562339,0.0212911081610259,0.0498309991298578,0
"MIS18BP1",0.102528902163828,0.133656380383976,0.12382071420689,0.159843897375261,0.149943143893511,0.0950233286077326
"NRL",0.0145941424188396,0.00714237400591694,0.0116001493802998,0.0127267511735051,0,0
"RNASE1",0,0,0.0011037087936976,0,0,0
"NEDD8",2.06962063324943,2.1386815082886,1.54054158601182,1.91577053632795,1.19559996861678,1.76662873138081
"DAD1",1.73331795838722,1.62673127382321,1.35032765570604,1.42105799254423,1.00957144223727,0.916033750230616
"TEP1",0.0446968683969225,0.0688756895116525,0.0178886022935359,0.07076868418581,0,0
"EPB41L4A",0.0028353356150183,0.0219379841449053,0.00450855659920925,0.0143718837951281,0.0504457858892587,0
"CDO1",0.00123066170768448,0,0.00168903580692208,0,0,0
"REEP5",0.732817769718972,0.792530255210131,0.395556670773278,0.783215170617429,0.345514208842547,0.23708438873291
"ITFG1",0.207003435565321,0.219664559072378,0.162754873813229,0.144625417342097,0.139542127266908,0.171104019338434
"QRICH2",0.0100270893080119,0.00612632672589524,0.00284182597537668,0.00443110377151774,0,0
"FOXJ1",0.00264382152305301,0,0.00137255833008462,0,0,0
"SEC14L1",0.145000405535012,0.159881328281603,0.0709858813220334,0.0600477630307215,0.0444240692334297,0.0883686867627231
"RHBDF2",0.107635861928815,0.240075350063828,0.0917768126628438,0.272615087994878,0.1042988269757,0.167846332896839
"AANAT",0,0.0039582421520983,0.00147947855211223,0,0,0
"ARHGEF6",0.162563360926147,0.157752547433118,0.168600418845478,0.127942736844839,0.0427898779893533,0.254531508142298
"MAP7D3",0.245968971865436,0.231731724150071,0.126260837729018,0.198709218694557,0.113406059069511,0.191932732408697
"ASH2L",0.116199592948199,0.0698981154489978,0.120559158608298,0.0901079630999832,0.141518770120083,0.260739239779386
"TTI2",0.103900121888209,0.129597056437,0.0938387101975806,0.070725228919746,0.0525580858572935,0.0728375369852239
"CHRNA10",0.00141061378757048,0.0026600104781662,0.00140244568878431,0.00968154646595072,0,0.0762330998073925
"CDKN1C",0.0105411595805531,0.0234287940085767,0.00827248444005774,0.00492892354171469,0,0
"SGO1",0.0209616903405119,0.019421230197337,0.00566574383162269,0.0141972375952679,0,0
"RPS4Y1",3.61612742091352,3.11994002764258,3.92980197799591,3.27712766902047,3.46815615433913,3.33738847754218
"CDH15",0,0.00366273525578123,0.00156802564899003,0,0,0
"KLF16",0.0713577511599888,0.0482455052827534,0.0321174035518107,0.0217914661265308,0,0
"TMEM8A",0.105368424760469,0.0946206124589471,0.0972928116688118,0.10421558166883,0.0959343757384863,0.0887662063945423
"DOHH",0.191576833050873,0.228913497463845,0.0989337772408258,0.0998907118850613,0.0973683045460628,0.0819930271668868
"MAU2",0.0580011901733252,0.0711072618031732,0.0922492367005422,0.0871700991754946,0.14231895789122,0
"SHC2",0.00135890244960212,0,0.00148052592482459,0,0,0
"PLPPR3",0.00103313358583401,0.00369516786520002,0,0.00478442233541737,0,0
"ABHD17A",0.32422470392396,0.352052114703858,0.266398895721706,0.55736378231404,0.104992236846533,0.0950233286077326
"SYT5",0.00116066040876249,0,0.00150057981116718,0,0,0
"CBFA2T3",0.0105320413350391,0.00323519875744616,0.00451645980010162,0,0,0.0883686867627231
"GAMT",0.293602765680648,0.198885924577969,0.221813708847479,0.165274785616383,0.0931783700600649,0.249401872808283
"PUDP",0.0572076066284119,0.0403721586077861,0.0447458764542295,0.0564912683475092,0,0
"ERMARD",0.0229295269221748,0.022467316669501,0.0300423324662708,0.029515494471011,0,0
"PHF10",0.166431826976093,0.161555101740885,0.16326013253651,0.128784792171502,0.153212443376199,0.0861921364610845
"PRRG3",0.00240497365683425,0.00311767197065015,0,0,0.052335751362336,0
"GALNT8",0.00134299438287126,0.00580000237158623,0.00324912983915898,0.00448943783777841,0,0
"CRACR2A",0.0342642949684458,0.0374097949580142,0.0244523810241726,0.0581999269331464,0.0545052259396284,0
"STARD8",0.00112612580699256,0,0.00158775703115806,0,0,0
"SAT1",1.6893319333607,1.66910247336653,0.979572607238154,0.904742736697937,1.75920393528082,1.08153793486682
"GNL3L",0.0852315908534364,0.0680280200392808,0.0556141954108472,0.0341789651361311,0.0574174783168695,0
"SH3BP4",0.00150057254526966,0,0,0,0,0
"MOSPD2",0.0638852860386199,0.0589093170924038,0.0615915040500828,0.0553572710996829,0,0.0949513478712602
"DOCK6",0,0.0226324562355476,0.00158790777254591,0,0,0
"ECSIT",0.288369235726992,0.238489894938648,0.205123252661607,0.163136410861282,0.0497473264351869,0.225365508686412
"LDLR",0.312850282676324,0.323205813173321,0.158977442417305,0.12323982138071,0.245746872363946,0.156009798700159
"ELOF1",0.657690198410975,0.724477324398709,0.502547207795575,0.584329028455367,0.265015024405259,0.181956843896346
"PRKCSH",0.503618888345106,0.405297220713598,0.596391346795822,0.476584632352272,0.594788853938763,0.353353229436007
"CDC16",0.18736923156283,0.158846477176654,0.130136598989295,0.166905907814547,0.0392194252747756,0
"THEM6",0.138234670323566,0.0865319789288251,0.124075703352597,0.0672031571406015,0,0
"NECTIN2",0.0109107484806047,0.0169032114276825,0.00256667023060012,0.00880290765940032,0,0
"APOE",0.0218043757955408,0.00728266195631181,0.0100477477011556,0.00944433508452421,0,0
"TOMM40",0.72396162871986,0.672417136703475,0.250270429204722,0.185802194642724,0.420398522645999,0
"APOC1",0.0421071733338001,0.0714828614645691,0.0126049818589088,0.0144424601371244,0,0
"GADD45G",0.0720924492783674,0.0245292350633828,0.00339847715966829,0,0.042174831414834,0
"DPP6",0,0,0.00140408630861241,0,0,0
"XPO7",0.0977713763355779,0.121557221120718,0.0975810766325728,0.136459098247267,0.0883467625348996,0
"FAM98C",0.194154994937483,0.135907780855222,0.194681038727631,0.161970792497907,0.102673191290635,0
"SAFB2",0.282667661171509,0.350923013738352,0.369650234519036,0.351701423692407,0.287835876146952,0.349275675686923
"RPL36",6.1448592265988,5.80662269110838,6.12285796424484,5.83507176274839,6.14157104492188,6.12983311306347
"ATP8B3",0.00881399523987501,0.013464631122626,0.0106386486597699,0.00724893060530195,0,0
"NCAN",0,0,0.00170865394818767,0,0,0
"KIF1A",0.0016421211878204,0,0,0,0,0
"GTPBP3",0.175933901624867,0.12111001342503,0.128774116669918,0.0912034878819626,0.0543487805586595,0
"BST2",1.61588052782862,1.97922629521305,0.692240911085731,0.794593109107166,1.12146117748358,0.616678259589455
"SLC27A1",0.0481115011009733,0.0253878328649109,0.0511558805887394,0.0756551712936496,0,0.0952115925875577
"NSUN5",0.263099484411201,0.184448566395793,0.241511439241875,0.250907793104278,0.0880589454601973,0.0790401588786732
"USHBP1",0.00136997282481165,0,0.00298721535732961,0.0042609043002869,0,0
"COLGALT1",0.130030795579726,0.104959759625149,0.0647456253002743,0.0525957803548493,0,0.0949513478712602
"DDA1",0.435394319955186,0.479160051980925,0.252769154999496,0.198722257969542,0.299786271193089,0.186239551414143
"MRPL34",0.923301749578895,0.961263255581308,0.823120987410032,0.790328858950123,0.439723999072344,0.77514523267746
"PGLS",0.826129624783444,0.735145332221698,0.638582222642337,0.676971330701935,0.280899594991635,0.0919590971686623
"LSM7",1.82023483245049,1.68030580465315,1.23256833224789,1.22261514634079,1.09588124813178,1.24947622689334
"TULP4",0.171466055229563,0.131082318651177,0.12422504338428,0.16992315594454,0,0.255849063396454
"SNX9",0.402954713220256,0.203765252222948,0.235842262584127,0.115133628193636,0.0392194252747756,0.263926831158725
"RTN4IP1",0.0146987434382624,0.00851456153533641,0.00772502076905757,0.0097762341825118,0,0.0979651971296831
"QRSL1",0.11954090453932,0.133829834125736,0.0889169905742397,0.0949467481293293,0,0.0948652787642045
"C6orf203",0.177208770643868,0.115859894183986,0.112387590298465,0.145798955941052,0,0.169195391915061
"RSPH3",0.0195499625643301,0.0362043772553015,0.0146915577764684,0.0526569099900145,0,0
"MAS1",0.00260446574814949,0.00280382656257211,0.0017076512591523,0.00440969911421308,0,0
"MLLT1",0.0693984136707457,0.101597484789397,0.0486148138937825,0.0389508756791583,0.0549413179739928,0.0834790901704268
"AFDN",0.0285768429661064,0.0474876243497068,0.0044527428837862,0.0528613691744597,0,0
"ACTN4",0.262829633393095,0.706333530448561,0.163952693613853,0.614394416275972,0.476366791969691,0.0899926369840449
"STK33",0.00129408257743765,0.00784569805854117,0,0,0,0
"NDUFA10",0.470821765216771,0.341416823236566,0.427867386897792,0.397372277775166,0.100344465329097,0.173578966747631
"EPO",0,0.00383068718792416,0,0,0,0
"ARPC1B",1.36890015384413,1.66461504978217,0.957179189731867,1.14638043753109,0.893772006034851,0.853515251116319
"ZSWIM6",0.0397396345447912,0.0434581787834618,0.0357713312716097,0.0444968134720133,0.05370910351093,0.0731388222087513
"FCHO1",0.106819793038909,0.116117613912269,0.0971454582121397,0.112149655892982,0.0440229972203573,0
"UNC13A",0.00244358390820327,0.00736148861886095,0.00440568135911826,0,0,0
"MAP1S",0.134513442498185,0.138573838611935,0.0992122991559354,0.093360219682966,0.0971753566693037,0
"KLHDC7B",0.191935432019308,0.145167001207968,0.0793595840089026,0.0664576995446815,0.14119441081316,0.0799438845027577
"PXDN",0.00132630546426219,0.0031656998696824,0,0,0,0
"SSBP4",0.614167962735015,0.659828470549701,0.343373124135718,0.449987819920415,0.202240821642753,0.241445476358587
"GDF15",0.00202445722266011,0.0149377985236212,0.00139208034334533,0,0,0
"PGPEP1",0.110747725284715,0.12100891831354,0.213391101196587,0.201807123385601,0.0874039637736785,0.0960565697063099
"KIAA1683",0.00954514863637146,0.00699638142365518,0.0086810811726879,0.0265856384490588,0,0
"LSM4",1.18818955403306,1.14387566600271,0.757750147256272,0.684936025275947,0.441193660100301,0.768185778097673
"JUND",0.608094454432279,0.780000522492652,0.465564822749221,0.505203369685582,0.344462743172279,0.700074277140877
"TRPM4",0.00356706343128722,0,0.00147119421952585,0,0,0
"ZNF557",0.145516506996353,0.108466447744154,0.103224915427131,0.144934369910578,0,0.238625428893349
"CRB3",0.0476324323372312,0.00637996107115781,0.0236261914565492,0.0162443249862387,0,0
"OLFM1",0.00129633394775268,0,0,0,0,0
"CAMSAP1",0.0652296079078769,0.0559398072874764,0.052113025548662,0.0309038905623537,0.140654945984865,0.0999638167294589
"UBAC1",0.177027995938724,0.188926211489258,0.103417368974631,0.0998541627611433,0.041460211460407,0.204283595085144
"SAG",0.00152479213001158,0.0109348540403405,0.00606515907216611,0.00388836534867376,0,0
"ZBTB46",0.00132620348947546,0,0,0.00513686482210337,0,0
"HELZ2",0.4033074261047,0.44162665120257,0.110371472828146,0.141232014294737,0.338402738937965,0.0837269967252558
"SAMD10",0.0787414472295038,0.0893118711854666,0.0746453931281986,0.0736618874235923,0.0983203710653843,0
"LSP1",1.37326406353609,1.74404727221816,1.58548507185494,2.28806507335687,1.04204962498102,0.603557028553703
"TNNT3",0.00524078658642079,0.00327693865455439,0.0248537814664693,0.0183724427075119,0,0
"H19",0,0,0.00168011967038284,0,0,0
"CYP2G1P",0,0,0.0014062193996039,0,0,0
"COL5A1",0.00127344032168436,0.00320891022810234,0,0.0037118411212234,0,0
"ATXN10",0.303052272613305,0.317853310694628,0.213858600522651,0.27956627910922,0,0.17637143351815
"TUBGCP2",0.203170138117691,0.183784998833301,0.202402672516227,0.245247843250725,0.0490694779616136,0.0948652787642045
"CALY",0.00302672013789594,0,0.00884653183544533,0.00836331829521227,0,0
"CYP2E1",0.00201225042056694,0,0,0,0,0
"PNPLA7",0.0502010488872963,0.0287355142300418,0.0306448451596971,0.00935952678230238,0,0
"PAK4",0.0724004615914311,0.0641055721729578,0.057671942856653,0.0456494014455665,0,0
"ZNF337",0.0607605721409148,0.0598623191759743,0.0482591400645082,0.0481083701115958,0.0440229972203573,0.0799438845027577
"CEP85",0.0438202523593192,0.0291356597371824,0.018952496663416,0.0521095619438598,0,0.0911584767428311
"TAF4",0.0602262072148779,0.0479472144461856,0.0460876637874159,0.0445762195942565,0.149455651258811,0
"LAMA5",0.0051757204661524,0.00395418186576999,0.00295959345048964,0,0,0
"OSBPL2",0.0628538005677614,0.0944921860249291,0.07999820449366,0.109024479374382,0.0469525104913956,0
"ADRM1",1.05709857581661,1.05808925756706,0.52896266486405,0.626740131615112,0.244526701095777,0.426996843381362
