"","CD16..natural.killer.cell","CD16..natural.killer.cell.1","granulocyte","monocyte","plasma.cell","plasmacytoid.dendritic.cell","T.cell"
"RPL23AP15",0,0,0,0,0,0,0.00140043126570212
"ZNF674-AS1",0.221936263144016,0.133613414269813,0.336010672829368,0.217164220554488,0.25325710773468,0.0919899752265529,0.103408144656065
"GSTA10P",0,0,0,0,0,0,0.000473013157780106
"AC044797.1",0,0.0267597665178015,0,0.00808039326105059,0,0,0.00351325402388702
"AL360268.2",0,0,0,0.00253742192842946,0,0,0
"GOT2P2",0.0176746770739555,0.0201113300120577,0,0.0153995754185671,0,0.0519625019086035,0.0108055324167819
"RPL10P11",0,0,0,0,0,0,0.000811768705780442
"AL096829.2",0,0,0,0.00471890453966508,0,0.0152128338813782,0
"AC099567.1",0,0,0.0924154845151034,0,0,0,0.000488172874257371
"AL157884.1",0,0,0.24638219313188,0,0,0,0.000839561223983765
"AGAP10P",0.069532498717308,0.0402417214626962,0,0.0225548890436658,0.148328479131063,0.0109787677463732,0.046673808991909
"FBXW11P1",0,0,0,0,0,0,0.00463559176470782
"MFSD13B",0.0291590355336666,0.0134601951279539,0.0393719537691637,0.0134564871373384,0,0,0.0154053989294413
"STMND1",0.0817621070891619,0.0808315010780984,0.119101974097165,0.0477647906782464,0.027857784430186,0.00926586515025089,0.0784173222208345
"LINC00486",0,0,0,0.0153942584806347,0,0,0
"AC005077.4",0,0,0,0.00513033892797387,0,0,0.00354170009896562
"SHC1P1",0,0,0,0.00926349399993138,0,0,0
"AL133284.1",0,0,0.0706723982637579,0.0149359433732418,0,0.0101123381602137,0.0196694776818559
"AL604028.1",0,0.0145596050201578,0,0,0,0,0.0019600674107268
"AC013248.2",0,0.00900047161477677,0,0.00736241385063029,0.0888086239496867,0.0354463777651912,0.0198819112183677
"AL596087.2",0,0,0,0.00286591923014718,0,0,0.000663796631065575
"MAGEA8-AS1",0,0,0,0.000901813647761848,0,0,0
"FAM204CP",0,0,0,0.00781386054080466,0,0,0.00385979220673845
"AL391807.1",0,0,0.345864859494296,0.0634942204685685,0,0,0.00312168984799772
"AP000907.1",0,0,0,0,0,0,0.00359059411126214
"AL021707.4",0,0.00371995726798443,0,0.00298052156193656,0,0,0.00152606174752519
"NPM1P51",0,0,0,0,0,0,0.00505024271236884
"AC004840.1",0,0,0,0.000664137859151971,0,0,0
"MTCO1P53",0,0.00613662854154059,0,0.0111506796031265,0,0,0.00407753469976219
"AC008063.1",0,0,0,0,0,0,0.00618936359076887
"HAO2-IT1",0,0,0,0.00181366642069372,0,0,0
"AL079301.1",0,0,0,0,0,0,0.000947578613822525
"LINC00309",0,0.0205628922645082,0,0.00126699779344642,0,0,0.0022676715979705
"TMBIM7P",0,0,0,0,0,0,0.00567899741031028
"AL139241.1",0,0,0,0.00666464411694071,0,0,0.0055146695794286
"AC099513.1",0,0,0,0.0010689534941075,0,0,0
"AL355306.1",0,0,0,0,0,0.0335519219699659,0.00177264261890102
"BX276092.4",0.0361447595059872,0,0,0,0,0,0
"AC073347.1",0,0,0,0.00713347129940246,0,0,0.00584309749506615
"MIR205HG",0,0,0.258947437459772,0.00434362212693469,0,0,0.00516703152978742
"LINC02541",0,0,0,0.00447750165595771,0,0,0.00102156432899269
"HNRNPA1P68",0,0,0,0.0184543539093148,0,0,0.0114109133949151
"AP000356.1",0,0,0,0,0.0228954454263051,0,0.00065272289353448
"MTND2P21",0,0,0,0,0,0,0.00657396896465405
"GPS2P2",0,0,0,0.00138936316744881,0,0,0
"AC099344.2",0,0,0,0,0,0,0.00266681635701979
"AC099677.1",0,0,0,0.00250497478876055,0,0,0.00466290140474165
"AL929472.2",0.0747900381684303,0.206713090908337,0.403916512700644,0.0968303611235959,0.203014222780863,0.107741804499375,0.0899471740867641
"AL024493.1",0,0.00516582106022125,0,0.00228816779874126,0,0,0.00236853224200171
"AC093166.3",0,0,0,0,0,0.00725141716630835,0.000468801284158552
"LINC01520",0,0,0,0,0,0,0.000778123816928348
"SNX18P13",0,0,0,0.00251142097556073,0,0,0.000466841539821109
"AL133387.3",0,0,0,0,0,0,0.000869033868248398
"LINC02090",0,0,0,0.00138663134959914,0,0,0.000680814723710756
"HHATL-AS1",0,0.018313301370499,0,0.00560786079916154,0,0,0
"AL049734.2",0,0,0,0.00427591763668179,0,0,0.00207251922504322
"LINC00160",0,0,0,0.00352456851035171,0,0,0
"AC079250.1",0.0311157777905464,0,0,0.010791452866198,0,0.0497741424723675,0.0235350923411347
"DSTNP1",0.0427690856158733,0.0207756237780794,0,0.0134932724585444,0.174389163653056,0.0422106918535734,0.0333458702709224
"AL359976.1",0,0,0,0.00794522140337073,0,0,0
"RPL23AP11",0,0,0,0.0156391395360046,0,0,0.0024398712693034
"HSBP1",0.0403785072267056,0.357139183485762,0.170101187445901,1.90753596623122,0.827439747254054,1.59005190039936,0.374868234025465
"AL049649.1",0,0,0,0,0,0,0.000455985359243445
"FAM201B",0,0.0096948172183747,0.141495477069508,0.00432043073710447,0,0,0.00372732599844804
"RPL12P15",0,0.0201763631181514,0,0.0040858055678954,0,0,0.0113687138299684
"CCNB1IP1P3",0,0,0,0,0,0,0.00322663655152192
"RPL7P32",0.0443236501887441,0.0495769391034512,0.187034520235929,0.0824557192022016,0.273694445689519,0.0969538939626593,0.0918935766896686
"CDC20P1",0,0,0,0.00406980662612441,0,0,0.00557143559326997
"CUBNP1",0,0,0,0,0,0,0.00281065025845089
"AL121672.1",0,0,0,0.00304886161910821,0,0,0.00320705666735366
"AC013275.1",0,0,0,0.00293864041381741,0,0,0
"AL049594.1",0,0,0,0.0092172770766738,0,0,0
"AC013404.1",0,0,0,0,0,0,0.00182011739627735
"AL354896.1",0.0532839931547642,0,0,0,0,0,0.00429583530168276
"RPS3AP9",0,0,0,0.00357692545245153,0,0,0
"LINC00326",0,0,0,0,0,0,0.00592817035881249
"AC092431.1",0,0.00590444625692165,0,0,0,0,0.00116602746216027
"LINC00271",0,0.0255397970372058,0,0.00693072147250916,0,0,0.0078094374891874
"LINC01804",0,0,0,0.000751455609472642,0,0,0.00106938481330872
"AC114814.2",0,0,0,0,0.0229648331801097,0,0
"AL118520.1",0,0,0,0,0,0,0.00287829089809108
"RPL7L1P9",0,0,0,0.00451292976829576,0,0,0
"AL355303.1",0,0.00613662854154059,0,0.00313463529444629,0,0,0.000569770344205805
"AC007238.1",0,0.0021479643405752,0,0,0,0,0.00236394550349261
"OR52B5P",0.0153740029782057,0.0251664506628158,0,0.0144545199430507,0.0667695720990499,0.0109151421408904,0.021647576403779
"AL109917.1",0,0,0,0,0,0,0.00136413880296656
"USP17L28",0.00265931384637952,0,0,0,0,0,0.00176208277006407
"AC096637.2",0.0713225156068802,0.0587852372133985,0.332585109905763,0.0609529430266493,0.108881445725759,0.0206757423124815,0.0569508269429207
"MSANTD2P1",0,0,0,0,0,0,0.00219827632646303
"FARSBP1",0,0,0,0.00649454134591618,0,0.0664653464367515,0.00521113292590992
"LINC00395",0.0372000485658646,0,0,0,0,0,0.000884922291781451
"AC103563.2",0,0,0,0,0,0,0.00676893140818622
"AC234582.1",0,0,0,0.0183977832705338,0,0,0.0113574556804992
"NPM1P9",0,0,0,0.00107300799825917,0,0,0.00444171315914876
"BX842568.3",0,0,0,0,0,0,0.00278197398056855
"GAPDHP64",0,0.00665769615071885,0,0.00535360728361592,0,0.0126794184509077,0.00116357122724121
"HCG18",1.16661201789975,0.677760144814532,0.177837512709878,0.311560016518794,0.210907459259033,0.308010931862028,0.781521702658486
"AC105402.3",0,0,0,0,0,0.0562596760298076,0.00909786377404187
"AL592161.1",0,0,0.0600327578457919,0,0,0,0
"AL078587.1",0,0,0,0,0,0,0.00261928261937322
"AC011747.1",0,0.00546912436789655,0,0,0,0,0
"AL136133.1",0,0,0,0,0,0.0153052618629054,0.000967352696367212
"FDPSP7",0,0.0356447798140506,0,0.0636085218154125,0.322931909561157,0.111853285839683,0.057468938666421
"AC012513.1",0,0.0254560759726991,0,0.00134284822096736,0,0,0
"NDUFB4P3",0,0,0,0,0,0,0.00195794153857876
"BMS1P19",0,0,0,0.00214413659913199,0,0,0
"AL035588.1",0,0,0,0.00880152968146046,0.0512280861536662,0.00918137556628177,0.00161755930733036
"AC022395.1",0,0.0715418137768482,0.0674100789156827,0.029523020390398,0,0,0.00934622243449495
"AL031728.1",0.0871364772319794,0,0,0.0437289844758762,0,0,0.021832698100322
"LINC01436",0,0,0,0,0,0,0.00159321459564003
"PRELID3BP11",0,0,0,0,0,0,0.0028724361110378
"AL035587.1",0.106136355549097,0.0381960215720725,0,0.124813475686571,0.0718560298283895,0.214678698464444,0.0464984463678824
"AC078842.2",0,0,0,0.00683257224396889,0.128152473767598,0,0
"AL031666.1",0,0,0,0.00424884231934636,0,0,0.00188959410061707
"BTF3P10",0,0,0,0.000889178296053632,0,0,0.000980882507723731
"FAM25E",0,0,0,0,0,0,0.001034478239111
"AF129075.1",0.0575930625200272,0,0,0.0265160447322064,0,0,0.0211380389896599
"AL137856.1",0,0.017757514689831,0,0.00159982975965701,0,0,0.00183824784046895
"HLA-T",0,0.015322023249687,0,0,0,0,0
"LINC01468",0,0,0,0.00103172798704657,0,0,0
"AC022537.1",0,0,0,0,0,0,0.00144137562932195
"HAR1B",0,0.0442887722177708,0,0,0,0,0.0204281182707967
"RBM22P5",0.135716676712036,0.0197039398741215,0,0,0,0,0.0031946333678993
"BX005214.2",0,0,0,0,0,0,0.00293070351755297
"ARHGAP42P2",0,0,0,0,0,0,0.00344259320078669
"HMGB1P7",0,0,0,0,0,0,0.00674169192443023
"AL354979.1",0,0,0,0.000961818680259752,0,0,0
"AL034345.2",0,0,0,0.000945413890092269,0,0,0.00419863816854116
"MORF4L2-AS1",0.0283234845846891,0,0,0.0170804010414929,0,0.0867350101470947,0.0220135988415898
"KLF3-AS1",0.211158125661314,0.275236980078068,0.792581650343808,0.199539984466496,0.0712019483248393,0.246315837690705,0.244472773010666
"CSMD2-AS1",0,0.00775982027358197,0,0,0,0,0.00298830625173208
"TRBV26OR9-2",0,0,0,0,0,0,0.000647593994398375
"EEF1B2P1",0.0974527224898338,0,0,0.0353477253862049,0.158979034423828,0.113801029167677,0.0380655378103256
"AC002451.1",0,0,0,0.0347461156223131,0,0,0
"AC007099.1",0.0763196190819144,0.017528568493559,0.199385027993809,0.0550567300423332,0.0350705146789551,0.0609784008640992,0.057194179880458
"LINC01720",0.0135222785174847,0,0,0.00399022359655511,0,0,0.00313234542672699
"LINC00852",0,0.0929625465514812,0.153248678554188,0.0867168510922734,0,0.105711525992343,0.118804642517824
"AL954705.1",0.021090853959322,0,0,0.0242572592004486,0,0,0.00193381877364339
"AL356056.2",0,0.0144452921887662,0,0.0289145160165633,0,0.103847178189378,0.0102473850588541
"AC013448.1",0.325269517488778,0.362821963239223,0.641733397137035,0.21115883786856,0.300422553221385,0.226647720525139,0.292885951033315
"OR5H1",0.0261530503630638,0.0516365487524804,0,0.00854725515620309,0.0198152860005697,0,0.0192109792216404
"AL157884.2",0,0.0261143166968163,0,0,0,0,0.00453244109411497
"FARP1-AS1",0,0,0,0.00514911679747682,0,0,0
"IFNA11P",0,0,0,0.0051335733129371,0,0,0
"MTND5P19",0,0,0.0576114546168934,0,0,0.0171658286922856,0.00412682713689031
"AF127577.2",0,0,0,0.00606692661039577,0,0.00898412105284239,0.0118749568188513
"TRGVB",0,0,0,0,0,0,0.00100348801226229
"KRT8P10",0,0.00362065054000692,0,0,0,0,0.000643859602309562
"AC011752.1",0,0.00574746601125027,0,0,0,0,0
"ZNF826P",0.138708183541894,0.0729942794175858,0,0.00934544483326977,0.0180945098400116,0.0396380981332377,0.0393625047158551
"HNRNPA1P25",0,0,0,0.00722284642805964,0,0,0.00110021507417833
"FO393419.1",0,0,0,0.00105824585286727,0,0,0
"ZBTB46-AS1",0,0,0,0.0010935614197891,0,0.0286662578582764,0.00102180774147446
"GS1-600G8.3",0,0.00206469633477799,0.0420374870300293,0.00507177977088075,0,0,0.00438292264132886
"AC097347.1",0,0,0,0.000913591581101743,0,0.0107219697613465,0
"PRAMEF32P",0,0,0,0,0,0,0.00149334427472707
"LINC01593",0,0,0,0,0,0,0.00237639562503712
"LINC01423",0,0,0,0.00311968082226581,0,0,0.00117658795537175
"AC023141.6",0,0,0,0,0,0,0.00198551641928183
"CFAP58-AS1",0,0,0,0.00139783258023469,0,0,0.00794339534398672
"SKP1P1",0.000413612258853391,0,0.158822644840587,0.00127980881225989,0,0,0.00912465537722046
"AP001605.1",0,0,0,0,0,0,0.00148622393608093
"OR6K1P",0.121024876832962,0,0,0,0,0,0.000495664735098143
"LINC00349",0,0.0210429785099435,0,0.00317155759527076,0,0,0.00224308709840517
"KLF2P1",0,0,0,0,0,0,0.0018488930689322
"RPS3AP3",0,0,0,0,0,0,0.000754574666152129
"AC116038.1",0,0,0,0.000989500224960517,0,0,0
"PSMC1P3",0,0.0149072434039826,0,0.000313055533800066,0,0,0.0058118593048405
"C1DP1",0.0483285840600729,0.0365203593639617,0,0.0407410729329408,0.015933233499527,0.0185830302928623,0.0340046416313664
"ITPR1-AS1",0,0,0,0.00135229833377814,0,0,0
"AC099792.1",0.0227890843525529,0.0121456619272841,0,0.00656088964539285,0,0,0.0121034264564514
"PCED1CP",0.0846500881016254,0.0816285026834366,0.215738144787875,0.005671397129201,0,0,0.0640340389432134
"AC005009.1",0,0,0,0,0,0,0.00150804527708002
"C17orf105",0.220396077260375,0.21373314458005,0.167333494533192,0.0918868375676019,0.163466044267019,0.100566234243544,0.124306180307994
"ZSWIM5P2",0,0,0,0,0.101297585169474,0,0
"AC125232.1",0.156365815550089,0.0705433614710544,0,0.0878577051880937,0.043562791744868,0.0839323621047171,0.0921702836816375
"TRERNA1",0,0,0,0,0,0,0.00113583545427065
"SBK3",0,0,0,0,0,0,0.00608150987206279
"E2F4P1",0,0,0,0.000835598625751756,0,0,0
"APCDD1L-AS1",0,0.00551998742083286,0,0.0149398242464717,0,0.0695074294742785,0.00428128371367583
"AC106799.1",0,0.00565687709666313,0,0,0,0,0
"IGKV1OR2-108",0,0,0,0.00130114209207689,0,0,0
"AL050341.1",0.0122919445857406,0,0,0.00300393535853913,0,0.021795978671626,0.00429684342564763
"AL627443.1",0,0,0,0.00547552849195018,0,0,0.0116001241915935
"SEPT14P24",0,0,0,0,0,0,0.00195466553842699
"AL645936.1",0.0401883572340012,0,0,0,0,0,0.000447200359524907
"SGO1-AS1",0.163774041458964,0.07639867701429,0.12068171934648,0.0807322381260973,0.137020216137171,0.0432169280554119,0.118814377647799
"AC112484.2",0.0554758533835411,0.0559803431338452,0,0,0,0.0249193436221073,0.00398433981715022
"RPS3P2",0,0,0,0.0127055856011669,0,0.011751579610925,0.019119950081851
"TBL1XR1-AS1",0,0,0,0.00459079527706833,0,0,0.00719465565037083
"AC007388.1",0.108470810577273,0.136213158356382,0.0446735674684698,0.0919973438385851,0.198535474141439,0.227135783747623,0.130535336120709
"AC078875.1",0,0,0,0.002024430943572,0,0.0192049961341055,0.000495962677775203
"AC091812.1",0,0,0,0,0,0.018903573876933,0
"AP000696.1",0,0.0203683731403757,0,0,0,0,0.00349680185317993
"LINC01816",0,0,0,0.000990825039999826,0,0,0.00175409204251057
"AL031772.1",0.207609985023737,0.110487268960222,0,0.103786082926744,0.0535783608754476,0.0298123155769549,0.158294998673168
"AC103563.3",0,0,0,0,0,0,0.00175056006457355
"OOEP-AS1",0,0,0,0,0,0,0.00077751198330441
"RPL34P6",0,0,0,0,0,0.0412711030558536,0.000294149042786779
"AC104781.1",0,0,0,0,0,0,0.000965724684096671
"AC017006.1",0,0.00542505814674053,0.0600327578457919,0.000934942816355214,0,0,0.000770776336257522
"ACTG1P10",0,0.0306052641665682,0,0.00781049861671021,0.338592529296875,0.125862868208634,0.0318329693497838
"VDAC1P6",0,0,0,0,0,0,0.000311699147159989
"AL020997.1",0,0,0,0.00657839212358368,0.101024524370829,0.0254233636354145,0.00270621518830995
"BEND3P1",0,0.0267677782697881,0,0.0237715083249607,0,0.00828620791435242,0.00532461751151729
"LINC01160",0.0284175146371126,0,0,0.0193346463004995,0,0.0183265287625162,0.00974968530841776
"AC111200.2",0,0,0,0,0,0,0.000561892664110338
"AP000302.1",0,0,0,0,0,0,0.00150862771111566
"AC006028.1",0,0,0,0.00131122814202161,0.0380994280179342,0,0.00195835007203592
"AL355516.1",0,0,0,0,0,0,0.00573117185283352
"AL359915.2",0.0114843584597111,0.0791243555697989,0.0958775607022372,0.0783411895636446,0.175050381819407,0.0679971928659238,0.0956489135486049
"RPS26P40",0,0,0,0.00102636005197253,0,0,0
"AC011247.1",0,0,0,0.00417670366926963,0,0,0.00109812166239764
"RPSAP40",0,0,0,0.000837210265005597,0,0,0
"Z97353.1",0.0417562872171402,0.0627439630792496,0,0.0315513468306998,0.0508226176102956,0.0181055382678383,0.045044273158183
"GNA14-AS1",0,0,0.0301489342342724,0,0.0296175082524618,0,0
"HMGN2P16",0,0,0,0,0,0,0.000700265571877763
"NDUFAF4P4",0,0,0,0.0037500632475622,0,0,0.00351721902151366
"RNF2P1",0,0,0,0.0049266418129761,0.0186217029889425,0,0.00171384195218215
"FGF12-AS1",0,0,0,0.000757891106309358,0,0,0
"AC007919.2",0,0,0,0.0106444562444035,0,0,0
"AC007395.1",0,0,0,0.0111529175539194,0,0,0.00488471855988374
"HLA-DPA1",1.44192351773381,0.967827797570127,0.390712868083607,4.34949220457803,5.075359582901,6.38381166207163,0.85975992337272
"SNX18P8",0,0,0,0.00349014812374707,0,0,0.00392522280280655
"AL357874.2",0.169655859470367,0.119089468045438,0,0.0514524444845152,0.196510177850723,0.0545675221242403,0.100694071843817
"AC099681.2",0,0,0,0,0.109263165791829,0,0
"ARL4AP4",0,0,0,0,0,0,0.00348241264755661
"SNRPEP8",0,0,0,0,0,0,0.00202755138680742
"AC023481.1",0,0,0,0,0,0,0.00106919166204092
"WASF5P",0,0,0,0,0.21690211892128,0,0.000921698518701502
"AL008638.1",0,0,0,0,0,0,0.00243924678982915
"AC018868.1",0.0545118823647499,0,0,0.00414534561012102,0,0,0.0105488680504464
"DUX4L31",0.0597820319235325,0,0,0,0,0,0.000508004386682768
"AC005392.2",0,0,0,0.0737766133887427,0,0,0
"AC016700.2",0,0.00245335115555753,0,0.00115673045008819,0,0,0.000585806802720637
"AL358472.1",0.0297251865267754,0.00393424325800957,0,0.00571274831428291,0,0,0.017205040519302
"IRX1P1",0,0,0.24638219313188,0,0,0,0
"LINC00689",0.106116612441838,0.0592047347033277,0,0.0175278639848928,0.0229648331801097,0.0683993336401488,0.0476741405354964
"AC011840.1",0,0,0,0,0,0,0.00184518195487357
"LINC01516",0.079131368547678,0.0942337455901694,0.13768404383551,0.0156201873877034,0,0.00805713785322089,0.0476043007261044
"AL050338.2",0,0,0,0.00492111570346429,0,0,0
"LINC01445",0,0.00477935246964718,0,0,0,0,0.00347816074216688
"AC244021.2",0,0.0115891447726716,0.0882651589133523,0.0018066412173443,0,0,0.0134933442280099
"FAR2P4",0.0244745388627052,0.0114423854553953,0,0,0,0,0.00991754684899304
"AL365440.1",0,0,0,0.00079809194025786,0,0.00868393245496248,0.00849874035732166
"AC011747.2",0,0,0,0.0130201846546268,0,0,0.00451578513996021
"LINC01750",0,0,0,0.015132693030079,0,0,0.010707218904753
"WASIR2",0.0665240529924631,0.0805207080346473,0.41440842368386,0.0507463437985189,0.046256943543752,0.0772691471012015,0.0894820241760966
"AL358176.4",0,0.0217084275915268,0,0,0,0,0.00377932690285348
"LARP1BP1",0,0,0,0,0,0,0.000602335422425657
"TIMM8AP1",0,0,0,0,0,0,0.00428155853941634
"AC244102.1",0,0.00665769615071885,0,0,0,0.0355828341684843,0.0065209453170364
"LINC01305",0,0,0,0,0,0,0.00230462132273494
"HLA-DPA2",0,0,0,0.016998044822527,0.2557674964269,0.0263610921408001,0.00151412648123664
"AL022324.2",0,0.0528880104105523,0,0.00450636455731362,0,0.0156693772265786,0.00624439684120384
"PRDX3P2",0,0,0,0.00120974697681688,0,0,0
"HMGN2P34",0,0,0,0.00165117601430194,0,0,0
"LINC00441",0,0,0,0.00181267479932086,0,0.0209957220052418,0.00506835314067634
"IGHV4-31",0,0,0,0,0,0,0.00313880572447906
"AC074389.2",0,0,0,0,0,0,0.00167352718275947
"AC004448.3",0,0,0,0.00114353797080354,0,0,0.00139311004329372
"AC141930.2",0,0.0145588428416151,0,0,0,0,0
"AL357078.1",0,0,0,0,0,0,0.00136921180261148
"AC104634.1",0,0,0,0,0,0,0.00341153402586241
"AL136369.2",0,0,0,0,0.0440232952435811,0,0.00135233772767557
"RPS18",4.97517408430576,4.2077299793984,0.900437875227495,3.84599200742585,4.67461064656576,4.98386778956965,5.09297711382041
"MTND4LP1",0,0,0,0,0,0,0.00108487670486038
"PTMAP4",0.0340480385348201,0.0839575491052993,0,0.00435298505406942,0,0,0.0888191627741263
"NMD3P2",0,0,0,0.00464728196955616,0,0,0.00124605120839299
"LINC01353",0,0.0127590691789668,0,0.0282653957050039,0,0.0482183318389089,0
"RPL34P20",0,0,0,0.00707711288647622,0,0.0673548328249078,0
"AL162253.1",0,0,0,0.0072156076105485,0,0,0.00211549159642812
"AL691497.1",0,0,0,0.00126484517725358,0,0,0.00365827591032595
"AL606534.2",0.031231408007443,0.0414867997169495,0,0.0131755696135278,0.00347211832801501,0,0.031390987175542
"AC007285.2",0,0,0,0.00618475157281627,0,0,0.00224436183233519
"AL162385.2",0,0.0129382274252303,0,0.00116110449622136,0,0,0.00263506862762812
"AC002486.2",0,0,0,0,0,0,0.00295818109770079
"CR769775.1",0.00812928564846516,0,0,0.0171132406092579,0,0,0.010265148410926
"FAM225A",0,0,0,0.0486264293608458,0,0.099151328990334,0.00318814999348408
"HINT1P1",0,0,0,0,0,0,0.0012236237928674
"LINC01249",0.0114843584597111,0.0128885811947762,0,0.00195031090182547,0,0,0.0174578314294686
"TAB3-AS1",0,0,0.0301489342342724,0.000678117508473604,0,0.00926586515025089,0.000900137786929672
"RPL3P5",0,0.0133626080573873,0,0,0,0,0.00445850781492285
"OR55B1P",0,0,0,0.00911098644600151,0,0,0.00817822282378738
"USMG5P1",0,0.00208445860350386,0,0,0,0,0.000441577345938296
"AC245100.4",0.150128826498985,0.267282001198606,0.0721864212643017,0.0641711612480768,0,0.104087683715318,0.163631080302435
"RNMTL1P1",0,0,0,0,0,0,0.00128942583058331
"CLEC12A-AS1",0.104725113138556,0.165478083047461,0.40206597068093,0.0844532423970862,0.143169995148977,0.0672219121142438,0.0699346353476112
"CEACAMP5",0,0.00521807911548209,0,0,0,0,0.00186974164601919
"AL512593.1",0,0,0,0,0,0,0.00516434553507212
"EIF4A1P11",0,0.00873629146433891,0,0.00260581085400552,0,0,0.00112057730958268
"AC234772.2",0,0,0,0,0,0,0.0017612533794867
"MTND2P19",0,0,0,0,0,0,0.000679320741344143
"LINC02015",0.0800596177577972,0,0,0,0,0,0
"MTCO2P20",0,0,0,0,0,0,0.00294496014311507
"RPL7P21",0,0,0,0,0,0,0.00101720871957573
"FAHD2CP",0.0114843584597111,0.153570865062957,0,0.0228313809226018,0.107161176204681,0.0278669572190235,0.145295714446016
"SNORD62B",0,0,0,0,0,0,0.000868390480408797
"SHQ1P1",0,0,0,0.0297147694581784,0,0,0.0213293932579659
"AC235565.1",0,0,0,0,0,0,0.00162697901596894
"AC005224.1",0,0,0,0.00979531773869295,0,0,0.0117060107959283
"AC007557.2",0,0,0,0,0,0,0.00142845463108372
"LINC01037",0,0.0159513937666061,0.108968008648265,0,0,0,0.00189965391481245
"LINC01363",0,0,0,0.0071232829775129,0,0,0
"DLEU2",0.644653590396047,0.442572715593145,0.779819670048627,0.20742059265327,0.269594028343757,0.234651825145671,0.310099378565477
"AC009501.1",0.0850647538900375,0.00483943648794864,0,0.0247324669953459,0,0.00941330900317744,0.0245863421543224
"AC099568.1",0,0,0,0.00669209187075218,0,0,0
"AL645568.2",0,0,0,0.0110044626530653,0,0,0
"AL354733.2",0.04702830594033,0.0795255728224491,0.0613414807753129,0.0392198682942005,0.0367162128289541,0,0.0456607095695831
"AC013264.1",0,0,0,0,0,0,0.0372554333226101
"AL133406.2",0,0,0,0.0253167435619402,0,0,0.0134544213075896
"LINC00283",0,0.0164455790468987,0,0.005717028372036,0,0,0.0011926461715956
"KRT17P6",0,0,0,0.00506507313769797,0,0,0
"FSIP2-AS1",0,0,0,0,0,0,0.00104813833494444
"AL590428.1",0,0,0,0.00431168967892665,0,0,0.00187374691705446
"AC010731.3",0,0,0,0,0,0,0.00202651023864746
"RPS6KA2-AS1",0.0333498492836952,0,0,0.00227726098173153,0,0.0152022117062619,0
"AC011742.2",0,0,0,0,0,0,0.00419299836094315
"FAM90A18P",0,0,0,0.00115623163140338,0,0,0
"RPS8P6",0,0,0,0,0,0,0.000882353170497997
"AL355472.1",0,0.0459102817038272,0.442400932312012,0.0267670504424883,0.0709397474924723,0.0418244035620438,0.0575776583439595
"OGFOD1P1",0.195899248123169,0,0,0,0,0,0.00451343929445421
"OR7E111P",0,0,0,0,0,0,0.00316761289093945
"PPP2R2DP1",0.0176746770739555,0,0,0.00328485195681175,0,0,0.00158670093562152
"LINC01307",0,0,0,0.00305712750609617,0,0.0203226726306112,0.00801860923702652
"DIRC3",0,0.0468868080605852,0,0,0,0,0.039457745729266
"LINC00410",0,0.0336490866351635,0.0393719537691637,0.00737899097596636,0,0,0.011983252135483
"AP003774.3",0,0.00964845938885466,0.0415212159807032,0.12622307509369,0,0.16960935216201,0.0223032818704441
"AC020743.2",0,0,0,0,0,0,0.0079588635547741
"LINC01891",0,0,0,0,0,0,0.0206876091860436
"AL033397.1",0.0323363412171602,0.0363872821660752,0.0901816920800643,0.0415572375059128,0,0.110200597267402,0.0360602751374245
"EIF1P3",0,0,0,0.00777878857547452,0,0,0.00290014262537699
"Z97180.1",0,0.00292581605150345,0,0.00376900789900596,0,0.00329131946751946,0.00260755540551366
"LINC01090",0.0122919445857406,0,0.0301489342342724,0.000784780205406758,0,0,0.00199338278254947
"LINC00574",0.0332954470068216,0.0655536011178443,0.101553973826495,0.0280895756083246,0.0427801191806793,0.0202054342156962,0.0488534185733344
"NANOGP5",0,0.0379392897829096,0,0,0,0,0.00436210624269537
"AC020550.1",0,0,0,0,0,0,0.00100650408783474
"AL356276.2",0,0,0,0.00315539140878997,0,0,0
"BMS1P13",0,0,0,0.00585073362226072,0,0,0.0006795981445828
"AL354993.1",0.124524633400142,0.206531910344641,0.362160132689909,0.147951125742879,0.0732391178607941,0.0853957126015111,0.179403891172763
"AC004895.1",0.0135222785174847,0.00873629146433891,0,0.00161690704570794,0,0,0.0070453932559168
"AL451069.2",0,0.0146584460075865,0,0.00276669415627948,0,0.00857109301968625,0.00244022519201846
"CYCSP43",0,0,0,0.00103444055370663,0,0,0
"PABPC1P1",0,0.0415158360562426,0,0.029474396328008,0.151151927312215,0.132044603950099,0.0682783507012032
"LINC00899",0.128533968701959,0.0849863804401235,0.069520888003436,0.0871706994609063,0.195422633488973,0.0822583578134838,0.0855654742870782
"AL513348.1",0,0.00857316528229003,0,0.00113833237508809,0,0,0.0078519461122719
"AC099673.1",0.0320263244211674,0,0.382812586697665,0.00229947537368869,0,0,0.00371370577328914
"AL353747.3",0,0,0,0,0,0,0.000795381697448524
"LINC-PINT",0.517491335049272,0.652742971131142,0.719041008840908,0.403020003752679,0.909418479601542,0.0941823877786335,0.904248864848066
"VN1R110P",0,0,0,0,0,0.0107219697613465,0
"HMGN2P38",0,0,0,0,0.0229648331801097,0,0
"AC234782.2",0,0,0,0,0,0,0.000872733866846239
"ARHGEF9-IT1",0,0,0,0,0,0,0.000823883752565126
