"","acinar.cell","not.available","pancreatic.A.cell","pancreatic.D.cell","pancreatic.ductal.cell","type.B.pancreatic.cell"
"AC004973.1",0,0,0.00691673478909901,0.0701329025783037,0,0
"HSPA9P1",0,0,0.00630363948377115,0,0.00752555154837095,0.00429884004004208
"AL136981.1",0,0,0.000961621957165854,0,0,0
"AL354977.1",0,0,0.00171811812158142,0,0,0
"LINC01108",0,0,0.0163626479251044,0,0,0
"TEX41",0.0036962664914581,0.00670875519514084,0.0161303693561682,0,0.00288642278084388,0.0110449757840898
"BX248123.1",0,0.00394838750362396,0.00140968856534788,0,0.00279200237530928,0
"IGBP1P1",0.00879381090964911,0,0,0,0,0
"PWWP2AP1",0,0,0.00101055164954492,0.02357091558607,0,0
"LINC01535",0,0,0.0410234901521887,0.126804152601644,0.00417361030211815,0.0425093102234381
"ENTPD1-AS1",0.134415871129846,0.166016201972961,0.121674741052889,0.0798527661122774,0.118314375097935,0.0896933866135868
"AC013470.2",0,0,0.000719168888671058,0,0.0050353637108436,0.00607604818579591
"NXNP1",0,0,0,0,0.00261798225916349,0
"LENG8-AS1",0.0376703954249058,0.0213022136688232,0.0332204826575305,0.00927194247120305,0.00242853691944709,0.034662475924433
"RPL15P14",0.00154286665174196,0.00359808921813965,0.00360493820958904,0,0,0
"MIR217HG",0.0399898990707577,0,0,0,0,0
"AL161452.1",0,0,0.000768564641475677,0,0,0
"FGF12-AS3",0.003553698928851,0,0.00452859613246151,0,0,0
"FAM66C",0.0268720108664261,0.100693746209145,0.0625327520870737,0.117120981216431,0.0793146174687606,0.0852637342464777
"LINC01709",0.228155370133947,0.111634742021561,0.120252864069438,0.169976815581322,0.166887544926543,0.120585789283117
"PTPRD-AS2",0,0,0.00101055164954492,0,0,0
"EEF1DP2",0.0103700328266846,0.00639017298817635,0.05292104610375,0.0156443620982923,0,0
"AL513175.1",0.00940109705025295,0.012048097550869,0.00103362104190247,0,0.00353493025669685,0.000852919471116714
"TMEM256P2",0,0,0.00377108555819307,0,0,0
"LINC02554",0,0.00338528543710709,0.00256399471046669,0,0,0
"HSBP1L1",0.126691912705044,0.301219227015972,0.238915065835629,0.266165356887014,0.579891004470678,0.245538332212118
"AC005326.1",0.00553446319305672,0,0.00112627606306757,0,0,0
"SMCR5",0,0,0.0155997414674078,0.0659992506629542,0.00288642278084388,0.0328980456163854
"AC007966.1",0,0,0.00718903594783374,0,0,0.0289995464277856
"PSMD5-AS1",0.171902029722367,0.109727814793587,0.308800493034401,0.531705882204206,0.276859837082716,0.251118760969904
"AL451105.1",0,0,0.00193794045065131,0,0,0
"AL606760.1",0.0245813221301673,0,0.0112320413546903,0,0.0518420439500075,0.0246293073819007
"AC007365.1",0,0,0.0046064236334392,0,0.00238686754153325,0.0128445154354896
"PP12613",0,0.00483770400285721,0,0,0,0
"DISC1-IT1",0.0815275824576054,0.134694727063179,0.15224093850702,0.212894523614331,0.131464927930098,0.11324470297054
"DAB1-AS1",0,0,0.0102364723570645,0,0,0
"TAS2R46",0,0.0077898496389389,0.0108580204126026,0,0,0.0192446046405368
"SRRM5",0,0,0.0147802869656256,0,0,0
"RPSAP33",0,0,0.00101055164954492,0,0,0
"AC000124.1",0,0,0,0,0,0.00289061297605067
"AP001136.1",0,0,0.00101055164954492,0,0,0
"FAM30A",0,0,0.00503933416413409,0,0,0
"AC244035.2",0,0,0.0101597357009138,0,0,0
"TBCAP1",0,0,0,0,0,0.00362125995718403
"AC117465.1",0,0,0.000953222691480603,0,0,0
"TLK1P1",0,0,0,0,0,0.00216648902422116
"PGAM4",0.000991263338979685,0.00130474165081978,0.00641927761690957,0,0.00310415625572205,0.005146951035217
"AC110926.1",0.0273286866129569,0.0182644453644752,0.0436674223414489,0.0771318932897166,0.0432559591073256,0.0453216117105366
"HNRNPA3P1",0,0.00772842884063721,0.00112510924892766,0,0,0
"AC109826.1",0,0,0.00487628579139709,0.13269349148399,0,0.00827953697722635
"C13orf42",0.00323792898430015,0.00954440921545029,0.0108621860854328,0.0231257135930814,0,0.0127416308279391
"AC005828.1",0,0.0213281559944153,0.0017089271651847,0,0,0
"AL138749.1",0.00194159571854573,0,0.00148621813527175,0,0,0
"OSTCP8",0,0,0.00962026470473834,0,0,0
"AL136311.1",0.0219795675772541,0.0759489983320236,0.0745682579332164,0,0.0119951780025776,0.0712605560267413
"LINC00840",0,0.0499305582046509,0,0,0,0
"AL117382.1",0,0,0,0.138950134578504,0,0
"AC005082.1",0,0,0.00166545914752143,0,0,0.00678223665849662
"SUGT1P1",0,0,0.00632153478051935,0,0,0.0115873600229805
"AC006001.2",0.00193370442907765,0.00527244508266449,0,0,0.0563385798380925,0.00456570033673887
"AL591885.1",0,0,0,0,0,0.0194734305511286
"AC092164.1",0.0194075222847597,0.0452941513061523,0.0183858216208007,0,0.0375498134356279,0.126036076450054
"AC097059.1",0.00271472081823169,0.0248307609558105,0.00323837835873876,0.0319201381582963,0,0
"PAICSP3",0,0.0192246198654175,0.000852080860308238,0,0,0
"AL158834.1",0,0,0.000735245245907988,0,0,0
"EEF1GP3",0,0,0.00503968287791525,0,0,0
"LINC00348",0,0,0.0019672481077058,0,0,0
"PRPS1P1",0,0,0.00101055164954492,0,0,0
"AL109811.1",0,0,0.00799228889601571,0,0,0
"AC004112.1",0,0,0,0,0.00731258942530705,0.00430315732955933
"AC010894.2",0.0346533543658706,0,0.0164915389780487,0.132079024063913,0.0150497711621798,0.0128834865711353
"AL451105.2",0,0.00343299150466919,0.0110156946549458,0,0,0.00660224314089175
"RPSAP17",0,0,0.0073284258001617,0,0,0.00315687207528103
"AC093901.1",0,0,0.00297285643007074,0,0.00628836063238291,0.0239133658232512
"AC104463.2",0,0.0453531217575073,0.0032570343464613,0,0,0
"LHFPL3-AS1",0,0,0.00964302782501493,0,0,0
"BX276092.2",0,0,0.00167024082371167,0,0,0
"AC002472.1",0.00232913949579563,0,0.00173162389546633,0,0.00632122617501479,0
"AC092801.1",0,0,0.00138544743614537,0,0,0
"AL354733.1",0.00346310014994639,0,0.00169035127120359,0,0.00678467016953688,0
"H3F3AP5",0,0,0.00450816431215831,0.0148359474382902,0,0.00333729128778717
"AL035416.1",0,0,0.0117076230900628,0,0,0
"ERVMER34-1",0.0271017535255765,0,0.0121674473131342,0.024005369136208,0.0753746802990253,0.0026522977852527
"AL359541.1",0,0,0.00141783071947949,0,0,0
"Z97652.1",0,0.00580567836761475,0,0,0,0
"LINC01359",0,0.00891659021377563,0.029133328968393,0.0347060020032682,0.0209765149996831,0.0201522805440573
"AL731577.1",0,0.00772842884063721,0.0153361505030521,0,0,0.0046436188765514
"AL353608.2",0,0.00387182176113129,0.00594196854425328,0,0,0.011074032312558
"TTTY4",0,0,0.000359381416014263,0,0,0
"ISCA2P1",0.00170538588514868,0,0.00492430850863457,0,0,0
"BSN-AS2",0.0149631089759323,0.00992345243692398,0.0380121923850051,0.0298888142171659,0.010018759736648,0.0133510833537137
"AC068137.1",0,0,0,0,0.00262053471345168,0
"AL365184.1",0,0,0.0086175368300506,0,0,0
"AL160004.1",0,0,0.00189651176333427,0,0,0.000449668662047681
"AC007271.1",0,0,0,0,0.00288642278084388,0
"PDZPH1P",0,0,0.00334480458072254,0.0513174188764472,0,0
"RPS14P4",0,0,0,0,0.0126390016995944,0
"CEP164P1",0.402155538493732,0.0583407890796661,0.139438542936529,0.148550974695306,0.113751433445857,0.152463996116026
"AL031847.1",0,0,0.000723468538905893,0,0.0098882244183467,0
"AC098935.1",0,0,0.000693022805665221,0,0.00261798225916349,0.00248710075278341
"RPS4XP2",0,0.00318843930959702,0.00212886543678386,0,0.0050353637108436,0.0167031155692206
"DANCR",1.20370785329702,0.85094371676445,0.439050292396652,0.698381411401849,1.07685570258361,0.692917168140411
"AL023802.1",0.00358436861128177,0.0196640938520432,0.0388102039162602,0.0142597869822853,0.0188892541023401,0.0420690769398654
"AP000432.1",0,0,0.00872390238302095,0,0,0
"AL358075.1",0,0,0.000693687437368291,0,0,0
"AC099344.1",0,0,0.00133392587304115,0,0,0.00269023871716158
"AC078883.2",0.0670412268559888,0,0,0,0.0258371885006244,0
"RHEBP2",0.095380961894989,0.114210901856422,0.0340349903064115,0,0.0534494079076327,0.0142367861153167
"AL391845.1",0,0,0.00202297645487956,0,0,0
"AL450063.1",0.000408718678748833,7.71095650270581e-05,0,0,0,0
"AL606490.2",0,0,0.00143729762307235,0,0.00370648182355441,0
"RPL12P19",0,0.0055026364326477,0,0,0,0
"COX6A1P2",0.00532025148002607,0.00475023686885834,0.0101290244409548,0,0,0
"HMGN1P24",0,0,0.00716462039521762,0,0,0
"MAGI2-AS2",0,0.00944094181060791,0.000733102339186839,0,0,0
"LTA",0,0,0,0,0,0.00289061297605067
"CENPCP1",0.00701422300541176,0.0205653512477875,0.00182296921099935,0.155126048546088,0.00912719047986544,0.0166605637397295
"AC092017.1",0,0,0.00218691304326057,0,0,0
"AL049758.1",0,0,0.00639431976846286,0,0,0
"AC012593.1",0.0064646913757864,0.00318843930959702,0.029412410421563,0.024226816861253,0.0298519854362194,0.0156183139777478
"LINC00658",0.00185038964703398,0,0.00394741958007216,0,0.00238154736848978,0
"AP000477.1",0,0.00730481326580048,0.00259897126150983,0.00927194247120305,0.00498453837174636,0
"AC073325.2",0,0,0.00249132414215377,0,0,0
"NBPF2P",0.00318814954667721,0.00610259592533112,0.00155341332512242,0,0,0.00384799271454046
"SNRPEP10",0,0,0.00763730225818498,0,0,0
"AL136988.2",0.00482029228840234,0,0.00361898435013635,0,0,0
"LINC01247",0.0129007711163107,0.0149779838323593,0.0668114351906947,0.082804937111704,0.0320540185158069,0.0703108903986436
"AL009174.1",0,0.00415424466133118,0.00181961565145424,0,0,0
"OR7E96P",0.00843162918990513,0,0,0,0,0
"AC007285.1",0.0173404064943206,0,0.00608295774353402,0,0,0.0240300356605907
"AC007036.1",0,0,0,0.106096418280351,0,0
"IL6STP1",0,0,0,0,0.0134138666666471,0
"AC007557.1",0,0,0.00721004232764244,0.0142597869822853,0,0
"SLC8A1-AS1",0,0.0177732861042023,0.0262693923099765,0,0.0073193765603579,0.113305361918461
"AL445433.1",0.00411155566854297,0,0,0,0,0
"LINC00511",0.00544924148411121,1.00639604568481,0.959935958962888,0.272660704035508,0.632801580199828,0.676021722179872
"GTF2IP7",0.0172551150591868,0.00990367531776428,0.0313006007511701,0,0.00464626229726351,0.047412755312743
"AL589765.1",0,0,0.00159685939018215,0,0,0
"AL512288.1",0.00583341886412423,0,0.00190851371735334,0,0,0
"C14orf132",0.00185129158901718,0.565420792996883,0.6041697048183,1.21316298685576,0.0322077464598876,1.16812585312643
"AC105446.1",0,0,0,0,0,0.00605087078831814
"RPL6P2",0,0,0,0,0,0.00221532454461227
"WDR46",0.097627969282978,0.231604591906071,0.302098405214825,0.251497500036892,0.358725049862495,0.263587302263872
"AC079779.1",0,0,0.00252903199621609,0,0,0
"RPL41P1",0,0,0.00142389349639416,0.0139719718380978,0.0033383302963697,0.0144863583055543
"Z82205.1",0.0241719113205964,0,0.00319019478878805,0,0,0
"Z98257.1",0.0123264812073618,0,0.0147257340805871,0.0164514623190227,0.00284112187532278,0
"DPPA3P1",0.00235101257292729,0,0,0,0,0
"AL162584.1",0.00170815679824577,0.00322191417217255,0.00137147240872894,0,0.00316577782997718,0
"AC104170.1",0,0,0.00183911781225886,0,0,0
"AC107983.1",0,0.0010379284620285,0.000492206758021244,0,0,0.00137679012101374
"LINC02094",0,0,0.0066309640450137,0,0,0
"AC012441.1",0.0207050618416858,0.0190071892738342,0.02429193225024,0,0.00370648182355441,0.018910779905172
"AC005912.1",0.0339108034507108,0.0722095673531294,0.0193824361174068,0.047967570392709,0.0311476952181413,0.0106677484963043
"AC244021.1",0,0.0458057451248169,0,0,0,0.00198392533225778
"L29074.1",0.00742123430629946,0,0.00239890600953783,0,0,0
"AL355990.1",0,0.0100834959745407,0.000474555052018591,0.042213079176451,0,0.0163531535201603
"AL512785.1",0,0,0.000708226380603654,0,0,0
"RPS28P7",0.185786626389566,0.630336899757385,0.613400462823587,0.787686274239891,0.800281031085895,0.721783016106965
"LMCD1-AS1",0.012510488618095,0.0252974632382393,0.066022131126374,0.0181378690819991,0.0505779337424498,0.10820944128949
"LINC01630",0.00193370442907765,0,0.0117998598808689,0,0.0148554471822885,0.0129382739096512
"HORMAD2-AS1",0,0,0.0228340750826257,0,0,0.0286624321231136
"BTF3P13",0.00197388990870062,0.00440112054347992,0,0,0,0
"RPL12P44",0,0,0.000790953370077269,0,0,0.00961256542323548
"ZNF717",0.192085241652885,0.107498118281364,0.115463215192514,0.138873752794768,0.04492777631833,0.145341038703918
"AL160286.1",0.0137582252610405,0,0,0,0,0.0180737015641766
"PRR20D",0,0,0.00120537422065224,0,0,0
"AL161725.1",0.00347936237758061,0.0384461635351181,0.00101055164954492,0,0,0.00207511694343002
"AL139220.1",0.00288131383230101,0,0,0,0,0
"WDR11-AS1",0.0236249686974399,0.0248698806762695,0.0566541793357049,0.0840883074622405,0.0641718041438323,0.0780645388144034
"AC011290.1",0,0,0.000902352388948202,0.0148359474382902,0,0
"MYL6P3",0,0,0.0014827683834093,0,0,0.0022842781043347
"AC092641.1",0.0103732188636402,0,0.000703241143907819,0,0,0
"HDGFP1",0,0,0.00740190888089793,0,0.00259223511585822,0
"AC018511.1",0.00310602278079627,0.00476698338985443,0.00394000671803951,0,0,0
"AC007435.1",0.0126986971722459,0,0,0,0,0.00230918235984849
"AC092535.1",0.0793164487717287,0,0.0216277465224266,0.049692524106879,0.0767266346858098,0.0249431545351758
"AL023581.2",0,0.044945592880249,0.00385025516152382,0,0.00521213595683758,0
"AC244453.1",0,0.00252518236637115,0,0,0,0
"MIR663AHG",0.00353446757456042,0.00318843930959702,0.00603850425354072,0.00886592661079607,0.00239102267302,0.0118187320085219
"C6orf47-AS1",0.02518615196459,0.0454602509737015,0.0286508659566087,0,0.0277566524652334,0.0203269103794922
"ST7-AS1",0.00902588117235112,0.0200731348991394,0.0337775221227535,0.0657771951273868,0.00867766875487107,0.0442601078086429
"SUB1P1",0.0081448976723653,0,0.000721756967582873,0,0,0
"PFN1P9",0,0,0,0.00996702987896769,0,0
"RPL31P12",0.016990212899334,0,0,0,0,0.00271291773260376
"AC079145.1",0,0,0,0,0.0104742774596581,0
"AL035551.1",0,0,0.00163401423820427,0,0,0
"PFN1P6",0,0,0.0039067662187985,0,0,0
"HCG15",0.00469948759056487,0.0266599857807159,0.0449072706646153,0.0436035975029594,0.0288002692736112,0.0454430171736964
"AL355613.1",0,0,0.00698067513959748,0,0.00353493025669685,0
"AL157935.1",0.118965910571926,0.168654011785984,0.142385646301721,0.357550559075255,0.148926054055874,0.201824958539671
"AL133346.1",0,0,0.000723934000624078,0,0,0
"AC017101.1",0.00279876168044108,0.00651275753974915,0.0207611260536526,0,0,0.00629322506763317
"AL606534.1",0.0172814243244675,0,0.00985714972817472,0,0,0.0120770828223523
"WASH7P",0.00560806269915599,0.00394838750362396,0.0298295313093279,0.0836770785482306,0.101671954301687,0.0187886824578415
"AL583844.1",0,0,0.100821345512356,0,0,0.0223390688130885
"AL672291.1",0,0,0.000874618733567851,0,0,0
"NBPF13P",0,0.00636214137077332,0.0013870891582753,0.0345741765279519,0,0.000509091043545876
"AC092042.1",0,0,0.00775876960584096,0,0,0
"FAM155A-IT1",0,0,0,0,0,0.0287134853410132
"AC105760.2",0.0262082820793368,0.0713588923215866,0.0376770711237831,0.062880297240458,0.022166462127979,0.00936646906682003
"AL158834.2",0,0,0.00492246448993683,0.0298331097552651,0,0
"MIS18A-AS1",0.00913209510299395,0.0315344190597534,0.00991676215614591,0.0804934376164487,0,0.00348434808813495
"SMIM2-AS1",0.0498092428974386,0.0263765421509743,0.0568377247213253,0.0852353698328922,0.0511532247066498,0.0288433173188457
"HMGN2P22",0.00182215560157344,0,0,0,0,0
"LINC01985",0,0,0.00130012139145817,0,0,0
"YWHAZP7",0,0,0.00101055164954492,0,0,0
"HCG4B",0.00145467412921618,0.00861361682415009,0.0219170984013804,0.0115541988297513,0.0307872517750813,0
"ACTR3BP5",0,0,0.00661256031266281,0.0236184236250426,0,0
"AC072039.1",0.00966599977241372,0,0.0141251204269273,0,0.0121386977342459,0
"KLLN",0.00583220877737369,0.0722023910284042,0.0227121903028871,0.0224402170432241,0.0163578478189615,0.0302798413200143
"AL603839.1",0.00323863805464978,0,0,0,0.00149150250049738,0
"AL138799.1",0.00257935726417685,0.00396997809410095,0,0,0,0
"LINC01364",0.0190462166408323,0,0,0,0,0
"ELL2P1",0.0037697840411708,0.00656085193157196,0.00319192931056023,0.00886592661079607,0.00848750655467694,0.00262718454555229
"AC239727.1",0,0,0,0.0112593526902952,0,0
"AC067942.1",0,0,0.00225612680826868,0.00996702987896769,0,0.00248710075278341
"AC009502.1",0.0241547506654038,0.0116002506017685,0.040213485514479,0.0368278410873915,0.0272213014272543,0.0294476868929686
"AC140076.1",0.00789943562363679,0.0364791631698608,0.0232985747445907,0,0,0
"AL031985.2",0.0102241254358921,0.0341744494438171,0.0296771986676114,0.0609063576710852,0.00897715183404776,0.0238102358984359
"AL445686.1",0.0138921996332564,0,0.00620051047631672,0,0,0
"AL365500.1",0,0,0,0,0,0.00455711616410149
"MTND4P15",0.00505217572428146,0,0.0161796025931835,0,0,0
"LINC00434",0.00409927430017939,0,0,0,0,0
"RPL23AP43",0,0,0,0,0,0.00583654016624262
"AL139280.1",0,0,0,0,0,0.00608472323712007
"THRAP3P1",0,0,0.00239080709538289,0,0.00612521377893595,0.0027317327481729
"HAUS6P1",0.0202928236070669,0,0.00260334754628795,0,0,0
"PARG",0.180440695640051,0.0972449594736099,0.180393139166491,0.4351703650073,0.235155804111407,0.297661334644129
"HNRNPKP2",0.00388598245269847,0,0.000752405263483524,0,0,0
"NANOGP6",0,0,0.0161353988306863,0,0,0
"ARHGEF7-AS1",0,0.0211044692993164,0,0,0,0.00806520750493179
"RBM26-AS1",0.0778587969406596,0.129144836366177,0.074281921277621,0,0.0185590652319101,0.0136073283207269
"AL359644.1",0,0,0.00191464754087584,0,0.0138280923549946,0
"LINC00866",0,0,0.00294739886053971,0,0,0
"AC017074.1",0,0,0.00332274873341833,0,0,0
"AC254562.1",0,0,0.0201859618537128,0,0,0.0139998554447551
"TP73-AS1",0.126752190573036,0.0614255887269974,0.173956717697105,0.0471176465875224,0.176235426389254,0.186097166972396
"AL121983.2",0,0,0.00742074820612158,0.0103776298071209,0,0
"DLG1-AS1",0,0,0,0,0.0528049175555889,0
"FTH1P16",0.0209500813540423,0.0055026364326477,0.0299225045101983,0,0.0115980781041659,0.0592243441461045
"PPIAP2",0.0479009618174355,0.0265166783332825,0.0157999663081552,0,0.00882276938511775,0
"EIF4A2P2",0,0,0.0130117131131036,0,0.00244751251660861,0.0121338258922836
"AL353662.1",0.0014861154387582,0.00476698338985443,0.0290836846189839,0,0,0
"AL133410.1",0.0250547733509316,0.0571869254112244,0.0483034445372011,0.21544665411899,0,0.0212094285237936
"SALL1P1",0,0,0.00101055164954492,0,0,0
"HPN-AS1",0,0,0.00554787181317806,0,0,0
"AC007386.1",0,0,0.011314094332712,0,0,0
"KIF9-AS1",0.0067488894147693,0.0338897323608398,0.0701560031489602,0,0.0447556202228253,0.0475458826547787
"AL391219.1",0.00440878533529785,0.00800484955310822,0.00611809295203005,0.0106543780941712,0.0053159053509052,0.00414229543120773
"RPL37P1",0,0,0,0,0.00301112417991345,0
"LINC01806",0.0871047855548139,0.142844269275665,0.0678203841006117,0.177525664630689,0.0768782267203698,0.125630461139443
"KRT8P20",0,0,0.000712531685296978,0,0,0
"AMYP1",0.295276952661433,0.00375122010707855,0.0298432830854186,0,0.0396072534414438,0.00391552808844013
"ZMYM4-AS1",0.00502251172965428,0,0.00313961505889893,0,0.0105965164991526,0
"BAATP1",0,0,0.000735245245907988,0,0,0
"AL022238.1",0.00583341886412423,0.00368654876947403,0,0,0,0
"PCGEM1",0,0,0,0,0.00257447705819057,0.0020593684396626
"AC053503.1",0,0,0.0144818471744657,0,0,0.0321922180829225
"FCF1P1",0,0,0.00344424056155341,0,0,0
"RPS8P4",0,0,0.0108677276543209,0,0,0
"ATP5G1P4",0,0,0,0,0,0.00450559898659035
"FGF7P6",0.0699416713894538,0.064938257932663,0.110170031608764,0,0.205040869346032,0.0587510929937348
"MTND4P30",0.0065749520963093,0.00328643977642059,0.0227849621192685,0.0278779762355905,0.0129211061275922,0.0272256192969687
"AL450345.1",0.00612359030066796,0,0.00863481825217605,0.0358674236034092,0,0.017491822441419
"LINC00310",0.00334869381391777,0.00686398565769196,0.000782752875238657,0.00865775346755981,0,0.00220070153842738
"PSME2P6",0,0,0.000749595330229827,0,0,0
"AL390838.1",0.0106812736616944,0.00322191417217255,0.0389730243810586,0.0452655624402197,0.0101045918006163,0.0487442351417777
"LINC01537",0.0646804136768827,0.00765709787607193,0.047967671682792,0,0.0500407947943761,0.0436622432352584
"AKR1B15",0.0726795424267931,0.0914478498697281,0.123668625352106,0.225663596077969,0.0698814623630964,0.100711491924745
"RPL6P24",0.00227523834075568,0,0,0,0,0.00204220101421262
"STK4-AS1",0,0,0.00519719507013048,0,0,0
"AL445472.1",0,0.0172671627998352,0.0211292144044169,0,0.0211973969752972,0.0298446643131751
"NCAM1-AS1",0,0,0.00276806258729526,0,0,0.0149228616997048
"AL138921.1",0,0,0.00860429182648659,0.02357091558607,0.00261798225916349,0.00388256212650442
"AC239367.1",0.00276933301169917,0,0,0,0,0
"AC099066.2",0,0,0,0,0.013508022748507,0
"PABPC1P6",0,0,0.00101055164954492,0,0,0
"SCAMP4",0.0508941643924083,0.168259411454201,0.503519579901227,0.353643420495485,0.469581711980013,0.237895642533714
"LINC01268",0.0520646583359197,0,0.0343704782426357,0,0,0.00230261628274564
"LTB",0.0725259508164424,0,0,0,0.0440492776724008,0.010982953471902
"LINC01624",0.0674452327613561,0,0.00670174722160612,0.118634964290418,0,0
"LINC01442",0.00160248844691043,0,0,0,0,0
"AC107890.1",0.00403063055479302,0,0,0,0,0
"C1DP4",0,0,0,0,0,0.00428891623461688
"AL160163.1",0,0,0.00466875851686512,0,0,0
"LINC01483",0.00356766708054633,0,0.0384600609540939,0.0205312951614982,0.0206174210860179,0.0215602585195023
"AL928970.1",0.170248401333701,0.168711218833923,0.0709095022508076,0.280170214803595,0.09668694459475,0.0840157741381798
"AL008719.1",0,0,0,0,0,0.0200910494651323
"RPS20P15",0,0,0.0169155316959534,0,0,0.0400950996964066
"RPL7P6",0.00954153641777218,0.0125118371844292,0.00855588267690369,0.00908432195061131,0.0228260122812711,0.0142592311273386
"AC096540.1",0,0,0.0012939412678991,0.0190322697162628,0,0.00384799271454046
"AC002542.1",0.00410697960628654,0,0,0,0,0
"SLC2A1-AS1",0.00193370442907765,0.0228432273864746,0.0155141906413649,0,0,0.00745631331278954
"Z83841.1",0,0,0.00650965528828757,0,0,0
"AL357315.1",0.00478284988763197,0,0.00134588072874716,0,0,0
"SOCS5P4",0.0251856457512334,0,0,0,0,0
"DNAJC9-AS1",0.0166491562465452,0.0933390915393829,0.0547617967905743,0.0110698405065035,0,0.0976616541544596
"SFR1P1",0,0,0,0,0,0.0170075849250511
"AC092614.1",0.0249797465666285,0,0.0255636194986956,0,0.0188913473716149,0
"SPAG5-AS1",0,0,0.0668960864256535,0,0.0220589546056894,0.0265208423873525
"AC018647.1",0.00617955709403416,0,0.00779541315776961,0,0,0
"TRBV7-5",0.00954330754729937,0,0,0,0,0
"MIR4290HG",0,0,0,0.0112593526902952,0,0.00210561612505972
"RPS15AP30",0.0105980311362249,0,0.00304074119776487,0,0.00637056965094346,0
"RNF11P2",0,0,0.00825991587979453,0,0,0
"SNX18P26",0,0,0.00101055164954492,0,0,0
"AC112229.2",0,0,0.00429701831723962,0,0,0
"RPS3AP53",0.00279876168044108,0,0.00163903619561877,0.00900164717122128,0,0
"AL122019.1",0,0,0.0108171637569155,0,0,0
"AL360013.1",0,0,0.00101055164954492,0,0,0
"RPS26P39",0.00228363556681939,0,0,0,0,0.00195434174419921
"AL031316.1",0.00906904575959691,0.0185468602180481,0.0131805559088077,0,0,0.0216469676406295
"PHBP16",0,0.0674736022949219,0,0,0,0
"Z94721.1",0,0,0.000793181160198791,0,0,0
"AL031676.1",0,0,0.00367254630795547,0,0,0
"AL031779.1",0.00246076735685456,0,0.0117372968899352,0,0,0
"AL583839.1",0,0.0196653065085411,0.0275998788752726,0,0.00359709583795988,0.00345499059300364
"AC005392.1",0,0,0.00307324874613966,0,0,0
"FRMPD3-AS1",0,0,0.00138544743614537,0,0,0
"AP001324.1",0,0.0521487861871719,0.000715850320245538,0,0.0109642001298758,0.00444254647066564
"CERS6-AS1",0.210646855943608,0.491741630285978,0.420780183680888,0.607613398840553,0.0761610581324651,0.728861305356762
"AL391056.1",0.00223968374841618,0.00527244508266449,0.00508301518857479,0.00865775346755981,0.0439369458418626,0.0111679335435232
"PHBP11",0.00741378878647426,0,0.0264408742742879,0,0,0
"AL080276.2",0.0940243877329916,0.256602154374123,0.210933416948787,0.158043974324277,0.149943017730346,0.285410403101533
"SLC25A15P1",0,0,0.00101904451314892,0,0,0
"LINC01132",0,0,0,0,0.025496794627263,0
"AC018804.1",0.00245816246518549,0.0100931167602539,0.00177660770714283,0,0.0170154534853422,0
"LINC01714",0,0.00476698338985443,0,0,0.00238154736848978,0.0145542628971147
"HNRNPA1P14",0.0272226675220256,0,0.0234718438503998,0,0.0467739618741549,0
"STEAP2-AS1",0.0104855568903797,0,0.00784462583916528,0,0,0
"MTND6P32",0.00193370442907765,0,0.015884118287691,0,0,0.00812490707562294
"ISCA1P6",0,0,0.00137838574924639,0,0,0
"CLYBL-AS2",0,0,0,0,0,0.0290404366858212
"CYCSP24",0,0,0.00874462377812181,0,0,0
"AL390728.4",0.272537669483221,0.0773052644729614,0.072679055522063,0,0.156202626228333,0.142097620316494
"AL162734.1",0,0,0.00184030152325119,0,0,0
"LINC00355",0.0171727386285674,0.0196412879228592,0.0424010332208127,0.0357224282465483,0.00793748681361859,0.0670581872080579
"LINC01068",0,0.0286190319061279,0.00923173648438283,0,0,0.00945566833755116
"AL355581.1",0,0,0.0750463326528136,0.151905360974764,0,0.0380699419313007
"AL358394.1",0,0,0,0.022602252270046,0,0
"LINC02088",0,0,0.00672124233096838,0,0,0.00537949230199979
"MED28P3",0,0,0.0123866551688739,0,0.00261798225916349,0
"GSTM3P1",0,0.0460491815209389,0.0418370415323547,0.204124475780286,0,0
"RPL23AP74",0.00186228119539765,0.00721622377634048,0.00156973056229097,0.0206398226712879,0.00562051970225114,0
"DNMBP-AS1",0.0176586884091485,0,0.0165608963663025,0.0106543780941712,0.00313409796127906,0.0157556359046771
"AP001619.1",0,0.00476698338985443,0,0,0,0.00956105155709349
"AC239809.2",0.00864602597254627,0,0.00624641004417624,0,0,0.00561180857964504
"LINC00111",0,0,0,0,0.00301564771395463,0
"AL391097.2",0,0,0.000729949812271765,0,0,0
"AL359915.1",0,0,0,0,0,0.00395886250484137
"MTND6P18",0.037023756442205,0,0.0394778666751725,0,0.010890008853032,0.0319130773897524
"AP000459.1",0,0,0,0.00886592661079607,0,0.00203626575293364
"AC138749.1",0,0.00338528543710709,0,0,0,0
"AC016730.1",0.00276967292686678,0,0.00662406693611826,0,0,0
"AC006042.1",0.0288324656913865,0,0.0382097433986408,0,0,0
"GCOM2",0.0120896219082598,0,0,0,0,0
"AP001271.1",0.0014861154387582,0,0,0,0.00851265650529128,0
"RD3L",0,0,0.00252903199621609,0,0,0
"AC239809.3",0.0456386318184295,0.189600259661674,0.234375481127894,0.00996702987896769,0.0671379332359021,0.203901809674722
"MTCO3P16",0,0,0,0.066956639289856,0,0
